region,status,fqdn,ip_address,missing_in_ipam
southeast,active,BNATNCO91.southeast.lightspeed.net,10.40.80.209,0
northeast,active,BOSMART04.northeast.lightspeed.net,10.60.79.102,0
west,active,SFOCADS25.west.lightspeed.net,10.30.143.99,0
,degraded,NYCNYCO52.northeast.lightspeed.net,10.60.1.61,1
,active,PHLPAAG71.northeast.lightspeed.net,10.60.11.255,1
east,active,CLTNCDS22.east.lightspeed.net,10.20.92.12,0
northwest,active,BOIIDAG92.northwest.lightspeed.net,10.70.138.187,0
west,active,SEAWART11.west.lightspeed.net,10.30.170.240,0
west,degraded,LAXCART09.west.lightspeed.net,10.30.117.84,0
northeast,degraded,BOSMAED99.northeast.lightspeed.net,10.60.154.205,0
southwest,active,PHXAZAG59.southwest.lightspeed.net,10.50.149.238,0
west,down,LAXCACO96.west.lightspeed.net,10.30.41.108,0
southwest,active,PHXAZDS61.southwest.lightspeed.net,10.50.150.224,0
west,active,SFOCAAG88.west.lightspeed.net,10.30.131.46,0
southeast,active,BNATNAG28.southeast.lightspeed.net,10.40.179.97,0
southeast,active,BNATNCO53.southeast.lightspeed.net,10.40.175.116,0
east,degraded,PITPACO18.east.lightspeed.net,10.20.146.52,0
northeast,degraded,BOSMADS77.northeast.lightspeed.net,10.60.123.155,0
northwest,active,GEGWAAG34.northwest.lightspeed.net,10.70.20.114,0
southwest,degraded,ABQNMSW31.southwest.lightspeed.net,10.50.140.80,0
southwest,retired,ELPTXSW29.southwest.lightspeed.net,10.50.179.243,0
southwest,degraded,ABQNMCO13.southwest.lightspeed.net,10.50.227.239,0
east,active,CLTNCED70.east.lightspeed.net,10.20.139.201,0
northeast,active,PHLPAED53.northeast.lightspeed.net,10.60.145.51,0
central,degraded,OKCOKDS65.central.lightspeed.net,10.10.209.122,0
northeast,active,BOSMART05.northeast.lightspeed.net,10.60.170.60,0
southwest,active,PHXAZAG65.southwest.lightspeed.net,10.50.239.57,0
southeast,retired,JAXFLED89.southeast.lightspeed.net,10.40.62.188,0
northwest,degraded,GEGWART06.northwest.lightspeed.net,10.70.117.16,0
east,active,CLTNCDS38.east.lightspeed.net,10.20.147.79,0
southeast,degraded,MIAFLDS51.southeast.lightspeed.net,10.40.174.90,0
southeast,active,BNATNRT62.southeast.lightspeed.net,10.40.244.176,0
northwest,active,PORORRT25.northwest.lightspeed.net,10.70.192.72,0
central,active,AUSTXAG50.central.lightspeed.net,10.10.28.206,0
northwest,degraded,GEGWAED64.northwest.lightspeed.net,10.70.8.27,0
northwest,active,GEGWART89.northwest.lightspeed.net,10.70.18.58,0
west,active,SFOCAED04.west.lightspeed.net,10.30.221.0,0
east,active,PITPAAG34.east.lightspeed.net,10.20.87.201,0
,active,PITPAAG74.east.lightspeed.net,10.20.153.142,1
northwest,degraded,BOIIDRT96.northwest.lightspeed.net,10.70.105.68,0
central,active,OKCOKED78.central.lightspeed.net,10.10.132.211,0
central,active,DALTXED07.central.lightspeed.net,10.10.187.12,0
central,down,DALTXAG51.central.lightspeed.net,10.10.176.165,0
southwest,active,ABQNMED81.southwest.lightspeed.net,10.50.94.131,0
central,active,DALTXAG72.central.lightspeed.net,10.10.92.209,0
central,active,OKCOKED93.central.lightspeed.net,10.10.63.202,0
east,active,ATLGART87.east.lightspeed.net,10.20.57.124,0
central,degraded,AUSTXAG24.central.lightspeed.net,10.10.176.142,0
west,active,SFOCAAG84.west.lightspeed.net,10.30.238.201,0
west,active,LAXCAAG77.west.lightspeed.net,10.30.45.83,0
east,active,ATLGADS32.east.lightspeed.net,10.20.104.192,0
central,active,OKCOKDS89.central.lightspeed.net,10.10.169.220,0
west,active,SEAWAED55.west.lightspeed.net,10.30.8.72,0
southeast,active,BNATNDS47.southeast.lightspeed.net,10.40.244.138,0
southeast,active,BNATNED40.southeast.lightspeed.net,10.40.44.208,0
central,active,AUSTXCO89.central.lightspeed.net,10.10.229.55,0
southwest,active,ELPTXED63.southwest.lightspeed.net,10.50.241.53,0
central,active,AUSTXRT24.central.lightspeed.net,10.10.99.213,0
west,degraded,SEAWAAG88.west.lightspeed.net,10.30.242.14,0
west,degraded,LAXCACO04.west.lightspeed.net,10.30.76.215,0
,down,BOSMAED14.northeast.lightspeed.net,10.60.121.160,1
east,degraded,ATLGADS94.east.lightspeed.net,10.20.86.71,0
northwest,degraded,PORORRT59.northwest.lightspeed.net,10.70.136.158,0
northeast,degraded,NYCNYCO54.northeast.lightspeed.net,10.60.77.180,0
northeast,active,NYCNYSW98.northeast.lightspeed.net,10.60.186.159,0
northeast,active,PHLPART71.northeast.lightspeed.net,10.60.234.174,0
central,active,DALTXCO47.central.lightspeed.net,10.10.35.45,0
east,retired,PITPADS13.east.lightspeed.net,10.20.176.228,0
west,active,LAXCAAG82.west.lightspeed.net,10.30.75.137,0
central,active,DALTXED47.central.lightspeed.net,10.10.201.185,0
southeast,active,JAXFLED06.southeast.lightspeed.net,10.40.75.163,0
southeast,active,BNATNSW73.southeast.lightspeed.net,10.40.112.63,0
east,active,ATLGACO35.east.lightspeed.net,10.20.198.151,0
west,active,SFOCAAG90.west.lightspeed.net,10.30.99.214,0
northwest,active,GEGWART64.northwest.lightspeed.net,10.70.93.83,0
central,active,DALTXRT83.central.lightspeed.net,10.10.236.32,0
east,active,PITPADS26.east.lightspeed.net,10.20.145.195,0
west,active,LAXCAAG36.west.lightspeed.net,10.30.101.40,0
southwest,degraded,ABQNMAG26.southwest.lightspeed.net,10.50.179.244,0
west,retired,SEAWACO96.west.lightspeed.net,10.30.176.229,0
northwest,active,BOIIDCO13.northwest.lightspeed.net,10.70.55.232,0
southeast,retired,BNATNCO34.southeast.lightspeed.net,10.40.169.134,0
northwest,down,GEGWACO85.northwest.lightspeed.net,10.70.47.133,0
northwest,degraded,GEGWART93.northwest.lightspeed.net,10.70.148.30,0
east,active,ATLGAED67.east.lightspeed.net,10.20.184.110,0
east,degraded,ATLGASW50.east.lightspeed.net,10.20.1.95,0
southeast,degraded,MIAFLCO28.southeast.lightspeed.net,10.40.67.25,0
southwest,active,PHXAZSW97.southwest.lightspeed.net,10.50.112.213,0
,degraded,NYCNYSW83.northeast.lightspeed.net,10.60.249.34,1
west,active,SFOCADS38.west.lightspeed.net,10.30.166.19,0
west,active,LAXCACO48.west.lightspeed.net,10.30.88.157,0
southeast,degraded,MIAFLED81.southeast.lightspeed.net,10.40.18.92,0
southwest,active,ELPTXCO04.southwest.lightspeed.net,10.50.190.89,0
east,active,PITPAAG89.east.lightspeed.net,10.20.169.224,0
east,active,ATLGASW19.east.lightspeed.net,10.20.143.72,0
west,degraded,SEAWART29.west.lightspeed.net,10.30.185.106,0
southwest,degraded,ABQNMDS52.southwest.lightspeed.net,10.50.9.62,0
east,active,PITPAAG40.east.lightspeed.net,10.20.80.18,0
central,retired,AUSTXAG71.central.lightspeed.net,10.10.18.176,0
northwest,active,BOIIDAG78.northwest.lightspeed.net,10.70.14.5,0
southeast,active,MIAFLAG36.southeast.lightspeed.net,10.40.16.115,0
west,active,SFOCAAG59.west.lightspeed.net,10.30.59.201,0
west,active,LAXCAAG54.west.lightspeed.net,10.30.201.138,0
east,degraded,CLTNCCO58.east.lightspeed.net,10.20.164.220,0
northeast,active,PHLPART87.northeast.lightspeed.net,10.60.129.101,0
southwest,active,ELPTXCO79.southwest.lightspeed.net,10.50.42.144,0
east,active,PITPART48.east.lightspeed.net,10.20.163.109,0
west,active,SEAWADS11.west.lightspeed.net,10.30.132.78,0
northwest,active,BOIIDAG01.northwest.lightspeed.net,10.70.51.59,0
northeast,degraded,PHLPACO12.northeast.lightspeed.net,10.60.80.31,0
central,active,AUSTXDS13.central.lightspeed.net,10.10.118.164,0
northeast,active,NYCNYDS65.northeast.lightspeed.net,10.60.197.72,0
southwest,degraded,ABQNMED09.southwest.lightspeed.net,10.50.37.50,0
,degraded,PHLPAAG83.northeast.lightspeed.net,10.60.12.103,1
west,active,SFOCART19.west.lightspeed.net,10.30.17.107,0
northeast,degraded,PHLPAED96.northeast.lightspeed.net,10.60.252.187,0
central,active,DALTXED09.central.lightspeed.net,10.10.176.77,0
east,active,CLTNCRT84.east.lightspeed.net,10.20.207.179,0
northwest,active,BOIIDRT67.northwest.lightspeed.net,10.70.238.145,0
central,active,DALTXSW78.central.lightspeed.net,10.10.119.105,0
northwest,degraded,GEGWADS81.northwest.lightspeed.net,10.70.69.202,0
southwest,degraded,ABQNMDS15.southwest.lightspeed.net,10.50.152.142,0
southwest,degraded,PHXAZDS70.southwest.lightspeed.net,10.50.239.25,0
southwest,retired,PHXAZDS38.southwest.lightspeed.net,10.50.170.252,0
west,down,SFOCART47.west.lightspeed.net,10.30.200.70,0
west,down,SFOCAAG67.west.lightspeed.net,10.30.127.35,0
southwest,active,PHXAZED03.southwest.lightspeed.net,10.50.216.163,0
west,down,SFOCACO11.west.lightspeed.net,10.30.128.57,0
,active,PHLPACO08.northeast.lightspeed.net,10.60.44.206,1
east,active,PITPACO74.east.lightspeed.net,10.20.41.191,0
northwest,active,GEGWART49.northwest.lightspeed.net,10.70.79.229,0
central,active,DALTXCO91.central.lightspeed.net,10.10.48.135,0
northwest,active,PORORDS02.northwest.lightspeed.net,10.70.216.98,0
central,active,OKCOKRT80.central.lightspeed.net,10.10.117.165,0
east,active,ATLGADS30.east.lightspeed.net,10.20.151.14,0
east,active,PITPASW54.east.lightspeed.net,10.20.17.148,0
northeast,active,PHLPADS87.northeast.lightspeed.net,10.60.56.92,0
west,degraded,SEAWAAG28.west.lightspeed.net,10.30.174.183,0
west,active,SFOCART18.west.lightspeed.net,10.30.208.88,0
west,active,SFOCASW45.west.lightspeed.net,10.30.127.190,0
northeast,degraded,NYCNYSW42.northeast.lightspeed.net,10.60.185.36,0
east,active,PITPADS98.east.lightspeed.net,10.20.117.179,0
central,active,AUSTXAG36.central.lightspeed.net,10.10.190.205,0
east,active,CLTNCRT38.east.lightspeed.net,10.20.233.92,0
southeast,retired,MIAFLSW32.southeast.lightspeed.net,10.40.184.92,0
,active,NYCNYAG74.northeast.lightspeed.net,10.60.238.236,1
southeast,active,JAXFLRT54.southeast.lightspeed.net,10.40.37.66,0
southwest,active,PHXAZRT56.southwest.lightspeed.net,10.50.162.7,0
west,active,LAXCASW93.west.lightspeed.net,10.30.94.71,0
central,degraded,OKCOKSW57.central.lightspeed.net,10.10.202.18,0
west,active,SEAWAAG13.west.lightspeed.net,10.30.168.249,0
northwest,active,GEGWAAG75.northwest.lightspeed.net,10.70.186.17,0
,active,PHLPASW02.northeast.lightspeed.net,10.60.248.61,1
northwest,active,PORORED69.northwest.lightspeed.net,10.70.187.60,0
southeast,degraded,JAXFLDS33.southeast.lightspeed.net,10.40.11.201,0
west,active,SEAWACO89.west.lightspeed.net,10.30.52.91,0
west,active,SEAWART67.west.lightspeed.net,10.30.23.154,0
northwest,active,PORORRT03.northwest.lightspeed.net,10.70.72.252,0
central,degraded,OKCOKDS01.central.lightspeed.net,10.10.169.29,0
,retired,PHLPAAG45.northeast.lightspeed.net,10.60.216.182,1
southeast,active,MIAFLDS56.southeast.lightspeed.net,10.40.245.66,0
southeast,degraded,BNATNED69.southeast.lightspeed.net,10.40.201.60,0
west,degraded,LAXCADS64.west.lightspeed.net,10.30.221.172,0
central,active,DALTXSW92.central.lightspeed.net,10.10.106.220,0
central,active,OKCOKRT29.central.lightspeed.net,10.10.136.89,0
central,active,AUSTXRT19.central.lightspeed.net,10.10.99.145,0
northeast,degraded,BOSMART52.northeast.lightspeed.net,10.60.61.93,0
southeast,degraded,BNATNRT22.southeast.lightspeed.net,10.40.26.17,0
southwest,active,ABQNMSW40.southwest.lightspeed.net,10.50.250.60,0
east,active,ATLGADS18.east.lightspeed.net,10.20.142.212,0
east,active,ATLGAAG41.east.lightspeed.net,10.20.242.207,0
southeast,active,JAXFLAG57.southeast.lightspeed.net,10.40.147.208,0
northwest,active,GEGWASW91.northwest.lightspeed.net,10.70.122.219,0
northwest,active,BOIIDAG94.northwest.lightspeed.net,10.70.21.179,0
,active,BOSMART40.northeast.lightspeed.net,10.60.26.51,1
southwest,active,ELPTXAG81.southwest.lightspeed.net,10.50.153.134,0
southwest,active,ABQNMDS64.southwest.lightspeed.net,10.50.230.123,0
east,degraded,CLTNCSW45.east.lightspeed.net,10.20.214.89,0
,degraded,NYCNYAG89.northeast.lightspeed.net,10.60.11.184,1
northwest,active,PORORRT88.northwest.lightspeed.net,10.70.85.96,0
northwest,active,BOIIDAG86.northwest.lightspeed.net,10.70.195.120,0
southwest,active,ABQNMRT77.southwest.lightspeed.net,10.50.235.244,0
northwest,degraded,PORORED33.northwest.lightspeed.net,10.70.103.168,0
southwest,active,PHXAZED83.southwest.lightspeed.net,10.50.170.179,0
west,active,SFOCACO74.west.lightspeed.net,10.30.253.8,0
,degraded,BOSMAED10.northeast.lightspeed.net,10.60.118.87,1
northwest,degraded,BOIIDRT46.northwest.lightspeed.net,10.70.219.253,0
northwest,active,GEGWACO39.northwest.lightspeed.net,10.70.11.15,0
west,active,LAXCART42.west.lightspeed.net,10.30.69.106,0
east,degraded,PITPACO98.east.lightspeed.net,10.20.164.103,0
southeast,active,BNATNSW09.southeast.lightspeed.net,10.40.160.175,0
west,degraded,SFOCAED47.west.lightspeed.net,10.30.37.233,0
east,active,PITPACO65.east.lightspeed.net,10.20.107.101,0
southeast,active,JAXFLSW30.southeast.lightspeed.net,10.40.49.206,0
southwest,active,ELPTXCO51.southwest.lightspeed.net,10.50.156.21,0
central,degraded,DALTXCO63.central.lightspeed.net,10.10.95.201,0
northeast,active,BOSMAAG25.northeast.lightspeed.net,10.60.240.81,0
southeast,active,JAXFLAG36.southeast.lightspeed.net,10.40.35.238,0
southeast,active,JAXFLSW92.southeast.lightspeed.net,10.40.217.205,0
southwest,degraded,ABQNMSW92.southwest.lightspeed.net,10.50.234.173,0
northwest,active,GEGWACO22.northwest.lightspeed.net,10.70.249.41,0
west,degraded,SFOCASW76.west.lightspeed.net,10.30.121.171,0
northeast,active,PHLPAAG88.northeast.lightspeed.net,10.60.185.98,0
east,retired,CLTNCSW99.east.lightspeed.net,10.20.117.104,0
central,active,AUSTXSW49.central.lightspeed.net,10.10.8.3,0
northeast,down,BOSMAED47.northeast.lightspeed.net,10.60.54.218,0
northeast,down,NYCNYDS02.northeast.lightspeed.net,10.60.181.5,0
central,active,DALTXDS25.central.lightspeed.net,10.10.180.168,0
west,active,LAXCAAG19.west.lightspeed.net,10.30.93.43,0
east,active,ATLGASW25.east.lightspeed.net,10.20.168.53,0
west,degraded,SFOCASW14.west.lightspeed.net,10.30.29.5,0
northwest,active,PORORSW49.northwest.lightspeed.net,10.70.86.244,0
east,active,CLTNCED68.east.lightspeed.net,10.20.25.198,0
southwest,active,ABQNMDS37.southwest.lightspeed.net,10.50.49.101,0
west,active,SEAWASW75.west.lightspeed.net,10.30.217.144,0
west,degraded,LAXCAAG38.west.lightspeed.net,10.30.30.54,0
west,degraded,LAXCACO66.west.lightspeed.net,10.30.75.202,0
east,active,CLTNCDS71.east.lightspeed.net,10.20.51.22,0
southeast,active,JAXFLDS60.southeast.lightspeed.net,10.40.6.92,0
southwest,active,ABQNMED08.southwest.lightspeed.net,10.50.122.119,0
,down,JAXFLSW20.southeast.lightspeed.net,10.40.221.49,1
northeast,active,BOSMASW71.northeast.lightspeed.net,10.60.207.115,0
northwest,active,PORORCO32.northwest.lightspeed.net,10.70.56.233,0
northeast,degraded,BOSMACO16.northeast.lightspeed.net,10.60.206.21,0
,active,PHLPADS82.northeast.lightspeed.net,10.60.238.9,1
west,active,SFOCASW40.west.lightspeed.net,10.30.236.58,0
east,active,CLTNCSW87.east.lightspeed.net,10.20.133.90,0
northeast,active,PHLPART63.northeast.lightspeed.net,10.60.198.144,0
west,retired,SEAWAED93.west.lightspeed.net,10.30.214.201,0
southeast,active,JAXFLED97.southeast.lightspeed.net,10.40.108.0,0
southeast,retired,BNATNDS26.southeast.lightspeed.net,10.40.64.85,0
central,down,AUSTXSW11.central.lightspeed.net,10.10.217.247,0
central,active,DALTXDS13.central.lightspeed.net,10.10.209.152,0
northwest,active,PORORCO03.northwest.lightspeed.net,10.70.143.32,0
central,active,DALTXAG85.central.lightspeed.net,10.10.180.90,0
northwest,active,GEGWART17.northwest.lightspeed.net,10.70.8.100,0
central,active,AUSTXED92.central.lightspeed.net,10.10.3.154,0
east,active,PITPART28.east.lightspeed.net,10.20.64.133,0
southeast,degraded,JAXFLAG21.southeast.lightspeed.net,10.40.62.230,0
west,active,SEAWART98.west.lightspeed.net,10.30.230.146,0
southwest,active,ABQNMSW29.southwest.lightspeed.net,10.50.4.158,0
northwest,active,GEGWASW99.northwest.lightspeed.net,10.70.129.8,0
southeast,active,JAXFLCO24.southeast.lightspeed.net,10.40.99.150,0
southeast,degraded,JAXFLSW91.southeast.lightspeed.net,10.40.144.35,0
east,degraded,ATLGASW95.east.lightspeed.net,10.20.147.222,0
east,active,PITPART47.east.lightspeed.net,10.20.31.24,0
west,active,LAXCAAG31.west.lightspeed.net,10.30.162.112,0
southwest,active,ABQNMRT33.southwest.lightspeed.net,10.50.169.66,0
southwest,degraded,PHXAZDS12.southwest.lightspeed.net,10.50.175.194,0
central,down,DALTXSW94.central.lightspeed.net,10.10.55.77,0
east,active,PITPART22.east.lightspeed.net,10.20.198.178,0
east,active,CLTNCDS81.east.lightspeed.net,10.20.25.228,0
west,active,SFOCASW27.west.lightspeed.net,10.30.213.59,0
central,active,DALTXRT36.central.lightspeed.net,10.10.5.28,0
southeast,degraded,BNATNDS96.southeast.lightspeed.net,10.40.137.161,0
,active,BNATNAG13.southeast.lightspeed.net,10.40.97.229,1
,active,PHLPACO27.northeast.lightspeed.net,10.60.153.145,1
southwest,active,ABQNMRT75.southwest.lightspeed.net,10.50.182.143,0
northeast,degraded,NYCNYRT79.northeast.lightspeed.net,10.60.40.206,0
west,active,LAXCAAG27.west.lightspeed.net,10.30.28.51,0
east,active,PITPAAG52.east.lightspeed.net,10.20.104.98,0
,active,PHLPACO44.northeast.lightspeed.net,10.60.164.158,1
east,active,PITPADS11.east.lightspeed.net,10.20.178.96,0
central,active,DALTXDS93.central.lightspeed.net,10.10.70.146,0
east,active,PITPACO50.east.lightspeed.net,10.20.243.145,0
east,active,CLTNCDS08.east.lightspeed.net,10.20.121.94,0
northwest,degraded,BOIIDSW17.northwest.lightspeed.net,10.70.104.185,0
central,down,OKCOKAG93.central.lightspeed.net,10.10.132.15,0
southeast,active,BNATNDS24.southeast.lightspeed.net,10.40.211.102,0
southeast,active,JAXFLED81.southeast.lightspeed.net,10.40.116.21,0
southeast,active,BNATNED34.southeast.lightspeed.net,10.40.49.212,0
west,active,SEAWACO92.west.lightspeed.net,10.30.144.112,0
,active,NYCNYDS08.northeast.lightspeed.net,10.60.181.119,1
southeast,active,JAXFLDS37.southeast.lightspeed.net,10.40.36.27,0
northeast,active,NYCNYAG40.northeast.lightspeed.net,10.60.32.210,0
northeast,degraded,PHLPAAG17.northeast.lightspeed.net,10.60.115.42,0
central,active,DALTXCO67.central.lightspeed.net,10.10.106.74,0
northeast,active,NYCNYSW85.northeast.lightspeed.net,10.60.115.9,0
northwest,active,GEGWAAG98.northwest.lightspeed.net,10.70.83.165,0
northeast,degraded,BOSMADS46.northeast.lightspeed.net,10.60.199.57,0
northeast,degraded,NYCNYAG60.northeast.lightspeed.net,10.60.153.187,0
northwest,active,GEGWART96.northwest.lightspeed.net,10.70.248.214,0
northwest,active,GEGWAAG96.northwest.lightspeed.net,10.70.228.242,0
southeast,active,MIAFLED07.southeast.lightspeed.net,10.40.194.234,0
northeast,degraded,BOSMACO24.northeast.lightspeed.net,10.60.84.66,0
east,active,PITPART16.east.lightspeed.net,10.20.38.242,0
southwest,down,ABQNMRT52.southwest.lightspeed.net,10.50.237.111,0
central,down,OKCOKRT56.central.lightspeed.net,10.10.12.253,0
west,retired,SEAWART66.west.lightspeed.net,10.30.37.207,0
central,degraded,OKCOKED73.central.lightspeed.net,10.10.249.149,0
southeast,degraded,BNATNAG94.southeast.lightspeed.net,10.40.107.190,0
west,active,SEAWART70.west.lightspeed.net,10.30.93.136,0
central,active,OKCOKDS73.central.lightspeed.net,10.10.166.188,0
northwest,degraded,PORORRT61.northwest.lightspeed.net,10.70.69.46,0
southeast,degraded,JAXFLDS10.southeast.lightspeed.net,10.40.185.69,0
northwest,active,GEGWASW32.northwest.lightspeed.net,10.70.75.73,0
southeast,active,JAXFLAG54.southeast.lightspeed.net,10.40.57.72,0
,active,NYCNYSW91.northeast.lightspeed.net,10.60.240.182,1
northeast,down,PHLPASW13.northeast.lightspeed.net,10.60.62.173,0
southwest,active,PHXAZCO06.southwest.lightspeed.net,10.50.4.250,0
east,degraded,ATLGASW27.east.lightspeed.net,10.20.174.120,0
southwest,retired,ABQNMRT64.southwest.lightspeed.net,10.50.140.148,0
southwest,active,PHXAZCO05.southwest.lightspeed.net,10.50.111.160,0
southwest,active,PHXAZSW95.southwest.lightspeed.net,10.50.77.156,0
southeast,degraded,MIAFLDS96.southeast.lightspeed.net,10.40.28.234,0
east,active,CLTNCDS21.east.lightspeed.net,10.20.241.239,0
southeast,active,BNATNED48.southeast.lightspeed.net,10.40.218.188,0
southeast,active,JAXFLSW14.southeast.lightspeed.net,10.40.24.41,0
