obs_ip_address,obs_fqdn,obs_status,ipam_region,missing_in_ipam
10.20.95.211,PITPAED37.east.lightspeed.net,active,east,0
10.30.68.33,LAXCART71.west.lightspeed.net,degraded,west,0
10.60.248.60,PHLPAED74.northeast.lightspeed.net,active,northeast,0
10.60.117.220,BOSMADS61.northeast.lightspeed.net,degraded,northeast,0
10.30.227.133,SEAWART54.west.lightspeed.net,active,west,0
10.40.236.80,JAXFLSW10.southeast.lightspeed.net,degraded,southeast,0
10.10.195.150,AUSTXRT11.central.lightspeed.net,active,central,0
10.10.48.212,OKCOKRT37.central.lightspeed.net,active,,1
10.30.203.231,SEAWASW37.west.lightspeed.net,down,west,0
10.30.113.41,LAXCACO96.west.lightspeed.net,active,west,0
10.70.145.254,PORORCO10.northwest.lightspeed.net,down,northwest,0
10.20.109.14,PITPAAG46.east.lightspeed.net,active,east,0
10.40.116.51,BNATNAG23.southeast.lightspeed.net,active,southeast,0
10.60.23.163,PHLPADS80.northeast.lightspeed.net,active,,1
10.10.169.227,OKCOKED59.central.lightspeed.net,active,central,0
10.50.73.141,ABQNMAG37.southwest.lightspeed.net,active,southwest,0
10.30.219.11,LAXCAAG80.west.lightspeed.net,degraded,west,0
10.60.188.240,BOSMASW66.northeast.lightspeed.net,active,northeast,0
10.20.191.60,ATLGADS91.east.lightspeed.net,active,east,0
10.30.195.229,LAXCART14.west.lightspeed.net,degraded,west,0
10.20.25.239,CLTNCSW02.east.lightspeed.net,active,east,0
10.70.114.10,GEGWACO08.northwest.lightspeed.net,active,northwest,0
10.60.33.33,NYCNYSW28.northeast.lightspeed.net,active,northeast,0
10.60.246.93,PHLPASW93.northeast.lightspeed.net,active,northeast,0
10.30.40.203,SEAWART63.west.lightspeed.net,degraded,,1
10.50.92.232,ABQNMSW19.southwest.lightspeed.net,active,southwest,0
10.20.65.35,CLTNCED99.east.lightspeed.net,active,east,0
10.30.108.46,SFOCAAG89.west.lightspeed.net,down,west,0
10.50.16.81,ELPTXSW65.southwest.lightspeed.net,active,southwest,0
10.30.219.93,SEAWADS90.west.lightspeed.net,active,west,0
10.60.60.248,BOSMASW74.northeast.lightspeed.net,active,northeast,0
10.70.206.204,PORORED45.northwest.lightspeed.net,active,northwest,0
10.10.137.187,AUSTXSW51.central.lightspeed.net,active,central,0
10.10.179.253,AUSTXCO49.central.lightspeed.net,active,central,0
10.40.75.254,MIAFLDS56.southeast.lightspeed.net,active,southeast,0
10.20.107.45,ATLGAED46.east.lightspeed.net,active,east,0
10.60.45.84,BOSMADS20.northeast.lightspeed.net,active,,1
10.70.163.96,GEGWACO11.northwest.lightspeed.net,degraded,northwest,0
10.70.102.92,PORORDS41.northwest.lightspeed.net,down,northwest,0
10.70.249.252,PORORCO03.northwest.lightspeed.net,active,northwest,0
10.70.155.7,GEGWAED11.northwest.lightspeed.net,active,northwest,0
10.70.144.127,GEGWART90.northwest.lightspeed.net,active,northwest,0
10.70.73.168,PORORAG01.northwest.lightspeed.net,degraded,northwest,0
10.30.210.201,SFOCASW28.west.lightspeed.net,degraded,west,0
10.30.155.210,SEAWART80.west.lightspeed.net,active,west,0
10.70.64.134,BOIIDRT81.northwest.lightspeed.net,down,northwest,0
10.50.255.7,ELPTXDS86.southwest.lightspeed.net,degraded,southwest,0
10.30.55.130,LAXCADS99.west.lightspeed.net,active,west,0
10.70.61.72,BOIIDAG32.northwest.lightspeed.net,active,northwest,0
10.70.15.214,PORORRT81.northwest.lightspeed.net,active,northwest,0
10.20.80.26,CLTNCRT63.east.lightspeed.net,degraded,east,0
10.60.29.91,BOSMADS81.northeast.lightspeed.net,active,northeast,0
10.30.135.91,SEAWADS38.west.lightspeed.net,active,west,0
10.20.137.231,ATLGADS19.east.lightspeed.net,active,east,0
10.10.196.245,OKCOKAG02.central.lightspeed.net,down,central,0
10.60.212.224,PHLPAAG37.northeast.lightspeed.net,active,northeast,0
10.40.127.185,MIAFLRT91.southeast.lightspeed.net,active,southeast,0
10.60.99.239,NYCNYRT45.northeast.lightspeed.net,active,,1
10.50.198.69,PHXAZSW46.southwest.lightspeed.net,down,southwest,0
10.50.152.95,PHXAZAG67.southwest.lightspeed.net,down,southwest,0
10.10.141.211,OKCOKAG62.central.lightspeed.net,active,central,0
10.60.2.127,PHLPASW12.northeast.lightspeed.net,degraded,northeast,0
10.60.230.152,BOSMASW54.northeast.lightspeed.net,active,northeast,0
10.30.17.154,SFOCASW16.west.lightspeed.net,active,west,0
10.70.116.105,BOIIDED88.northwest.lightspeed.net,active,northwest,0
10.60.116.25,BOSMASW14.northeast.lightspeed.net,active,,1
10.30.68.183,LAXCADS88.west.lightspeed.net,active,west,0
10.50.245.249,ELPTXSW38.southwest.lightspeed.net,active,southwest,0
10.60.163.189,NYCNYSW10.northeast.lightspeed.net,active,northeast,0
10.20.201.217,PITPAED03.east.lightspeed.net,active,east,0
10.20.61.87,CLTNCED94.east.lightspeed.net,degraded,east,0
10.20.251.252,ATLGAED22.east.lightspeed.net,active,east,0
10.40.208.21,JAXFLDS40.southeast.lightspeed.net,degraded,southeast,0
10.60.254.196,PHLPASW75.northeast.lightspeed.net,degraded,northeast,0
10.70.179.48,BOIIDCO98.northwest.lightspeed.net,active,northwest,0
10.20.200.138,ATLGAED47.east.lightspeed.net,active,east,0
10.70.147.245,PORORRT58.northwest.lightspeed.net,active,northwest,0
10.60.107.156,NYCNYRT87.northeast.lightspeed.net,active,,1
10.70.254.18,GEGWART03.northwest.lightspeed.net,degraded,northwest,0
10.70.179.211,GEGWACO06.northwest.lightspeed.net,down,northwest,0
10.60.245.165,BOSMAAG43.northeast.lightspeed.net,active,,1
10.60.191.179,PHLPAED65.northeast.lightspeed.net,active,northeast,0
10.10.13.69,AUSTXED41.central.lightspeed.net,active,central,0
10.20.255.117,CLTNCSW42.east.lightspeed.net,active,east,0
10.40.181.205,BNATNSW19.southeast.lightspeed.net,active,southeast,0
10.30.119.252,SEAWART86.west.lightspeed.net,active,west,0
10.10.151.206,AUSTXSW02.central.lightspeed.net,active,central,0
10.40.94.206,BNATNAG59.southeast.lightspeed.net,active,southeast,0
10.20.235.36,PITPAED95.east.lightspeed.net,active,east,0
10.10.199.127,OKCOKSW07.central.lightspeed.net,active,central,0
10.60.245.182,BOSMADS35.northeast.lightspeed.net,degraded,northeast,0
10.50.222.193,PHXAZSW27.southwest.lightspeed.net,degraded,southwest,0
10.70.137.194,BOIIDAG09.northwest.lightspeed.net,active,northwest,0
10.30.176.202,SEAWAAG12.west.lightspeed.net,active,west,0
10.50.138.227,ABQNMED82.southwest.lightspeed.net,active,southwest,0
10.70.14.249,GEGWASW70.northwest.lightspeed.net,down,northwest,0
10.30.199.27,SEAWAAG96.west.lightspeed.net,active,west,0
10.10.77.74,AUSTXDS48.central.lightspeed.net,active,central,0
10.30.77.236,SEAWADS12.west.lightspeed.net,active,west,0
10.30.144.171,SEAWADS68.west.lightspeed.net,degraded,west,0
10.70.151.231,BOIIDAG54.northwest.lightspeed.net,active,northwest,0
10.70.206.64,GEGWASW11.northwest.lightspeed.net,degraded,northwest,0
10.20.87.74,PITPAED39.east.lightspeed.net,active,east,0
10.70.222.248,GEGWADS91.northwest.lightspeed.net,active,northwest,0
10.10.206.227,AUSTXSW96.central.lightspeed.net,degraded,central,0
10.60.171.75,BOSMASW70.northeast.lightspeed.net,active,northeast,0
10.30.93.3,LAXCAED10.west.lightspeed.net,active,west,0
10.40.129.202,BNATNED35.southeast.lightspeed.net,degraded,southeast,0
10.70.95.76,PORORED30.northwest.lightspeed.net,active,northwest,0
10.10.204.20,AUSTXDS94.central.lightspeed.net,active,central,0
10.30.79.231,SEAWASW12.west.lightspeed.net,active,west,0
10.20.50.255,ATLGADS54.east.lightspeed.net,active,east,0
10.50.177.173,ELPTXDS15.southwest.lightspeed.net,active,southwest,0
10.50.196.202,ELPTXAG61.southwest.lightspeed.net,active,southwest,0
10.10.41.193,DALTXCO12.central.lightspeed.net,active,central,0
10.20.126.91,CLTNCED83.east.lightspeed.net,active,east,0
10.60.65.158,NYCNYAG60.northeast.lightspeed.net,degraded,northeast,0
10.60.191.83,PHLPAED13.northeast.lightspeed.net,active,northeast,0
10.30.163.103,LAXCACO35.west.lightspeed.net,active,west,0
10.70.102.207,BOIIDAG78.northwest.lightspeed.net,active,northwest,0
10.60.135.8,NYCNYAG84.northeast.lightspeed.net,active,,1
10.30.121.113,SEAWAAG58.west.lightspeed.net,active,west,0
10.10.110.202,AUSTXDS15.central.lightspeed.net,degraded,central,0
10.20.237.231,CLTNCDS01.east.lightspeed.net,degraded,east,0
10.30.113.191,SFOCACO50.west.lightspeed.net,active,west,0
10.70.189.210,BOIIDSW46.northwest.lightspeed.net,active,northwest,0
10.30.169.126,SEAWART76.west.lightspeed.net,active,west,0
10.70.251.183,BOIIDSW49.northwest.lightspeed.net,active,northwest,0
10.40.237.97,JAXFLAG17.southeast.lightspeed.net,active,southeast,0
10.30.98.68,LAXCAED60.west.lightspeed.net,degraded,west,0
10.50.139.24,ELPTXED56.southwest.lightspeed.net,active,southwest,0
10.10.22.166,OKCOKDS03.central.lightspeed.net,active,central,0
10.70.82.148,PORORAG62.northwest.lightspeed.net,active,northwest,0
10.70.73.88,BOIIDSW83.northwest.lightspeed.net,active,northwest,0
10.10.153.75,DALTXAG26.central.lightspeed.net,active,central,0
10.10.158.139,DALTXDS87.central.lightspeed.net,retired,central,0
10.60.16.115,BOSMASW56.northeast.lightspeed.net,degraded,northeast,0
10.70.1.199,GEGWAED48.northwest.lightspeed.net,degraded,northwest,0
10.60.188.100,BOSMADS67.northeast.lightspeed.net,active,northeast,0
10.30.123.222,SFOCASW01.west.lightspeed.net,degraded,west,0
10.60.66.150,BOSMASW03.northeast.lightspeed.net,active,northeast,0
10.30.94.89,SEAWART89.west.lightspeed.net,degraded,west,0
10.20.168.244,ATLGAED45.east.lightspeed.net,active,east,0
10.10.75.127,OKCOKED21.central.lightspeed.net,degraded,central,0
10.50.126.19,PHXAZDS65.southwest.lightspeed.net,active,southwest,0
10.50.158.204,ELPTXRT58.southwest.lightspeed.net,retired,southwest,0
10.60.85.248,PHLPADS82.northeast.lightspeed.net,active,northeast,0
10.10.184.30,AUSTXRT04.central.lightspeed.net,active,central,0
10.70.225.17,PORORED15.northwest.lightspeed.net,active,northwest,0
10.40.134.75,MIAFLED61.southeast.lightspeed.net,active,southeast,0
10.10.213.15,AUSTXSW31.central.lightspeed.net,active,central,0
10.30.58.228,SEAWAED75.west.lightspeed.net,active,west,0
10.40.5.212,JAXFLAG60.southeast.lightspeed.net,active,southeast,0
10.60.226.84,PHLPADS45.northeast.lightspeed.net,degraded,northeast,0
10.60.127.78,BOSMADS89.northeast.lightspeed.net,active,northeast,0
10.40.145.112,JAXFLED11.southeast.lightspeed.net,retired,southeast,0
10.70.244.166,PORORSW57.northwest.lightspeed.net,degraded,northwest,0
10.10.202.169,DALTXDS31.central.lightspeed.net,active,central,0
10.70.194.187,BOIIDED70.northwest.lightspeed.net,active,northwest,0
10.70.201.83,GEGWADS64.northwest.lightspeed.net,active,northwest,0
10.20.187.236,PITPASW98.east.lightspeed.net,degraded,east,0
10.10.205.19,AUSTXED32.central.lightspeed.net,degraded,central,0
10.40.156.131,JAXFLAG12.southeast.lightspeed.net,degraded,southeast,0
10.20.19.5,ATLGACO49.east.lightspeed.net,active,east,0
10.50.99.28,ELPTXDS41.southwest.lightspeed.net,active,southwest,0
10.70.102.233,PORORSW06.northwest.lightspeed.net,degraded,northwest,0
10.70.2.103,GEGWART33.northwest.lightspeed.net,down,northwest,0
10.20.167.151,PITPAED85.east.lightspeed.net,active,east,0
10.20.25.103,ATLGASW83.east.lightspeed.net,active,east,0
10.70.170.58,GEGWASW23.northwest.lightspeed.net,active,northwest,0
10.20.125.101,PITPADS14.east.lightspeed.net,active,east,0
10.70.0.214,GEGWART65.northwest.lightspeed.net,down,northwest,0
10.40.225.137,JAXFLED26.southeast.lightspeed.net,active,southeast,0
10.40.100.158,MIAFLDS39.southeast.lightspeed.net,active,southeast,0
10.40.60.61,MIAFLRT40.southeast.lightspeed.net,active,southeast,0
10.10.157.33,AUSTXDS16.central.lightspeed.net,down,central,0
10.20.78.78,CLTNCDS92.east.lightspeed.net,active,east,0
10.40.182.102,JAXFLDS19.southeast.lightspeed.net,degraded,southeast,0
10.70.130.202,BOIIDDS35.northwest.lightspeed.net,active,northwest,0
10.70.61.2,PORORSW39.northwest.lightspeed.net,degraded,northwest,0
10.70.226.138,GEGWADS51.northwest.lightspeed.net,active,northwest,0
10.20.17.227,ATLGAED31.east.lightspeed.net,degraded,east,0
10.20.103.27,PITPADS91.east.lightspeed.net,active,east,0
10.30.91.237,SEAWADS08.west.lightspeed.net,active,west,0
10.30.236.9,LAXCASW67.west.lightspeed.net,degraded,west,0
10.20.22.130,ATLGAED21.east.lightspeed.net,active,east,0
10.10.169.10,DALTXRT63.central.lightspeed.net,active,central,0
10.70.219.40,GEGWACO62.northwest.lightspeed.net,active,northwest,0
10.50.232.79,ELPTXSW58.southwest.lightspeed.net,active,southwest,0
10.50.73.124,ABQNMDS57.southwest.lightspeed.net,active,southwest,0
10.60.97.155,NYCNYED42.northeast.lightspeed.net,retired,,1
10.30.85.179,LAXCAED49.west.lightspeed.net,down,west,0
10.70.240.173,PORORSW43.northwest.lightspeed.net,degraded,northwest,0
10.20.246.100,CLTNCAG63.east.lightspeed.net,active,east,0
10.50.254.48,ELPTXSW35.southwest.lightspeed.net,active,southwest,0
10.10.51.153,AUSTXRT13.central.lightspeed.net,active,central,0
10.70.70.58,GEGWAED81.northwest.lightspeed.net,active,northwest,0
10.70.130.104,PORORSW42.northwest.lightspeed.net,active,northwest,0
10.60.249.72,BOSMART68.northeast.lightspeed.net,active,northeast,0
10.60.90.147,PHLPART18.northeast.lightspeed.net,active,northeast,0
10.30.97.237,LAXCASW35.west.lightspeed.net,active,west,0
10.30.120.186,LAXCADS57.west.lightspeed.net,active,west,0
10.10.245.81,AUSTXCO33.central.lightspeed.net,degraded,central,0
10.60.95.8,BOSMAED25.northeast.lightspeed.net,active,,1
10.10.11.1,AUSTXDS57.central.lightspeed.net,active,central,0
10.30.67.57,SFOCACO05.west.lightspeed.net,degraded,west,0
10.70.188.4,GEGWAAG67.northwest.lightspeed.net,active,northwest,0
10.20.137.81,PITPAED50.east.lightspeed.net,degraded,east,0
10.30.242.72,SEAWAAG80.west.lightspeed.net,active,west,0
10.60.235.235,PHLPASW25.northeast.lightspeed.net,active,northeast,0
10.40.75.142,MIAFLED71.southeast.lightspeed.net,active,southeast,0
10.20.154.63,CLTNCCO15.east.lightspeed.net,active,east,0
10.60.13.223,NYCNYRT06.northeast.lightspeed.net,active,,1
10.60.4.251,NYCNYDS29.northeast.lightspeed.net,active,northeast,0
10.60.162.175,PHLPADS26.northeast.lightspeed.net,degraded,,1
10.50.89.95,ELPTXRT25.southwest.lightspeed.net,active,southwest,0
10.60.3.162,PHLPASW67.northeast.lightspeed.net,degraded,,1
10.50.130.190,ELPTXED41.southwest.lightspeed.net,active,southwest,0
10.20.104.126,PITPART07.east.lightspeed.net,degraded,east,0
10.60.207.25,BOSMACO82.northeast.lightspeed.net,active,northeast,0
10.10.19.59,DALTXAG39.central.lightspeed.net,down,central,0
10.70.60.163,PORORAG60.northwest.lightspeed.net,active,northwest,0
10.70.182.97,BOIIDCO85.northwest.lightspeed.net,degraded,northwest,0
10.50.3.237,PHXAZSW88.southwest.lightspeed.net,active,southwest,0
10.60.247.149,PHLPADS36.northeast.lightspeed.net,active,northeast,0
10.40.177.186,JAXFLRT30.southeast.lightspeed.net,degraded,southeast,0
10.50.96.1,ABQNMRT04.southwest.lightspeed.net,active,southwest,0
10.70.51.146,BOIIDSW03.northwest.lightspeed.net,degraded,northwest,0
10.40.5.81,BNATNDS26.southeast.lightspeed.net,retired,southeast,0
10.70.176.48,PORORED65.northwest.lightspeed.net,active,northwest,0
10.10.249.66,AUSTXSW14.central.lightspeed.net,active,central,0
10.20.33.161,CLTNCDS31.east.lightspeed.net,degraded,east,0
10.30.201.226,SEAWASW97.west.lightspeed.net,active,west,0
10.20.156.225,PITPAAG25.east.lightspeed.net,active,east,0
10.10.107.165,DALTXED61.central.lightspeed.net,active,central,0
10.30.246.213,SEAWASW83.west.lightspeed.net,active,west,0
10.70.201.90,GEGWACO91.northwest.lightspeed.net,degraded,northwest,0
10.30.3.213,SEAWART05.west.lightspeed.net,active,west,0
10.30.88.94,SFOCART81.west.lightspeed.net,active,west,0
10.60.185.129,NYCNYED32.northeast.lightspeed.net,active,northeast,0
10.30.245.181,LAXCART91.west.lightspeed.net,retired,west,0
10.30.38.38,SFOCASW52.west.lightspeed.net,degraded,,1
10.70.7.67,BOIIDCO39.northwest.lightspeed.net,active,,1
10.60.12.243,BOSMART05.northeast.lightspeed.net,active,northeast,0
10.60.47.161,PHLPAED27.northeast.lightspeed.net,active,northeast,0
10.10.201.77,OKCOKED16.central.lightspeed.net,active,central,0
10.30.160.182,LAXCADS27.west.lightspeed.net,active,west,0
10.20.212.189,CLTNCCO42.east.lightspeed.net,degraded,east,0
10.70.104.172,GEGWASW63.northwest.lightspeed.net,active,northwest,0
10.20.109.238,ATLGASW10.east.lightspeed.net,active,east,0
10.30.9.42,SEAWAED26.west.lightspeed.net,active,west,0
10.40.72.225,JAXFLSW92.southeast.lightspeed.net,active,southeast,0
10.10.225.228,DALTXSW24.central.lightspeed.net,active,central,0
10.50.52.254,ELPTXDS07.southwest.lightspeed.net,degraded,southwest,0
10.60.246.27,PHLPADS76.northeast.lightspeed.net,active,northeast,0
10.70.124.29,PORORAG96.northwest.lightspeed.net,active,northwest,0
10.10.228.92,AUSTXAG11.central.lightspeed.net,active,central,0
10.60.90.122,NYCNYRT59.northeast.lightspeed.net,active,northeast,0
10.10.39.186,AUSTXAG20.central.lightspeed.net,active,central,0
10.30.188.120,LAXCAED62.west.lightspeed.net,active,west,0
10.60.247.255,NYCNYRT92.northeast.lightspeed.net,active,northeast,0
10.40.179.31,MIAFLRT37.southeast.lightspeed.net,active,southeast,0
10.60.206.102,PHLPAAG11.northeast.lightspeed.net,active,,1
10.70.154.21,BOIIDED37.northwest.lightspeed.net,active,northwest,0
10.30.141.254,LAXCAAG50.west.lightspeed.net,active,,1
10.40.246.242,BNATNCO02.southeast.lightspeed.net,active,southeast,0
10.70.223.77,GEGWACO59.northwest.lightspeed.net,active,northwest,0
10.20.248.68,ATLGADS85.east.lightspeed.net,down,east,0
10.40.120.117,MIAFLDS23.southeast.lightspeed.net,active,southeast,0
10.10.196.156,OKCOKDS22.central.lightspeed.net,degraded,central,0
10.70.174.41,BOIIDED03.northwest.lightspeed.net,degraded,northwest,0
10.30.96.106,LAXCACO42.west.lightspeed.net,active,west,0
10.40.73.48,JAXFLSW62.southeast.lightspeed.net,active,southeast,0
10.20.142.187,PITPAAG60.east.lightspeed.net,active,east,0
10.30.168.175,SEAWASW08.west.lightspeed.net,active,west,0
10.10.79.239,DALTXRT88.central.lightspeed.net,active,central,0
10.70.70.146,PORORED20.northwest.lightspeed.net,down,northwest,0
10.70.218.78,GEGWAED19.northwest.lightspeed.net,degraded,northwest,0
10.20.253.106,CLTNCDS52.east.lightspeed.net,active,east,0
10.10.255.187,DALTXRT04.central.lightspeed.net,active,central,0
10.30.114.245,SFOCAAG72.west.lightspeed.net,active,west,0
10.70.178.246,PORORRT32.northwest.lightspeed.net,degraded,northwest,0
10.40.197.135,BNATNED72.southeast.lightspeed.net,active,southeast,0
10.60.62.247,PHLPASW56.northeast.lightspeed.net,active,,1
10.30.191.119,SEAWADS94.west.lightspeed.net,active,west,0
10.70.194.149,GEGWADS28.northwest.lightspeed.net,degraded,northwest,0
10.30.169.188,SEAWART14.west.lightspeed.net,retired,west,0
10.30.80.35,SFOCART69.west.lightspeed.net,degraded,west,0
10.20.1.237,ATLGAAG85.east.lightspeed.net,active,east,0
10.30.185.48,SFOCART29.west.lightspeed.net,active,west,0
10.20.215.168,CLTNCDS72.east.lightspeed.net,active,east,0
10.70.34.67,GEGWART67.northwest.lightspeed.net,active,northwest,0
10.60.81.135,BOSMART72.northeast.lightspeed.net,active,northeast,0
10.60.104.115,NYCNYSW94.northeast.lightspeed.net,degraded,northeast,0
10.30.9.17,SFOCART84.west.lightspeed.net,active,west,0
10.20.84.127,CLTNCED03.east.lightspeed.net,active,east,0
10.50.169.94,PHXAZED51.southwest.lightspeed.net,active,southwest,0
10.50.55.142,ELPTXDS76.southwest.lightspeed.net,active,southwest,0
10.30.212.224,LAXCART93.west.lightspeed.net,active,,1
10.60.49.151,PHLPART54.northeast.lightspeed.net,degraded,northeast,0
10.30.30.245,LAXCACO34.west.lightspeed.net,active,,1
10.10.221.163,OKCOKRT32.central.lightspeed.net,active,central,0
10.30.5.141,LAXCART31.west.lightspeed.net,active,west,0
10.70.10.204,GEGWART63.northwest.lightspeed.net,active,northwest,0
10.60.236.198,BOSMADS47.northeast.lightspeed.net,active,northeast,0
10.70.28.46,BOIIDSW60.northwest.lightspeed.net,active,northwest,0
10.60.0.243,BOSMADS43.northeast.lightspeed.net,active,northeast,0
10.60.73.135,NYCNYRT09.northeast.lightspeed.net,degraded,northeast,0
10.70.156.197,PORORCO29.northwest.lightspeed.net,active,northwest,0
