ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam,site_code,state_code,role_code,parsed_role,parsed_region
10.50.154.223,ABQNMSW04,ABQNMSW04.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ABQ,NM,SW,sw,southwest
10.10.142.117,DALTXSW91,DALTXSW91.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,DAL,TX,SW,sw,central
10.50.189.67,PHXAZDS18,PHXAZDS18.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0,PHX,AZ,DS,dist,southwest
10.20.187.208,ATLGAED58,ATLGAED58.east.lightspeed.net,east,degraded,Juniper,SRX345,edge,1,0,ATL,GA,ED,edge,east
10.10.171.137,OKCOKCO15,OKCOKCO15.central.lightspeed.net,central,active,Juniper,MX204,core,0,0,OKC,OK,CO,core,central
10.20.239.24,CLTNCSW23,CLTNCSW23.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,CLT,NC,SW,sw,east
10.70.214.107,PORORAG74,PORORAG74.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0,POR,OR,AG,agg,northwest
10.60.69.214,BOSMADS93,BOSMADS93.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,0,BOS,MA,DS,dist,northeast
10.30.106.81,LAXCASW89,LAXCASW89.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0,LAX,CA,SW,sw,west
10.40.30.231,BNATNSW85,BNATNSW85.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,BNA,TN,SW,sw,southeast
10.60.57.9,NYCNYCO05,NYCNYCO05.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0,NYC,NY,CO,core,northeast
10.40.193.128,JAXFLED72,JAXFLED72.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0,JAX,FL,ED,edge,southeast
10.30.136.69,SEAWART90,SEAWART90.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.70.80.71,GEGWART94,GEGWART94.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.20.41.125,PITPAED31,PITPAED31.east.lightspeed.net,east,active,Juniper,SRX345,edge,1,0,PIT,PA,ED,edge,east
10.20.46.37,CLTNCDS98,CLTNCDS98.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0,CLT,NC,DS,dist,east
10.70.115.91,BOIIDSW20,BOIIDSW20.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.40.100.36,BNATNCO91,BNATNCO91.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0,BNA,TN,CO,core,southeast
10.50.149.2,PHXAZRT86,PHXAZRT86.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.10.97.53,AUSTXCO91,AUSTXCO91.central.lightspeed.net,central,active,Juniper,MX204,core,0,0,AUS,TX,CO,core,central
10.60.10.113,NYCNYRT11,NYCNYRT11.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0,NYC,NY,RT,rtr,northeast
10.40.31.49,MIAFLSW75,MIAFLSW75.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.10.201.16,OKCOKDS43,OKCOKDS43.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,OKC,OK,DS,dist,central
10.20.179.208,CLTNCED06,CLTNCED06.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0,CLT,NC,ED,edge,east
10.20.47.42,CLTNCSW58,CLTNCSW58.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0,CLT,NC,SW,sw,east
10.70.209.96,PORORAG77,PORORAG77.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg,1,0,POR,OR,AG,agg,northwest
10.70.148.95,GEGWADS06,GEGWADS06.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,GEG,WA,DS,dist,northwest
10.10.239.126,OKCOKDS90,OKCOKDS90.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,OKC,OK,DS,dist,central
10.50.110.22,ELPTXAG54,ELPTXAG54.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0,ELP,TX,AG,agg,southwest
10.60.50.150,PHLPASW31,PHLPASW31.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,PHL,PA,SW,sw,northeast
10.30.208.155,SFOCADS22,SFOCADS22.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,SFO,CA,DS,dist,west
10.40.137.26,BNATNRT88,BNATNRT88.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr,0,0,BNA,TN,RT,rtr,southeast
10.50.92.72,ABQNMED88,ABQNMED88.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,1,0,ABQ,NM,ED,edge,southwest
10.70.96.169,PORORRT37,PORORRT37.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.10.77.212,AUSTXRT57,AUSTXRT57.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,AUS,TX,RT,rtr,central
10.60.57.234,NYCNYED12,NYCNYED12.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,0,0,NYC,NY,ED,edge,northeast
10.70.253.251,GEGWACO98,GEGWACO98.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core,0,0,GEG,WA,CO,core,northwest
10.30.125.135,SEAWAAG12,SEAWAAG12.west.lightspeed.net,west,down,ADVA,FSP3000,agg,0,0,SEA,WA,AG,agg,west
10.40.141.69,JAXFLRT25,JAXFLRT25.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.60.25.207,PHLPASW19,PHLPASW19.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,1,0,PHL,PA,SW,sw,northeast
10.50.92.144,ABQNMAG81,ABQNMAG81.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0,ABQ,NM,AG,agg,southwest
10.20.240.34,PITPACO15,PITPACO15.east.lightspeed.net,east,degraded,Juniper,MX204,core,0,0,PIT,PA,CO,core,east
10.30.56.6,LAXCACO25,LAXCACO25.west.lightspeed.net,west,degraded,Juniper,MX204,core,0,0,LAX,CA,CO,core,west
10.60.91.85,PHLPAED98,PHLPAED98.northeast.lightspeed.net,northeast,down,Juniper,SRX345,edge,1,1,PHL,PA,ED,edge,northeast
10.30.221.194,SEAWACO04,SEAWACO04.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,0,SEA,WA,CO,core,west
10.60.43.102,BOSMADS07,BOSMADS07.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0,BOS,MA,DS,dist,northeast
10.60.242.72,BOSMAAG56,BOSMAAG56.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0,BOS,MA,AG,agg,northeast
10.30.92.89,SEAWAED05,SEAWAED05.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,0,SEA,WA,ED,edge,west
10.60.182.67,PHLPADS96,PHLPADS96.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,0,1,PHL,PA,DS,dist,northeast
10.20.153.186,PITPASW76,PITPASW76.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0,PIT,PA,SW,sw,east
10.70.46.155,GEGWACO40,GEGWACO40.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0,GEG,WA,CO,core,northwest
10.30.113.102,SEAWACO26,SEAWACO26.west.lightspeed.net,west,degraded,Juniper,MX204,core,0,0,SEA,WA,CO,core,west
10.30.203.89,SFOCAAG98,SFOCAAG98.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,0,SFO,CA,AG,agg,west
10.70.123.209,GEGWAED29,GEGWAED29.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,GEG,WA,ED,edge,northwest
10.30.231.176,LAXCASW77,LAXCASW77.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,LAX,CA,SW,sw,west
10.70.4.208,PORORED33,PORORED33.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge,0,0,POR,OR,ED,edge,northwest
10.10.100.193,OKCOKDS45,OKCOKDS45.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,OKC,OK,DS,dist,central
10.50.137.255,PHXAZSW31,PHXAZSW31.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,PHX,AZ,SW,sw,southwest
10.70.141.109,GEGWASW78,GEGWASW78.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.60.203.150,PHLPAAG31,PHLPAAG31.northeast.lightspeed.net,northeast,down,ADVA,FSP3000,agg,0,1,PHL,PA,AG,agg,northeast
10.70.117.113,GEGWASW29,GEGWASW29.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.30.133.65,LAXCAED42,LAXCAED42.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge,1,0,LAX,CA,ED,edge,west
10.60.46.213,NYCNYCO89,NYCNYCO89.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,1,NYC,NY,CO,core,northeast
10.60.94.228,PHLPAED84,PHLPAED84.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge,0,1,PHL,PA,ED,edge,northeast
10.30.48.240,SEAWAAG92,SEAWAAG92.west.lightspeed.net,west,active,ADVA,FSP3000,agg,1,0,SEA,WA,AG,agg,west
10.70.12.175,BOIIDRT04,BOIIDRT04.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.50.244.206,PHXAZED23,PHXAZED23.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,0,0,PHX,AZ,ED,edge,southwest
10.30.72.216,SEAWASW90,SEAWASW90.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.30.209.208,LAXCAAG17,LAXCAAG17.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,LAX,CA,AG,agg,west
10.70.80.83,PORORSW74,PORORSW74.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.70.16.90,GEGWAED27,GEGWAED27.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge,0,0,GEG,WA,ED,edge,northwest
10.30.160.238,SEAWART57,SEAWART57.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.10.80.68,OKCOKED80,OKCOKED80.central.lightspeed.net,central,active,Cisco,ISR4431,edge,1,0,OKC,OK,ED,edge,central
10.70.98.189,PORORRT04,PORORRT04.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.50.90.169,ELPTXSW56,ELPTXSW56.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.20.55.202,CLTNCED10,CLTNCED10.east.lightspeed.net,east,degraded,Juniper,SRX345,edge,0,0,CLT,NC,ED,edge,east
10.20.129.115,CLTNCDS60,CLTNCDS60.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,CLT,NC,DS,dist,east
10.20.201.183,CLTNCED24,CLTNCED24.east.lightspeed.net,east,active,Cisco,ISR4431,edge,1,0,CLT,NC,ED,edge,east
10.30.149.193,LAXCASW65,LAXCASW65.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,LAX,CA,SW,sw,west
10.60.176.219,BOSMASW11,BOSMASW11.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,BOS,MA,SW,sw,northeast
10.20.121.245,PITPASW85,PITPASW85.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0,PIT,PA,SW,sw,east
10.50.242.145,PHXAZSW88,PHXAZSW88.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,PHX,AZ,SW,sw,southwest
10.10.25.229,OKCOKED31,OKCOKED31.central.lightspeed.net,central,down,RAD,ETX-2,edge,0,0,OKC,OK,ED,edge,central
10.10.1.205,AUSTXDS29,AUSTXDS29.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist,0,0,AUS,TX,DS,dist,central
10.50.56.142,ABQNMRT76,ABQNMRT76.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ABQ,NM,RT,rtr,southwest
10.30.76.216,SFOCAED90,SFOCAED90.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0,SFO,CA,ED,edge,west
10.40.50.95,MIAFLRT09,MIAFLRT09.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,MIA,FL,RT,rtr,southeast
10.50.105.143,PHXAZAG12,PHXAZAG12.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,agg,0,0,PHX,AZ,AG,agg,southwest
10.10.75.200,DALTXDS09,DALTXDS09.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0,DAL,TX,DS,dist,central
10.70.1.139,BOIIDDS48,BOIIDDS48.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.10.112.33,OKCOKAG89,OKCOKAG89.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,OKC,OK,AG,agg,central
10.20.143.55,PITPAED79,PITPAED79.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0,PIT,PA,ED,edge,east
10.40.223.137,JAXFLED43,JAXFLED43.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0,JAX,FL,ED,edge,southeast
10.60.92.79,NYCNYDS01,NYCNYDS01.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,0,1,NYC,NY,DS,dist,northeast
10.70.151.115,BOIIDDS27,BOIIDDS27.northwest.lightspeed.net,northwest,down,Juniper,QFX5120,dist,0,0,BOI,ID,DS,dist,northwest
10.70.53.66,GEGWART24,GEGWART24.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,1,0,GEG,WA,RT,rtr,northwest
10.40.156.132,JAXFLSW19,JAXFLSW19.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0,JAX,FL,SW,sw,southeast
10.70.113.198,BOIIDDS79,BOIIDDS79.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.20.144.196,ATLGADS45,ATLGADS45.east.lightspeed.net,east,degraded,ADVA,FSP150,dist,0,0,ATL,GA,DS,dist,east
10.20.79.13,CLTNCED81,CLTNCED81.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0,CLT,NC,ED,edge,east
10.30.165.255,SEAWADS90,SEAWADS90.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist,0,0,SEA,WA,DS,dist,west
10.40.65.140,BNATNSW53,BNATNSW53.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,BNA,TN,SW,sw,southeast
10.30.68.190,SEAWAAG16,SEAWAAG16.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,SEA,WA,AG,agg,west
10.70.122.86,BOIIDSW74,BOIIDSW74.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.60.97.30,PHLPACO11,PHLPACO11.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,1,PHL,PA,CO,core,northeast
10.60.166.106,BOSMART78,BOSMART78.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,BOS,MA,RT,rtr,northeast
10.40.179.0,MIAFLED45,MIAFLED45.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,edge,0,0,MIA,FL,ED,edge,southeast
10.10.84.245,AUSTXED56,AUSTXED56.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge,0,0,AUS,TX,ED,edge,central
10.70.184.202,BOIIDDS53,BOIIDDS53.northwest.lightspeed.net,northwest,retired,Juniper,QFX5120,dist,0,0,BOI,ID,DS,dist,northwest
10.20.56.237,ATLGASW03,ATLGASW03.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,ATL,GA,SW,sw,east
10.60.107.164,PHLPADS93,PHLPADS93.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0,PHL,PA,DS,dist,northeast
10.70.191.68,PORORCO78,PORORCO78.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0,POR,OR,CO,core,northwest
10.40.50.166,JAXFLAG18,JAXFLAG18.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0,JAX,FL,AG,agg,southeast
10.50.18.27,ELPTXRT32,ELPTXRT32.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ELP,TX,RT,rtr,southwest
10.70.46.140,BOIIDSW92,BOIIDSW92.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.30.200.224,LAXCACO59,LAXCACO59.west.lightspeed.net,west,retired,Juniper,MX204,core,0,0,LAX,CA,CO,core,west
10.30.34.83,SFOCAED30,SFOCAED30.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0,SFO,CA,ED,edge,west
10.20.4.167,PITPAED56,PITPAED56.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0,PIT,PA,ED,edge,east
10.10.188.75,OKCOKSW29,OKCOKSW29.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.60.139.88,NYCNYED73,NYCNYED73.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,1,0,NYC,NY,ED,edge,northeast
10.10.177.40,OKCOKRT07,OKCOKRT07.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.20.246.199,PITPACO47,PITPACO47.east.lightspeed.net,east,down,Juniper,MX204,core,0,0,PIT,PA,CO,core,east
10.60.154.144,PHLPASW57,PHLPASW57.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,PHL,PA,SW,sw,northeast
10.60.211.179,NYCNYCO68,NYCNYCO68.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0,NYC,NY,CO,core,northeast
10.20.248.22,PITPASW53,PITPASW53.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,PIT,PA,SW,sw,east
10.30.242.17,LAXCAAG12,LAXCAAG12.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,0,LAX,CA,AG,agg,west
10.30.162.238,SEAWASW45,SEAWASW45.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.30.20.169,SEAWAED35,SEAWAED35.west.lightspeed.net,west,active,RAD,ETX-2,edge,1,0,SEA,WA,ED,edge,west
10.60.234.219,BOSMADS55,BOSMADS55.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,1,0,BOS,MA,DS,dist,northeast
10.50.154.240,ABQNMAG45,ABQNMAG45.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,agg,0,0,ABQ,NM,AG,agg,southwest
10.60.86.214,NYCNYRT54,NYCNYRT54.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,NYC,NY,RT,rtr,northeast
10.60.26.108,PHLPACO15,PHLPACO15.northeast.lightspeed.net,northeast,retired,Cisco,NCS540,core,0,0,PHL,PA,CO,core,northeast
10.70.78.247,GEGWACO69,GEGWACO69.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0,GEG,WA,CO,core,northwest
10.50.224.17,ELPTXED16,ELPTXED16.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0,ELP,TX,ED,edge,southwest
10.30.55.187,LAXCART60,LAXCART60.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,LAX,CA,RT,rtr,west
10.40.242.14,JAXFLSW76,JAXFLSW76.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,JAX,FL,SW,sw,southeast
10.30.66.49,SFOCADS87,SFOCADS87.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist,0,0,SFO,CA,DS,dist,west
10.70.12.109,GEGWAAG17,GEGWAAG17.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0,GEG,WA,AG,agg,northwest
10.10.163.128,DALTXED64,DALTXED64.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0,DAL,TX,ED,edge,central
10.50.121.27,PHXAZED67,PHXAZED67.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,1,0,PHX,AZ,ED,edge,southwest
10.20.56.139,ATLGART52,ATLGART52.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.70.153.61,GEGWART79,GEGWART79.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.30.175.29,SEAWAAG36,SEAWAAG36.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,SEA,WA,AG,agg,west
10.10.22.254,AUSTXDS64,AUSTXDS64.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0,AUS,TX,DS,dist,central
10.60.142.180,BOSMAED21,BOSMAED21.northeast.lightspeed.net,northeast,down,RAD,ETX-2,edge,0,0,BOS,MA,ED,edge,northeast
10.60.191.213,BOSMADS92,BOSMADS92.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,0,BOS,MA,DS,dist,northeast
10.70.222.66,BOIIDSW05,BOIIDSW05.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.70.130.129,PORORED89,PORORED89.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0,POR,OR,ED,edge,northwest
10.70.87.227,BOIIDED99,BOIIDED99.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge,1,0,BOI,ID,ED,edge,northwest
10.20.91.41,CLTNCSW01,CLTNCSW01.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,CLT,NC,SW,sw,east
10.70.56.235,PORORCO72,PORORCO72.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,POR,OR,CO,core,northwest
10.50.170.132,PHXAZDS55,PHXAZDS55.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0,PHX,AZ,DS,dist,southwest
10.50.49.204,PHXAZED69,PHXAZED69.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0,PHX,AZ,ED,edge,southwest
10.30.192.153,SEAWAAG77,SEAWAAG77.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,SEA,WA,AG,agg,west
10.10.143.211,AUSTXRT40,AUSTXRT40.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0,AUS,TX,RT,rtr,central
10.30.219.171,SFOCACO02,SFOCACO02.west.lightspeed.net,west,degraded,Cisco,NCS540,core,0,0,SFO,CA,CO,core,west
10.30.211.5,SEAWADS01,SEAWADS01.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,SEA,WA,DS,dist,west
10.10.8.67,AUSTXED31,AUSTXED31.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0,AUS,TX,ED,edge,central
10.60.155.243,NYCNYDS23,NYCNYDS23.northeast.lightspeed.net,northeast,down,Juniper,QFX5120,dist,0,0,NYC,NY,DS,dist,northeast
10.30.82.76,SFOCACO32,SFOCACO32.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0,SFO,CA,CO,core,west
10.20.220.37,CLTNCCO75,CLTNCCO75.east.lightspeed.net,east,down,Cisco,NCS540,core,0,0,CLT,NC,CO,core,east
10.20.22.112,ATLGACO65,ATLGACO65.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,core,0,0,ATL,GA,CO,core,east
10.30.72.183,SFOCADS58,SFOCADS58.west.lightspeed.net,west,down,ADVA,FSP150,dist,0,0,SFO,CA,DS,dist,west
10.60.83.25,BOSMASW54,BOSMASW54.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,BOS,MA,SW,sw,northeast
10.30.110.254,SFOCAED31,SFOCAED31.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0,SFO,CA,ED,edge,west
10.60.252.139,NYCNYCO14,NYCNYCO14.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,1,NYC,NY,CO,core,northeast
10.20.37.225,ATLGADS93,ATLGADS93.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0,ATL,GA,DS,dist,east
10.20.103.143,ATLGART89,ATLGART89.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.10.164.133,DALTXAG87,DALTXAG87.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,DAL,TX,AG,agg,central
10.70.52.108,GEGWART87,GEGWART87.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.30.49.210,LAXCASW78,LAXCASW78.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1,LAX,CA,SW,sw,west
10.30.97.1,LAXCADS19,LAXCADS19.west.lightspeed.net,west,down,ADVA,FSP150,dist,0,0,LAX,CA,DS,dist,west
10.60.120.34,NYCNYDS53,NYCNYDS53.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,0,NYC,NY,DS,dist,northeast
10.70.179.99,BOIIDDS91,BOIIDDS91.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.70.37.93,GEGWASW14,GEGWASW14.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.40.222.159,MIAFLDS02,MIAFLDS02.southeast.lightspeed.net,southeast,degraded,Juniper,QFX5120,dist,0,0,MIA,FL,DS,dist,southeast
10.30.44.200,SEAWAED45,SEAWAED45.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0,SEA,WA,ED,edge,west
10.10.243.152,AUSTXAG46,AUSTXAG46.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,AUS,TX,AG,agg,central
10.20.11.230,CLTNCAG50,CLTNCAG50.east.lightspeed.net,east,active,Arista,7280R,agg,0,0,CLT,NC,AG,agg,east
10.10.230.151,DALTXED25,DALTXED25.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0,DAL,TX,ED,edge,central
10.40.234.157,BNATNRT36,BNATNRT36.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,BNA,TN,RT,rtr,southeast
10.70.31.78,GEGWACO27,GEGWACO27.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0,GEG,WA,CO,core,northwest
10.70.77.52,PORORCO62,PORORCO62.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,POR,OR,CO,core,northwest
10.40.215.39,MIAFLCO19,MIAFLCO19.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0,MIA,FL,CO,core,southeast
10.50.138.214,ABQNMRT62,ABQNMRT62.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ABQ,NM,RT,rtr,southwest
10.30.104.69,LAXCAAG96,LAXCAAG96.west.lightspeed.net,west,active,Arista,7280R,agg,0,1,LAX,CA,AG,agg,west
