ip_address,hostname,fqdn,region,status,vendor,model
10.30.235.159,LAXED06,LAXED06.west.lightspeed.net,west,active,Cisco,NCS540
10.60.231.44,NYCAG24,NYCAG24.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.60.59.144,NYCDS20,NYCDS20.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.70.116.30,GEGED03,GEGED03.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.40.241.75,JAXCO90,JAXCO90.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1
10.30.95.228,SFOAG11,SFOAG11.west.lightspeed.net,west,degraded,Arista,7280R
10.60.60.174,NYCCO96,NYCCO96.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000
10.10.214.39,OKCSW77,OKCSW77.central.lightspeed.net,central,active,Juniper,MX204
10.10.250.33,DALCO05,DALCO05.central.lightspeed.net,central,active,RAD,ETX-2
10.20.110.203,CLTDS14,CLTDS14.east.lightspeed.net,east,degraded,Juniper,MX204
10.50.192.95,ABQCO57,ABQCO57.southwest.lightspeed.net,southwest,down,Cisco,NCS540
10.20.249.110,ATLSW96,ATLSW96.east.lightspeed.net,east,degraded,Juniper,MX204
10.70.6.244,PORRT67,PORRT67.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1
10.60.11.104,NYCDS78,NYCDS78.northeast.lightspeed.net,northeast,down,RAD,ETX-2
10.70.126.171,PORAG99,PORAG99.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.20.137.52,CLTDS79,CLTDS79.east.lightspeed.net,east,degraded,RAD,ETX-2
10.70.254.55,PORSW56,PORSW56.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.20.130.185,ATLRT72,ATLRT72.east.lightspeed.net,east,active,Juniper,MX204
10.20.233.199,CLTDS60,CLTDS60.east.lightspeed.net,east,degraded,RAD,ETX-2
10.60.189.52,NYCSW71,NYCSW71.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.255.12,PHLCO66,PHLCO66.northeast.lightspeed.net,northeast,degraded,Juniper,MX204
10.20.230.45,ATLSW51,ATLSW51.east.lightspeed.net,east,active,RAD,ETX-2
10.30.54.123,LAXDS88,LAXDS88.west.lightspeed.net,west,retired,Cisco,ISR4431
10.60.82.180,NYCSW32,NYCSW32.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.70.122.122,PORSW37,PORSW37.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.20.100.194,PITCO42,PITCO42.east.lightspeed.net,east,degraded,Cisco,NCS540
10.20.113.200,CLTAG10,CLTAG10.east.lightspeed.net,east,active,Arista,7280R
10.70.133.29,BOISW94,BOISW94.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.50.158.103,ABQDS96,ABQDS96.southwest.lightspeed.net,southwest,down,Cisco,ISR4431
10.50.18.108,PHXRT92,PHXRT92.southwest.lightspeed.net,southwest,down,Cisco,ISR4431
10.50.228.116,ELPSW77,ELPSW77.southwest.lightspeed.net,southwest,down,Nokia,7750 SR-1
10.60.205.41,BOSAG12,BOSAG12.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.60.72.93,PHLCO22,PHLCO22.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2
10.40.123.25,MIART95,MIART95.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.20.234.117,CLTDS35,CLTDS35.east.lightspeed.net,east,active,Cisco,NCS540
10.30.18.233,SEART67,SEART67.west.lightspeed.net,west,down,Nokia,7750 SR-1
10.40.176.114,MIAAG94,MIAAG94.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.40.65.4,MIACO51,MIACO51.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.60.126.12,BOSDS83,BOSDS83.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.10.134.204,OKCDS58,OKCDS58.central.lightspeed.net,central,degraded,RAD,ETX-2
10.40.140.53,BNADS86,BNADS86.southeast.lightspeed.net,southeast,degraded,Arista,7280R
10.70.109.170,PORED90,PORED90.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.10.113.220,DALSW50,DALSW50.central.lightspeed.net,central,active,Juniper,MX204
10.70.20.229,BOIAG72,BOIAG72.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.70.253.15,GEGCO93,GEGCO93.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.20.237.153,ATLAG20,ATLAG20.east.lightspeed.net,east,active,Cisco,ISR4431
10.50.75.62,ELPCO85,ELPCO85.southwest.lightspeed.net,southwest,degraded,Juniper,MX204
10.70.186.139,GEGED99,GEGED99.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.40.136.12,BNADS03,BNADS03.southeast.lightspeed.net,southeast,degraded,Juniper,MX204
10.30.218.169,SEAED76,SEAED76.west.lightspeed.net,west,degraded,RAD,ETX-2
10.40.105.228,JAXRT04,JAXRT04.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.20.201.35,CLTDS76,CLTDS76.east.lightspeed.net,east,down,ADVA,FSP150
10.10.90.252,AUSSW20,AUSSW20.central.lightspeed.net,central,active,ADVA,FSP150
10.10.46.253,DALRT34,DALRT34.central.lightspeed.net,central,active,Cisco,NCS540
10.20.108.197,PITDS37,PITDS37.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.70.69.23,GEGAG17,GEGAG17.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.70.162.50,BOISW70,BOISW70.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.30.65.33,SEAED48,SEAED48.west.lightspeed.net,west,degraded,RAD,ETX-2
10.10.149.213,OKCAG59,OKCAG59.central.lightspeed.net,central,active,RAD,ETX-2
10.40.31.48,MIADS20,MIADS20.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.70.206.232,GEGRT56,GEGRT56.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.10.11.95,OKCED38,OKCED38.central.lightspeed.net,central,active,Juniper,MX204
10.50.34.193,ELPDS91,ELPDS91.southwest.lightspeed.net,southwest,active,Arista,7280R
10.40.135.245,JAXAG60,JAXAG60.southeast.lightspeed.net,southeast,active,Arista,7280R
10.10.106.79,DALSW37,DALSW37.central.lightspeed.net,central,active,Cisco,NCS540
10.40.147.106,BNACO32,BNACO32.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.50.10.140,PHXAG08,PHXAG08.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.20.5.112,ATLCO52,ATLCO52.east.lightspeed.net,east,active,Juniper,MX204
10.60.46.125,BOSED91,BOSED91.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.10.204.199,DALRT25,DALRT25.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.10.110.53,OKCRT06,OKCRT06.central.lightspeed.net,central,degraded,Arista,7280R
10.70.57.7,GEGAG99,GEGAG99.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.40.222.122,JAXSW64,JAXSW64.southeast.lightspeed.net,southeast,retired,ADVA,FSP3000
10.70.76.180,BOIAG37,BOIAG37.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.20.165.225,PITAG87,PITAG87.east.lightspeed.net,east,active,Cisco,ISR4431
10.60.117.13,NYCAG44,NYCAG44.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.50.167.95,ELPED53,ELPED53.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.60.81.181,PHLED87,PHLED87.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.30.57.124,LAXCO30,LAXCO30.west.lightspeed.net,west,degraded,RAD,ETX-2
10.40.103.236,JAXCO54,JAXCO54.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.70.125.38,BOIRT45,BOIRT45.northwest.lightspeed.net,northwest,degraded,Juniper,MX204
10.30.211.71,LAXED70,LAXED70.west.lightspeed.net,west,active,Arista,7280R
10.70.166.136,BOIDS54,BOIDS54.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.60.228.15,BOSDS62,BOSDS62.northeast.lightspeed.net,northeast,active,Arista,7280R
10.70.6.224,PORCO29,PORCO29.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.60.163.106,PHLSW98,PHLSW98.northeast.lightspeed.net,northeast,active,Arista,7280R
10.60.207.138,PHLCO19,PHLCO19.northeast.lightspeed.net,northeast,active,Juniper,QFX5120
10.40.47.23,MIADS92,MIADS92.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.10.150.150,OKCED09,OKCED09.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.70.38.41,GEGSW40,GEGSW40.northwest.lightspeed.net,northwest,active,Arista,7280R
10.50.154.86,ELPDS69,ELPDS69.southwest.lightspeed.net,southwest,down,RAD,ETX-2
10.20.135.111,CLTDS02,CLTDS02.east.lightspeed.net,east,degraded,Cisco,NCS540
10.50.161.103,PHXSW50,PHXSW50.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.10.181.247,OKCDS31,OKCDS31.central.lightspeed.net,central,active,ADVA,FSP3000
10.50.176.143,PHXCO50,PHXCO50.southwest.lightspeed.net,southwest,active,Arista,7280R
10.10.49.239,AUSSW87,AUSSW87.central.lightspeed.net,central,active,Juniper,MX204
10.60.236.110,BOSSW39,BOSSW39.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.50.90.129,ABQED74,ABQED74.southwest.lightspeed.net,southwest,active,Arista,7280R
10.10.193.66,AUSSW68,AUSSW68.central.lightspeed.net,central,active,Arista,7280R
10.70.198.48,BOIED47,BOIED47.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.30.175.104,SFOED40,SFOED40.west.lightspeed.net,west,degraded,Cisco,ISR4431
10.20.243.4,ATLRT85,ATLRT85.east.lightspeed.net,east,degraded,Juniper,MX204
10.20.111.230,ATLCO30,ATLCO30.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.30.225.194,SFORT98,SFORT98.west.lightspeed.net,west,active,Cisco,ISR4431
10.30.218.167,SFORT28,SFORT28.west.lightspeed.net,west,retired,Juniper,MX204
10.40.20.251,MIAAG90,MIAAG90.southeast.lightspeed.net,southeast,active,ADVA,FSP150
10.10.78.179,AUSSW03,AUSSW03.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.10.220.45,AUSAG13,AUSAG13.central.lightspeed.net,central,active,Arista,7280R
10.10.72.131,OKCED80,OKCED80.central.lightspeed.net,central,active,Cisco,ISR4431
10.70.73.102,GEGED57,GEGED57.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.30.46.228,SFOAG40,SFOAG40.west.lightspeed.net,west,active,Cisco,ISR4431
10.30.181.236,SFODS28,SFODS28.west.lightspeed.net,west,active,RAD,ETX-2
10.50.11.138,PHXED96,PHXED96.southwest.lightspeed.net,southwest,active,Arista,7280R
10.40.14.18,BNART10,BNART10.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.70.31.21,PORED76,PORED76.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.30.25.190,SEADS04,SEADS04.west.lightspeed.net,west,retired,Juniper,MX204
10.20.143.5,ATLRT46,ATLRT46.east.lightspeed.net,east,active,ADVA,FSP150
10.40.229.184,MIAED62,MIAED62.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.50.252.174,ABQDS75,ABQDS75.southwest.lightspeed.net,southwest,degraded,Arista,7280R
10.10.31.122,OKCSW22,OKCSW22.central.lightspeed.net,central,active,Arista,7280R
10.40.210.99,JAXDS33,JAXDS33.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.20.237.234,CLTED43,CLTED43.east.lightspeed.net,east,degraded,Juniper,MX204
10.60.176.225,NYCRT12,NYCRT12.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.30.243.202,LAXDS80,LAXDS80.west.lightspeed.net,west,active,Cisco,ISR4431
10.40.39.183,JAXED24,JAXED24.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.10.206.108,AUSDS99,AUSDS99.central.lightspeed.net,central,active,Arista,7280R
10.20.197.31,ATLRT43,ATLRT43.east.lightspeed.net,east,down,Juniper,MX204
10.30.194.218,LAXED97,LAXED97.west.lightspeed.net,west,degraded,Juniper,MX204
10.40.184.226,MIACO01,MIACO01.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150
10.10.16.116,AUSRT87,AUSRT87.central.lightspeed.net,central,active,ADVA,FSP150
10.20.181.181,CLTRT15,CLTRT15.east.lightspeed.net,east,active,RAD,ETX-2
10.20.156.148,ATLRT96,ATLRT96.east.lightspeed.net,east,degraded,Cisco,ISR4431
10.30.20.9,LAXSW89,LAXSW89.west.lightspeed.net,west,degraded,Cisco,ISR4431
10.30.88.179,SFOAG67,SFOAG67.west.lightspeed.net,west,active,RAD,ETX-2
10.60.165.120,PHLED27,PHLED27.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431
10.30.33.95,SEACO73,SEACO73.west.lightspeed.net,west,down,Cisco,NCS540
10.30.7.218,LAXSW58,LAXSW58.west.lightspeed.net,west,active,RAD,ETX-2
10.30.88.15,LAXCO97,LAXCO97.west.lightspeed.net,west,active,RAD,ETX-2
10.20.76.204,ATLAG66,ATLAG66.east.lightspeed.net,east,active,Juniper,MX204
10.60.75.130,BOSCO78,BOSCO78.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000
10.70.106.64,GEGRT13,GEGRT13.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.70.234.59,BOIRT14,BOIRT14.northwest.lightspeed.net,northwest,active,Arista,7280R
10.30.213.45,SEART47,SEART47.west.lightspeed.net,west,active,RAD,ETX-2
10.40.5.54,JAXSW18,JAXSW18.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.30.70.247,LAXED66,LAXED66.west.lightspeed.net,west,active,Cisco,ISR4431
10.70.156.44,GEGED10,GEGED10.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.40.111.255,MIADS59,MIADS59.southeast.lightspeed.net,southeast,active,Juniper,QFX5120
10.70.47.31,PORDS62,PORDS62.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.70.27.196,BOISW24,BOISW24.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.20.30.8,ATLCO86,ATLCO86.east.lightspeed.net,east,active,Cisco,ISR4431
10.30.106.0,LAXAG42,LAXAG42.west.lightspeed.net,west,degraded,Cisco,ISR4431
10.20.251.16,CLTRT50,CLTRT50.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.60.0.127,BOSAG59,BOSAG59.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.70.25.18,GEGDS70,GEGDS70.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.70.197.54,GEGDS03,GEGDS03.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150
10.20.98.86,PITCO69,PITCO69.east.lightspeed.net,east,active,ADVA,FSP150
10.50.55.142,PHXCO27,PHXCO27.southwest.lightspeed.net,southwest,retired,Cisco,ISR4431
10.60.154.200,NYCRT27,NYCRT27.northeast.lightspeed.net,northeast,active,Arista,7280R
10.60.240.64,PHLSW16,PHLSW16.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.70.162.3,PORED74,PORED74.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.144.8,PORRT04,PORRT04.northwest.lightspeed.net,northwest,retired,Nokia,7750 SR-1
10.30.35.89,SFOAG71,SFOAG71.west.lightspeed.net,west,degraded,RAD,ETX-2
10.30.77.12,SFOSW34,SFOSW34.west.lightspeed.net,west,active,RAD,ETX-2
10.50.30.48,ELPDS74,ELPDS74.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.60.109.157,NYCAG27,NYCAG27.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.30.228.70,SFOCO83,SFOCO83.west.lightspeed.net,west,active,Juniper,MX204
10.60.238.138,BOSED47,BOSED47.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000
10.40.71.85,MIACO30,MIACO30.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.50.68.91,ELPED30,ELPED30.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.60.109.236,NYCED60,NYCED60.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.30.17.13,LAXAG67,LAXAG67.west.lightspeed.net,west,active,RAD,ETX-2
10.30.41.199,SFOED89,SFOED89.west.lightspeed.net,west,active,Cisco,ISR4431
10.10.26.205,DALCO23,DALCO23.central.lightspeed.net,central,active,ADVA,FSP150
10.70.205.80,GEGCO87,GEGCO87.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.70.121.111,GEGAG54,GEGAG54.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.70.108.204,GEGSW24,GEGSW24.northwest.lightspeed.net,northwest,degraded,Juniper,MX204
10.30.175.76,SEAED14,SEAED14.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.50.185.102,PHXED65,PHXED65.southwest.lightspeed.net,southwest,active,Arista,7280R
10.40.118.119,JAXSW85,JAXSW85.southeast.lightspeed.net,southeast,degraded,Arista,7280R
10.70.185.15,PORDS53,PORDS53.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150
10.30.191.44,SFOAG98,SFOAG98.west.lightspeed.net,west,active,RAD,ETX-2
10.30.147.255,SFOSW21,SFOSW21.west.lightspeed.net,west,active,Cisco,ISR4431
10.60.12.180,NYCDS29,NYCDS29.northeast.lightspeed.net,northeast,active,Arista,7280R
10.30.19.254,SEART22,SEART22.west.lightspeed.net,west,active,Cisco,ISR4431
10.70.194.89,PORSW42,PORSW42.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.50.207.197,ELPED84,ELPED84.southwest.lightspeed.net,southwest,active,Arista,7280R
10.60.165.13,PHLDS57,PHLDS57.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.10.155.207,AUSAG29,AUSAG29.central.lightspeed.net,central,active,Juniper,MX204
10.30.213.102,LAXAG24,LAXAG24.west.lightspeed.net,west,retired,Nokia,7750 SR-1
10.20.106.8,CLTRT23,CLTRT23.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.50.149.96,PHXDS30,PHXDS30.southwest.lightspeed.net,southwest,degraded,Juniper,QFX5120
10.40.103.228,MIAED51,MIAED51.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.60.16.231,NYCAG74,NYCAG74.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.30.230.26,SEACO08,SEACO08.west.lightspeed.net,west,active,RAD,ETX-2
10.50.197.127,PHXED09,PHXED09.southwest.lightspeed.net,southwest,active,Cisco,NCS540
10.30.147.195,LAXAG15,LAXAG15.west.lightspeed.net,west,retired,Nokia,7750 SR-1
10.20.42.21,PITDS41,PITDS41.east.lightspeed.net,east,degraded,RAD,ETX-2
10.70.15.216,BOIAG01,BOIAG01.northwest.lightspeed.net,northwest,active,Arista,7280R
10.50.48.109,ABQDS97,ABQDS97.southwest.lightspeed.net,southwest,active,Cisco,NCS540
10.70.158.248,PORED78,PORED78.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1
10.70.232.243,GEGDS12,GEGDS12.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.40.13.65,MIAED11,MIAED11.southeast.lightspeed.net,southeast,active,ADVA,FSP150
10.20.66.154,ATLCO77,ATLCO77.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.20.102.218,ATLSW73,ATLSW73.east.lightspeed.net,east,active,Juniper,MX204
10.10.67.212,OKCRT75,OKCRT75.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.10.75.253,OKCED65,OKCED65.central.lightspeed.net,central,active,ADVA,FSP3000
10.50.71.249,ELPED81,ELPED81.southwest.lightspeed.net,southwest,active,Arista,7280R
10.60.77.178,NYCDS34,NYCDS34.northeast.lightspeed.net,northeast,active,Cisco,NCS540
10.10.99.238,OKCRT65,OKCRT65.central.lightspeed.net,central,degraded,Arista,7280R
10.60.176.7,NYCDS47,NYCDS47.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.30.21.86,SEART40,SEART40.west.lightspeed.net,west,active,Juniper,MX204
10.10.219.58,DALAG24,DALAG24.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.50.103.140,PHXCO55,PHXCO55.southwest.lightspeed.net,southwest,degraded,Arista,7280R
10.70.23.212,BOIED53,BOIED53.northwest.lightspeed.net,northwest,retired,Arista,7280R
10.30.140.172,SFOED01,SFOED01.west.lightspeed.net,west,active,ADVA,FSP3000
10.60.36.24,BOSRT65,BOSRT65.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.70.150.85,PORED66,PORED66.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.70.76.226,PORAG42,PORAG42.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.20.73.144,ATLDS78,ATLDS78.east.lightspeed.net,east,degraded,ADVA,FSP3000
10.60.123.29,NYCDS15,NYCDS15.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.30.160.159,SEART06,SEART06.west.lightspeed.net,west,active,RAD,ETX-2
10.20.21.93,CLTAG03,CLTAG03.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.10.118.27,OKCRT32,OKCRT32.central.lightspeed.net,central,down,RAD,ETX-2
10.70.152.171,BOISW86,BOISW86.northwest.lightspeed.net,northwest,active,Juniper,QFX5120
10.50.175.4,ABQCO90,ABQCO90.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150
10.30.48.217,SFOSW59,SFOSW59.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.20.186.162,CLTED07,CLTED07.east.lightspeed.net,east,degraded,Nokia,7750 SR-1
10.20.62.251,PITRT81,PITRT81.east.lightspeed.net,east,active,Arista,7280R
10.60.150.133,PHLRT77,PHLRT77.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.10.54.120,OKCDS80,OKCDS80.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.50.164.166,ELPCO92,ELPCO92.southwest.lightspeed.net,southwest,active,Arista,7280R
10.70.120.253,PORRT45,PORRT45.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.60.111.188,BOSED51,BOSED51.northeast.lightspeed.net,northeast,retired,Arista,7280R
10.30.234.196,SEADS40,SEADS40.west.lightspeed.net,west,degraded,Arista,7280R
10.50.252.84,PHXCO84,PHXCO84.southwest.lightspeed.net,southwest,active,Arista,7280R
10.30.237.167,LAXCO64,LAXCO64.west.lightspeed.net,west,active,Cisco,ISR4431
10.40.183.107,JAXED33,JAXED33.southeast.lightspeed.net,southeast,active,Cisco,ISR4431
10.30.5.236,LAXED43,LAXED43.west.lightspeed.net,west,active,Cisco,ISR4431
10.30.10.112,LAXDS98,LAXDS98.west.lightspeed.net,west,active,Juniper,MX204
10.30.203.242,SEADS68,SEADS68.west.lightspeed.net,west,active,Arista,7280R
10.50.12.27,ELPED93,ELPED93.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540
10.30.86.23,SFOAG51,SFOAG51.west.lightspeed.net,west,active,Cisco,ISR4431
10.40.104.148,JAXDS85,JAXDS85.southeast.lightspeed.net,southeast,active,Arista,7280R
10.60.126.4,NYCAG64,NYCAG64.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.10.116.122,OKCSW19,OKCSW19.central.lightspeed.net,central,degraded,Arista,7280R
10.60.145.109,BOSRT19,BOSRT19.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431
10.40.249.43,MIADS24,MIADS24.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000
10.60.67.126,PHLAG10,PHLAG10.northeast.lightspeed.net,northeast,down,ADVA,FSP3000
10.10.14.200,OKCSW47,OKCSW47.central.lightspeed.net,central,active,Cisco,NCS540
10.40.254.24,JAXDS43,JAXDS43.southeast.lightspeed.net,southeast,active,ADVA,FSP150
10.10.132.168,AUSRT99,AUSRT99.central.lightspeed.net,central,active,ADVA,FSP3000
10.70.185.83,GEGDS61,GEGDS61.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.40.42.97,MIART14,MIART14.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.20.48.36,ATLED39,ATLED39.east.lightspeed.net,east,degraded,Arista,7280R
10.40.211.51,BNASW59,BNASW59.southeast.lightspeed.net,southeast,active,Cisco,ISR4431
10.40.7.138,MIART45,MIART45.southeast.lightspeed.net,southeast,active,Cisco,ISR4431
10.60.100.65,BOSDS60,BOSDS60.northeast.lightspeed.net,northeast,active,Cisco,NCS540
10.60.102.106,PHLCO97,PHLCO97.northeast.lightspeed.net,northeast,retired,Nokia,7750 SR-1
10.70.43.218,BOISW98,BOISW98.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.60.29.88,PHLAG91,PHLAG91.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.30.200.214,SEAAG46,SEAAG46.west.lightspeed.net,west,active,Cisco,NCS540
10.70.225.164,BOIED72,BOIED72.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.70.116.252,PORRT63,PORRT63.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.70.160.221,BOIRT74,BOIRT74.northwest.lightspeed.net,northwest,active,Arista,7280R
