ip_address,hostname,fqdn,region,status,vendor,model,present_in_ipam,present_in_inventory
10.30.210.156,LAXCACO33,LAXCACO33.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.50.222.15,ELPTXDS43,ELPTXDS43.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.60.50.127,BOSMAAG07,BOSMAAG07.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,0,1
10.60.8.193,NYCNYDS65,NYCNYDS65.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.30.117.253,LAXCACO14,LAXCACO14.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.60.242.137,PHLPAAG95,PHLPAAG95.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,1,1
10.20.80.188,CLTNCRT24,CLTNCRT24.east.lightspeed.net,east,down,ADVA,FSP3000,1,0
10.30.132.183,SEAWART22,SEAWART22.west.lightspeed.net,west,down,Arista,7280R,1,1
10.10.207.114,OKCOKSW96,OKCOKSW96.central.lightspeed.net,central,active,Arista,7280R,1,1
10.60.160.86,PHLPADS20,PHLPADS20.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.70.131.204,PORORRT32,PORORRT32.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.149.16,SFOCACO25,SFOCACO25.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.20.210.0,ATLGAAG47,ATLGAAG47.east.lightspeed.net,east,degraded,RAD,ETX-2,1,0
10.30.185.120,SEAWAED72,SEAWAED72.west.lightspeed.net,west,active,ADVA,FSP3000,1,0
10.10.231.77,DALTXSW72,DALTXSW72.central.lightspeed.net,central,active,ADVA,FSP3000,1,1
10.60.155.186,BOSMAAG97,BOSMAAG97.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.10.118.216,DALTXCO88,DALTXCO88.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.50.170.217,ELPTXDS17,ELPTXDS17.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.30.22.92,SEAWADS56,SEAWADS56.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.30.160.96,SEAWAED40,SEAWAED40.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.30.157.126,LAXCASW03,LAXCASW03.west.lightspeed.net,west,active,Juniper,QFX5120,1,1
10.10.167.163,DALTXED45,DALTXED45.central.lightspeed.net,central,down,Cisco,NCS540,1,0
10.60.34.218,PHLPADS71,PHLPADS71.northeast.lightspeed.net,northeast,retired,Juniper,MX204,0,1
10.30.192.128,LAXCACO81,LAXCACO81.west.lightspeed.net,west,retired,RAD,ETX-2,1,1
10.40.32.237,MIAFLSW38,MIAFLSW38.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,1,1
10.70.184.46,PORORED32,PORORED32.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1,1,1
10.60.2.213,BOSMART55,BOSMART55.northeast.lightspeed.net,northeast,down,RAD,ETX-2,1,1
10.30.224.179,LAXCADS51,LAXCADS51.west.lightspeed.net,west,active,ADVA,FSP150,1,1
10.20.79.101,ATLGAED92,ATLGAED92.east.lightspeed.net,east,degraded,Juniper,MX204,1,1
10.70.235.127,GEGWADS25,GEGWADS25.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,1,1
10.40.139.129,BNATNAG37,BNATNAG37.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.30.15.198,LAXCACO83,LAXCACO83.west.lightspeed.net,west,active,Arista,7280R,1,1
10.10.239.71,OKCOKDS98,OKCOKDS98.central.lightspeed.net,central,degraded,Juniper,QFX5120,1,1
10.70.14.237,BOIIDSW01,BOIIDSW01.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.116.54,SEAWACO16,SEAWACO16.west.lightspeed.net,west,active,Cisco,NCS540,1,0
10.20.193.62,ATLGADS48,ATLGADS48.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.50.75.194,ELPTXRT56,ELPTXRT56.southwest.lightspeed.net,southwest,active,Cisco,NCS540,1,1
10.30.42.241,SFOCADS52,SFOCADS52.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.10.136.81,AUSTXDS18,AUSTXDS18.central.lightspeed.net,central,degraded,Cisco,NCS540,1,0
10.60.113.238,BOSMAED87,BOSMAED87.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,0
10.60.88.5,NYCNYDS89,NYCNYDS89.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.30.166.228,SEAWAED68,SEAWAED68.west.lightspeed.net,west,active,RAD,ETX-2,0,1
10.10.218.33,AUSTXCO54,AUSTXCO54.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.30.68.152,LAXCAED41,LAXCAED41.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.20.63.6,ATLGACO58,ATLGACO58.east.lightspeed.net,east,active,ADVA,FSP3000,0,0
10.20.5.64,ATLGART83,ATLGART83.east.lightspeed.net,east,active,ADVA,FSP3000,1,0
10.40.250.204,JAXFLED94,JAXFLED94.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,1,1
10.10.58.68,DALTXRT19,DALTXRT19.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.40.138.230,BNATNDS97,BNATNDS97.southeast.lightspeed.net,southeast,active,ADVA,FSP150,1,1
10.30.141.228,LAXCACO52,LAXCACO52.west.lightspeed.net,west,active,Arista,7280R,1,1
10.60.133.245,PHLPAED05,PHLPAED05.northeast.lightspeed.net,northeast,down,Nokia,7750 SR-1,0,1
10.50.85.30,ELPTXAG07,ELPTXAG07.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,1
10.50.197.244,ABQNMRT88,ABQNMRT88.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.70.232.36,GEGWAAG75,GEGWAAG75.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,1,1
10.20.172.72,CLTNCRT88,CLTNCRT88.east.lightspeed.net,east,active,Cisco,NCS540,1,0
10.30.30.30,SEAWAAG90,SEAWAAG90.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.60.211.186,BOSMAED47,BOSMAED47.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.70.209.185,GEGWACO69,GEGWACO69.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,1,1
10.30.241.202,LAXCART70,LAXCART70.west.lightspeed.net,west,active,ADVA,FSP150,1,0
10.60.171.8,NYCNYAG18,NYCNYAG18.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,1,1
10.50.86.103,PHXAZCO05,PHXAZCO05.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.10.236.175,AUSTXAG08,AUSTXAG08.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.10.37.88,OKCOKDS75,OKCOKDS75.central.lightspeed.net,central,down,Arista,7280R,1,1
10.50.37.134,ELPTXCO21,ELPTXCO21.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540,1,0
10.40.49.88,BNATNCO05,BNATNCO05.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.10.9.59,AUSTXDS86,AUSTXDS86.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.30.205.104,SEAWASW33,SEAWASW33.west.lightspeed.net,west,active,Arista,7280R,1,1
10.30.54.165,LAXCAAG74,LAXCAAG74.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.50.36.155,PHXAZDS94,PHXAZDS94.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.70.164.50,BOIIDRT97,BOIIDRT97.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,1,1
10.70.48.67,BOIIDCO46,BOIIDCO46.northwest.lightspeed.net,northwest,active,RAD,ETX-2,1,1
10.30.155.123,SEAWART46,SEAWART46.west.lightspeed.net,west,down,RAD,ETX-2,1,1
10.10.61.6,OKCOKCO73,OKCOKCO73.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.10.194.171,DALTXDS34,DALTXDS34.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.20.5.169,PITPADS02,PITPADS02.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.10.118.75,OKCOKDS68,OKCOKDS68.central.lightspeed.net,central,active,ADVA,FSP150,1,1
10.10.1.127,OKCOKCO25,OKCOKCO25.central.lightspeed.net,central,degraded,RAD,ETX-2,1,1
10.40.238.194,JAXFLAG55,JAXFLAG55.southeast.lightspeed.net,southeast,active,Cisco,NCS540,1,0
10.40.26.59,JAXFLRT10,JAXFLRT10.southeast.lightspeed.net,southeast,retired,Nokia,7750 SR-1,1,1
10.70.80.197,PORORRT74,PORORRT74.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,1,1
10.30.69.146,SFOCART85,SFOCART85.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.20.245.4,CLTNCCO48,CLTNCCO48.east.lightspeed.net,east,active,Arista,7280R,1,1
10.50.217.90,PHXAZAG18,PHXAZAG18.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.10.228.68,AUSTXSW64,AUSTXSW64.central.lightspeed.net,central,degraded,ADVA,FSP150,1,1
10.10.50.200,DALTXRT61,DALTXRT61.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.10.245.150,OKCOKAG65,OKCOKAG65.central.lightspeed.net,central,degraded,Juniper,MX204,1,1
10.60.189.248,PHLPAED54,PHLPAED54.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,1
10.30.1.41,SFOCASW51,SFOCASW51.west.lightspeed.net,west,active,Arista,7280R,1,1
10.40.31.247,MIAFLDS70,MIAFLDS70.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.30.48.233,SEAWADS51,SEAWADS51.west.lightspeed.net,west,degraded,Arista,7280R,1,1
10.70.16.129,GEGWACO65,GEGWACO65.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.30.68.229,LAXCAED60,LAXCAED60.west.lightspeed.net,west,degraded,Arista,7280R,1,1
10.50.49.242,ELPTXRT38,ELPTXRT38.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.20.86.12,PITPADS40,PITPADS40.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.70.162.174,PORORRT29,PORORRT29.northwest.lightspeed.net,northwest,active,RAD,ETX-2,1,1
10.20.107.83,CLTNCRT11,CLTNCRT11.east.lightspeed.net,east,active,ADVA,FSP3000,0,1
10.60.234.201,PHLPART83,PHLPART83.northeast.lightspeed.net,northeast,active,RAD,ETX-2,0,1
10.50.254.36,ABQNMSW12,ABQNMSW12.southwest.lightspeed.net,southwest,active,Cisco,NCS540,1,1
10.40.35.62,BNATNDS33,BNATNDS33.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,1,0
10.10.92.170,OKCOKDS23,OKCOKDS23.central.lightspeed.net,central,active,ADVA,FSP150,1,1
10.60.123.74,BOSMACO42,BOSMACO42.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,0,1
10.40.43.135,JAXFLRT22,JAXFLRT22.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.60.161.73,NYCNYED34,NYCNYED34.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,1,1
10.70.76.178,PORORCO83,PORORCO83.northwest.lightspeed.net,northwest,active,Cisco,NCS540,1,1
10.50.207.127,ELPTXED90,ELPTXED90.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.20.24.218,ATLGACO12,ATLGACO12.east.lightspeed.net,east,degraded,Arista,7280R,1,1
10.30.217.225,LAXCAED11,LAXCAED11.west.lightspeed.net,west,active,ADVA,FSP150,1,0
10.20.66.134,CLTNCCO51,CLTNCCO51.east.lightspeed.net,east,active,Juniper,QFX5120,1,1
10.70.120.95,GEGWART86,GEGWART86.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.20.178.220,CLTNCAG92,CLTNCAG92.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.10.195.9,DALTXCO09,DALTXCO09.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.10.178.70,AUSTXRT85,AUSTXRT85.central.lightspeed.net,central,active,ADVA,FSP150,1,1
10.70.195.28,PORORAG58,PORORAG58.northwest.lightspeed.net,northwest,down,RAD,ETX-2,1,1
10.40.48.139,JAXFLED26,JAXFLED26.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1,0,1
10.60.20.67,NYCNYCO81,NYCNYCO81.northeast.lightspeed.net,northeast,down,RAD,ETX-2,1,1
10.60.5.172,NYCNYCO27,NYCNYCO27.northeast.lightspeed.net,northeast,active,Arista,7280R,1,1
10.40.216.200,JAXFLRT24,JAXFLRT24.southeast.lightspeed.net,southeast,retired,ADVA,FSP150,1,0
10.10.50.246,AUSTXCO99,AUSTXCO99.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.70.168.88,BOIIDSW72,BOIIDSW72.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.70.66.182,GEGWADS64,GEGWADS64.northwest.lightspeed.net,northwest,degraded,Arista,7280R,1,1
10.10.186.234,AUSTXAG89,AUSTXAG89.central.lightspeed.net,central,active,ADVA,FSP3000,1,0
10.50.174.100,ABQNMDS87,ABQNMDS87.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.70.4.43,GEGWART98,GEGWART98.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.50.174.85,PHXAZSW05,PHXAZSW05.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,1,1
10.20.64.214,ATLGADS75,ATLGADS75.east.lightspeed.net,east,down,Arista,7280R,1,1
10.10.70.179,AUSTXRT54,AUSTXRT54.central.lightspeed.net,central,active,Arista,7280R,1,1
10.50.93.130,PHXAZRT55,PHXAZRT55.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,1,1
10.50.217.83,PHXAZCO72,PHXAZCO72.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,1,0
10.60.143.105,BOSMART11,BOSMART11.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.70.59.46,BOIIDCO39,BOIIDCO39.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.20.152.125,CLTNCDS32,CLTNCDS32.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.70.202.117,BOIIDSW86,BOIIDSW86.northwest.lightspeed.net,northwest,active,Cisco,NCS540,1,0
10.10.178.82,OKCOKSW42,OKCOKSW42.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.40.139.223,MIAFLAG32,MIAFLAG32.southeast.lightspeed.net,southeast,down,Juniper,MX204,1,1
10.10.175.136,OKCOKAG91,OKCOKAG91.central.lightspeed.net,central,active,Cisco,NCS540,1,0
10.70.178.86,PORORAG60,PORORAG60.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.10.125.200,AUSTXSW27,AUSTXSW27.central.lightspeed.net,central,active,Cisco,NCS540,1,0
10.20.130.42,ATLGAAG71,ATLGAAG71.east.lightspeed.net,east,degraded,RAD,ETX-2,1,1
10.30.235.144,LAXCART56,LAXCART56.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.10.70.119,DALTXDS38,DALTXDS38.central.lightspeed.net,central,degraded,Cisco,ISR4431,1,1
10.60.133.160,PHLPADS09,PHLPADS09.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,1,1
10.10.77.225,AUSTXDS05,AUSTXDS05.central.lightspeed.net,central,active,ADVA,FSP3000,1,0
10.70.56.112,PORORCO82,PORORCO82.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.60.58.103,NYCNYCO64,NYCNYCO64.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.30.33.174,SEAWART64,SEAWART64.west.lightspeed.net,west,degraded,RAD,ETX-2,0,0
10.10.46.180,OKCOKCO78,OKCOKCO78.central.lightspeed.net,central,active,ADVA,FSP150,1,0
10.40.77.31,JAXFLSW19,JAXFLSW19.southeast.lightspeed.net,southeast,degraded,Juniper,MX204,1,1
10.60.48.121,BOSMASW77,BOSMASW77.northeast.lightspeed.net,northeast,down,Juniper,MX204,1,1
10.70.196.158,PORORSW88,PORORSW88.northwest.lightspeed.net,northwest,degraded,Juniper,MX204,1,1
10.70.29.44,GEGWACO60,GEGWACO60.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.10.23.107,OKCOKRT64,OKCOKRT64.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.20.239.188,CLTNCCO61,CLTNCCO61.east.lightspeed.net,east,active,ADVA,FSP150,1,1
10.30.65.17,SFOCADS70,SFOCADS70.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.40.52.224,MIAFLED67,MIAFLED67.southeast.lightspeed.net,southeast,degraded,Juniper,MX204,1,1
10.70.13.11,BOIIDAG57,BOIIDAG57.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,1,1
10.30.31.222,LAXCADS76,LAXCADS76.west.lightspeed.net,west,active,ADVA,FSP3000,1,0
10.60.38.216,NYCNYRT71,NYCNYRT71.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,1,1
10.60.149.165,PHLPADS32,PHLPADS32.northeast.lightspeed.net,northeast,active,Cisco,NCS540,1,0
10.60.64.211,PHLPADS97,PHLPADS97.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,1,1
10.10.141.1,DALTXDS95,DALTXDS95.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.70.0.141,BOIIDCO53,BOIIDCO53.northwest.lightspeed.net,northwest,active,Cisco,NCS540,1,0
10.10.6.40,OKCOKAG53,OKCOKAG53.central.lightspeed.net,central,active,ADVA,FSP3000,1,1
10.30.214.67,LAXCART15,LAXCART15.west.lightspeed.net,west,active,Arista,7280R,1,1
10.30.174.30,SEAWASW32,SEAWASW32.west.lightspeed.net,west,retired,Juniper,MX204,1,1
10.50.185.18,PHXAZED26,PHXAZED26.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.70.215.85,BOIIDAG33,BOIIDAG33.northwest.lightspeed.net,northwest,down,Cisco,ISR4431,1,1
10.60.2.0,NYCNYRT87,NYCNYRT87.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,0,1
10.50.97.10,PHXAZDS38,PHXAZDS38.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.70.247.150,GEGWART59,GEGWART59.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,1,1
10.70.6.218,PORORAG09,PORORAG09.northwest.lightspeed.net,northwest,active,RAD,ETX-2,1,1
10.20.118.116,CLTNCED64,CLTNCED64.east.lightspeed.net,east,active,Arista,7280R,1,1
10.70.230.94,GEGWAAG05,GEGWAAG05.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,1,1
10.30.243.228,LAXCACO72,LAXCACO72.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.70.127.254,BOIIDAG59,BOIIDAG59.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.40.74.29,BNATNED20,BNATNED20.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1,1,1
10.40.16.42,BNATNSW60,BNATNSW60.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.20.9.200,PITPAED40,PITPAED40.east.lightspeed.net,east,active,Arista,7280R,1,1
10.70.209.108,GEGWART75,GEGWART75.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.231.218,SFOCACO12,SFOCACO12.west.lightspeed.net,west,degraded,Juniper,MX204,1,1
10.30.23.100,SFOCASW97,SFOCASW97.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.70.78.189,BOIIDED69,BOIIDED69.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.20.109.123,CLTNCDS39,CLTNCDS39.east.lightspeed.net,east,active,Cisco,ISR4431,1,1
10.10.201.45,DALTXSW20,DALTXSW20.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.50.155.44,ABQNMCO98,ABQNMCO98.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.40.175.102,MIAFLED92,MIAFLED92.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,1,1
10.70.12.7,BOIIDAG99,BOIIDAG99.northwest.lightspeed.net,northwest,active,Cisco,NCS540,1,0
10.30.66.25,SFOCACO21,SFOCACO21.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.40.161.17,BNATNRT29,BNATNRT29.southeast.lightspeed.net,southeast,active,Cisco,NCS540,1,1
10.60.231.106,PHLPART23,PHLPART23.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.40.164.231,BNATNSW23,BNATNSW23.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.70.95.43,PORORED85,PORORED85.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1,1,1
10.40.199.20,MIAFLSW35,MIAFLSW35.southeast.lightspeed.net,southeast,active,Arista,7280R,0,1
10.30.189.114,SFOCART25,SFOCART25.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.10.41.40,DALTXDS50,DALTXDS50.central.lightspeed.net,central,active,Arista,7280R,1,1
10.60.108.120,BOSMAED39,BOSMAED39.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.60.77.235,NYCNYRT77,NYCNYRT77.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,1,1
10.10.249.9,AUSTXSW11,AUSTXSW11.central.lightspeed.net,central,down,RAD,ETX-2,1,1
10.30.65.58,SEAWART72,SEAWART72.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.70.105.118,BOIIDDS53,BOIIDDS53.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,1,1
10.40.128.143,JAXFLSW73,JAXFLSW73.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.60.58.170,BOSMACO03,BOSMACO03.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,1,1
10.20.163.199,CLTNCRT26,CLTNCRT26.east.lightspeed.net,east,degraded,Cisco,ISR4431,1,1
10.70.215.56,PORORRT90,PORORRT90.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.40.239.131,MIAFLCO28,MIAFLCO28.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1,1,1
10.10.56.109,OKCOKRT67,OKCOKRT67.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.20.55.103,CLTNCDS88,CLTNCDS88.east.lightspeed.net,east,active,Cisco,NCS540,1,0
10.20.255.188,CLTNCCO62,CLTNCCO62.east.lightspeed.net,east,active,Arista,7280R,1,1
10.30.226.109,SEAWADS63,SEAWADS63.west.lightspeed.net,west,active,ADVA,FSP3000,1,0
10.60.174.64,NYCNYDS21,NYCNYDS21.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.40.155.236,BNATNDS06,BNATNDS06.southeast.lightspeed.net,southeast,down,Cisco,NCS540,1,0
10.20.72.61,ATLGART65,ATLGART65.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.60.119.96,PHLPADS07,PHLPADS07.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,1,1
10.50.251.212,ABQNMSW57,ABQNMSW57.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.70.23.73,GEGWACO26,GEGWACO26.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.49.139,SEAWAED77,SEAWAED77.west.lightspeed.net,west,degraded,Cisco,ISR4431,1,1
10.40.33.39,JAXFLDS76,JAXFLDS76.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.60.77.93,NYCNYCO47,NYCNYCO47.northeast.lightspeed.net,northeast,active,Arista,7280R,1,1
10.10.129.120,DALTXAG17,DALTXAG17.central.lightspeed.net,central,degraded,Cisco,NCS540,1,0
10.50.122.138,ABQNMDS57,ABQNMDS57.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.50.249.195,ABQNMED29,ABQNMED29.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,1,1
10.30.216.147,SFOCART04,SFOCART04.west.lightspeed.net,west,active,Arista,7280R,1,1
10.50.212.25,PHXAZCO74,PHXAZCO74.southwest.lightspeed.net,southwest,active,Cisco,NCS540,1,0
10.70.68.179,GEGWACO50,GEGWACO50.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.70.62.67,PORORDS39,PORORDS39.northwest.lightspeed.net,northwest,down,Arista,7280R,1,1
10.20.195.126,PITPACO10,PITPACO10.east.lightspeed.net,east,active,ADVA,FSP3000,1,0
10.30.249.68,SEAWACO93,SEAWACO93.west.lightspeed.net,west,active,Cisco,ISR4431,1,0
10.20.126.133,PITPADS54,PITPADS54.east.lightspeed.net,east,retired,Cisco,NCS540,0,0
10.30.94.208,SFOCACO70,SFOCACO70.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.70.243.74,PORORSW69,PORORSW69.northwest.lightspeed.net,northwest,retired,Cisco,ISR4431,1,1
10.30.21.12,LAXCART12,LAXCART12.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.60.106.137,PHLPACO12,PHLPACO12.northeast.lightspeed.net,northeast,down,RAD,ETX-2,1,1
10.20.229.60,ATLGASW22,ATLGASW22.east.lightspeed.net,east,degraded,Juniper,MX204,1,1
10.30.107.53,LAXCAAG51,LAXCAAG51.west.lightspeed.net,west,down,Cisco,ISR4431,1,1
10.50.233.131,PHXAZDS10,PHXAZDS10.southwest.lightspeed.net,southwest,retired,ADVA,FSP150,1,1
10.70.50.31,BOIIDCO44,BOIIDCO44.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,1,1
10.10.23.77,AUSTXDS37,AUSTXDS37.central.lightspeed.net,central,active,Arista,7280R,1,1
10.60.13.174,BOSMACO99,BOSMACO99.northeast.lightspeed.net,northeast,down,Nokia,7750 SR-1,1,1
10.30.221.79,LAXCART33,LAXCART33.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.60.8.144,BOSMART57,BOSMART57.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,0,0
10.30.46.237,LAXCAAG56,LAXCAAG56.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.20.121.38,PITPAED20,PITPAED20.east.lightspeed.net,east,active,Arista,7280R,1,1
10.60.56.111,BOSMART40,BOSMART40.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.10.198.73,DALTXAG34,DALTXAG34.central.lightspeed.net,central,active,Cisco,NCS540,1,1
10.30.255.49,SFOCASW79,SFOCASW79.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.60.216.154,PHLPAED94,PHLPAED94.northeast.lightspeed.net,northeast,down,RAD,ETX-2,0,0
10.70.251.132,PORORRT30,PORORRT30.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.30.22.194,SFOCAAG63,SFOCAAG63.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.60.129.135,NYCNYED95,NYCNYED95.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.70.127.156,PORORRT58,PORORRT58.northwest.lightspeed.net,northwest,down,RAD,ETX-2,1,1
10.60.205.124,NYCNYSW38,NYCNYSW38.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,1,1
10.70.58.37,PORORDS62,PORORDS62.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,1,1
10.70.24.34,BOIIDRT85,BOIIDRT85.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.10.140.151,AUSTXCO26,AUSTXCO26.central.lightspeed.net,central,down,RAD,ETX-2,1,1
