obs_ip_address,obs_hostname,obs_status,inv_vendor,inv_model,missing_in_inventory
10.50.91.18,ELPTXED47,active,RAD,ETX-2,0
10.10.216.170,DALTXED75,active,Cisco,ISR4431,0
10.30.155.236,SFOCAED31,active,RAD,ETX-2,0
10.10.92.54,OKCOKSW85,active,Cisco,Catalyst9300,0
10.20.58.29,CLTNCED54,active,,,1
10.30.16.96,SFOCADS98,degraded,ADVA,FSP150,0
10.10.215.112,OKCOKAG32,active,Arista,7280R,0
10.70.72.134,GEGWADS46,active,Juniper,QFX5120,0
10.60.101.154,NYCNYRT62,active,Arista,7050X3,0
10.60.186.0,BOSMASW24,degraded,Cisco,Catalyst9300,0
10.40.194.31,MIAFLDS33,active,ADVA,FSP150,0
10.20.93.69,PITPACO25,degraded,Juniper,MX204,0
10.50.90.198,ELPTXDS17,active,Juniper,QFX5120,0
10.60.122.81,PHLPAED25,degraded,RAD,ETX-2,0
10.20.98.135,ATLGADS57,degraded,Juniper,QFX5120,0
10.50.94.221,ELPTXSW97,active,Cisco,Catalyst9300,0
10.10.7.135,AUSTXRT98,degraded,Arista,7050X3,0
10.70.145.189,BOIIDDS37,degraded,ADVA,FSP150,0
10.30.101.73,SFOCART61,degraded,Arista,7050X3,0
10.60.89.163,NYCNYRT83,active,Arista,7050X3,0
10.70.139.181,PORORCO20,active,Juniper,MX204,0
10.70.113.180,GEGWASW41,active,Cisco,Catalyst9300,0
10.30.217.87,LAXCADS25,retired,ADVA,FSP150,0
10.60.52.73,BOSMAED13,active,,,1
10.70.184.90,BOIIDRT49,active,Arista,7050X3,0
10.10.50.92,OKCOKED26,active,,,1
10.30.69.5,LAXCASW34,degraded,Cisco,Catalyst9300,0
10.30.219.146,SFOCACO14,down,Nokia,7750 SR-1,0
10.30.130.254,SEAWAAG41,active,Arista,7280R,0
10.70.14.238,GEGWART29,active,Arista,7050X3,0
10.50.29.244,ELPTXAG08,degraded,ADVA,FSP3000,0
10.40.51.154,MIAFLSW90,active,Cisco,Catalyst9300,0
10.50.89.206,ELPTXSW70,active,Cisco,Catalyst9300,0
10.30.180.67,SFOCAED84,active,Juniper,SRX345,0
10.30.158.59,SFOCAAG47,active,Arista,7280R,0
10.70.88.197,BOIIDAG71,degraded,Arista,7280R,0
10.10.179.179,DALTXSW53,active,Cisco,Catalyst9300,0
10.40.188.229,BNATNSW08,active,Cisco,Catalyst9300,0
10.20.98.116,PITPAAG80,degraded,ADVA,FSP3000,0
10.10.196.248,DALTXCO64,degraded,Juniper,MX204,0
10.60.78.246,PHLPART92,active,Arista,7050X3,0
10.10.92.118,DALTXED74,active,Cisco,ISR4431,0
10.20.171.40,PITPAED52,active,Juniper,SRX345,0
10.40.71.164,MIAFLCO01,active,Cisco,NCS540,0
10.70.74.96,PORORSW17,active,Cisco,Catalyst9300,0
10.60.255.198,PHLPAAG24,active,Arista,7280R,0
10.10.157.0,AUSTXDS25,active,ADVA,FSP150,0
10.70.65.234,BOIIDDS94,degraded,Juniper,QFX5120,0
10.20.43.135,CLTNCAG88,active,Arista,7280R,0
10.60.37.174,PHLPACO63,active,Cisco,NCS540,0
10.10.4.234,DALTXDS45,active,ADVA,FSP150,0
10.70.24.78,PORORRT45,active,Arista,7050X3,0
10.70.127.75,GEGWART46,active,Arista,7050X3,0
10.30.231.168,SEAWAAG82,active,ADVA,FSP3000,0
10.70.12.122,PORORRT60,active,Arista,7050X3,0
10.60.32.146,NYCNYCO18,active,Juniper,MX204,0
10.30.184.190,LAXCAED51,degraded,,,1
10.20.205.16,PITPASW07,active,Cisco,Catalyst9300,0
10.20.84.233,PITPAED90,active,,,1
10.70.138.158,GEGWAAG80,down,Arista,7280R,0
10.60.192.18,PHLPADS64,active,Juniper,QFX5120,0
10.60.110.81,NYCNYRT49,active,Arista,7050X3,0
10.60.185.175,PHLPAAG36,active,Arista,7280R,0
10.60.52.232,PHLPAED62,active,,,1
10.10.80.132,AUSTXAG52,active,ADVA,FSP3000,0
10.10.148.160,OKCOKAG73,degraded,Arista,7280R,0
10.70.210.158,GEGWART68,active,Arista,7050X3,0
10.20.67.92,CLTNCDS81,degraded,Juniper,QFX5120,0
10.70.50.67,PORORED06,active,RAD,ETX-2,0
10.50.158.151,ABQNMDS33,active,,,1
10.50.195.196,PHXAZDS93,active,Juniper,QFX5120,0
10.30.26.24,SEAWASW93,degraded,Cisco,Catalyst9300,0
10.50.148.78,ABQNMED20,active,,,1
10.30.159.245,SEAWACO69,degraded,Nokia,7750 SR-1,0
10.30.164.181,SFOCART75,active,Arista,7050X3,0
10.50.224.209,PHXAZDS39,degraded,ADVA,FSP150,0
10.70.157.156,GEGWART64,degraded,Arista,7050X3,0
10.50.65.239,ABQNMDS82,down,ADVA,FSP150,0
10.40.102.44,JAXFLDS49,active,Juniper,QFX5120,0
10.50.46.182,ABQNMED59,active,RAD,ETX-2,0
10.50.44.202,ELPTXCO30,active,Cisco,NCS540,0
10.20.142.154,PITPADS60,active,Juniper,QFX5120,0
10.70.30.129,GEGWART75,degraded,Arista,7050X3,0
10.30.155.152,LAXCASW72,active,Cisco,Catalyst9300,0
10.70.191.202,PORORRT26,active,Arista,7050X3,0
10.10.174.132,OKCOKDS17,active,ADVA,FSP150,0
10.20.134.195,CLTNCAG66,active,ADVA,FSP3000,0
10.30.119.220,SEAWAED79,active,Cisco,ISR4431,0
10.40.213.181,JAXFLED08,degraded,Cisco,ISR4431,0
10.50.176.236,ELPTXAG46,active,Arista,7280R,0
10.20.181.120,PITPART59,active,Arista,7050X3,0
10.70.70.217,BOIIDSW12,active,Cisco,Catalyst9300,0
10.30.28.48,LAXCAED02,degraded,,,1
10.70.194.61,PORORDS69,active,Juniper,QFX5120,0
10.40.23.115,MIAFLED78,active,,,1
10.70.73.176,BOIIDED08,degraded,Cisco,ISR4431,0
10.60.77.110,BOSMAED77,active,,,1
10.30.6.123,LAXCASW27,active,Cisco,Catalyst9300,0
10.40.205.51,MIAFLDS50,active,ADVA,FSP150,0
10.30.94.127,LAXCAAG62,degraded,ADVA,FSP3000,0
10.10.180.195,OKCOKAG95,active,,,1
10.60.46.8,PHLPAAG01,down,Arista,7280R,0
10.60.27.68,NYCNYCO65,active,Nokia,7750 SR-1,0
10.70.190.4,GEGWART23,degraded,Arista,7050X3,0
10.30.227.157,SFOCADS71,active,ADVA,FSP150,0
10.10.137.168,OKCOKRT23,active,Arista,7050X3,0
10.20.31.211,CLTNCSW89,active,Cisco,Catalyst9300,0
10.30.134.8,SFOCAED62,active,RAD,ETX-2,0
10.10.70.153,OKCOKCO85,degraded,Cisco,NCS540,0
10.60.177.10,NYCNYAG67,active,Arista,7280R,0
10.50.97.63,PHXAZDS75,active,ADVA,FSP150,0
10.40.25.178,JAXFLRT52,active,Arista,7050X3,0
10.40.220.133,MIAFLSW33,active,Cisco,Catalyst9300,0
10.40.15.165,MIAFLDS26,active,ADVA,FSP150,0
10.40.122.156,JAXFLDS79,degraded,ADVA,FSP150,0
10.50.100.192,ELPTXED11,active,Cisco,ISR4431,0
10.50.25.70,PHXAZRT49,active,Arista,7050X3,0
10.20.244.156,PITPADS52,active,Juniper,QFX5120,0
10.50.196.228,ABQNMRT19,active,Arista,7050X3,0
10.10.187.249,OKCOKDS68,degraded,Juniper,QFX5120,0
10.30.25.206,LAXCADS07,active,ADVA,FSP150,0
10.30.89.98,SEAWAED76,active,,,1
10.20.225.220,PITPAED28,active,Cisco,ISR4431,0
10.50.62.128,ABQNMRT69,active,Arista,7050X3,0
10.70.123.80,PORORSW09,active,,,1
10.60.157.4,NYCNYED35,active,Juniper,SRX345,0
10.10.234.91,DALTXSW66,active,Cisco,Catalyst9300,0
10.10.195.160,OKCOKDS52,down,Juniper,QFX5120,0
10.30.179.92,LAXCAAG04,active,Arista,7280R,0
10.50.110.124,ELPTXDS06,degraded,ADVA,FSP150,0
10.30.125.114,SEAWASW06,degraded,Cisco,Catalyst9300,0
10.40.152.88,MIAFLCO51,active,Juniper,MX204,0
10.70.82.223,PORORCO96,active,Juniper,MX204,0
10.20.202.187,CLTNCDS93,active,ADVA,FSP150,0
10.30.196.122,SEAWART82,active,Arista,7050X3,0
10.70.212.211,GEGWAED14,active,Cisco,ISR4431,0
10.70.165.19,GEGWART98,active,Arista,7050X3,0
10.70.229.234,BOIIDSW64,active,Cisco,Catalyst9300,0
10.30.13.64,LAXCART22,active,Arista,7050X3,0
10.70.146.6,PORORRT86,active,Arista,7050X3,0
10.20.189.232,PITPADS43,active,ADVA,FSP150,0
10.70.104.134,PORORAG15,degraded,ADVA,FSP3000,0
10.10.9.172,OKCOKAG91,degraded,ADVA,FSP3000,0
10.40.150.242,BNATNDS50,active,Juniper,QFX5120,0
10.30.68.73,SFOCADS16,degraded,ADVA,FSP150,0
10.20.68.185,CLTNCAG94,degraded,Arista,7280R,0
10.10.101.47,AUSTXSW28,active,Cisco,Catalyst9300,0
10.70.230.240,PORORSW71,active,Cisco,Catalyst9300,0
10.70.144.174,BOIIDED79,down,,,1
10.60.46.18,PHLPACO46,degraded,Juniper,MX204,0
10.60.82.225,NYCNYCO72,degraded,Cisco,NCS540,0
10.40.168.250,BNATNAG78,active,Arista,7280R,0
10.30.159.189,LAXCADS42,active,Juniper,QFX5120,0
10.30.64.70,SFOCAAG50,active,Arista,7280R,0
10.60.16.196,BOSMART82,active,Arista,7050X3,0
10.10.76.140,OKCOKED06,active,,,1
10.40.69.150,MIAFLCO36,active,Nokia,7750 SR-1,0
10.10.125.27,AUSTXAG37,active,,,1
10.20.3.43,ATLGAED54,active,Cisco,ISR4431,0
10.70.114.127,BOIIDRT44,degraded,Arista,7050X3,0
10.30.43.184,LAXCADS71,active,Juniper,QFX5120,0
10.10.67.203,OKCOKSW54,active,Cisco,Catalyst9300,0
10.10.5.155,AUSTXSW78,active,Cisco,Catalyst9300,0
10.40.195.184,MIAFLDS71,degraded,ADVA,FSP150,0
10.20.3.170,CLTNCSW05,retired,Cisco,Catalyst9300,0
10.20.140.14,ATLGADS86,active,Juniper,QFX5120,0
10.60.46.214,BOSMADS68,active,Juniper,QFX5120,0
10.30.102.197,SEAWADS35,degraded,ADVA,FSP150,0
10.30.52.15,LAXCART39,degraded,Arista,7050X3,0
10.70.40.0,BOIIDCO07,retired,Juniper,MX204,0
10.20.195.201,PITPADS06,active,,,1
10.10.66.134,AUSTXSW65,active,Cisco,Catalyst9300,0
10.50.13.144,PHXAZDS58,active,,,1
10.30.148.255,LAXCASW14,active,Cisco,Catalyst9300,0
10.30.71.174,SFOCASW32,active,Cisco,Catalyst9300,0
10.30.26.188,SFOCAAG37,degraded,Arista,7280R,0
10.40.149.41,JAXFLSW98,down,Cisco,Catalyst9300,0
10.30.60.46,LAXCAED63,active,,,1
10.20.44.43,CLTNCED51,active,,,1
10.10.151.13,OKCOKAG99,active,ADVA,FSP3000,0
10.20.19.209,ATLGAAG78,active,Arista,7280R,0
10.60.51.115,NYCNYCO76,active,Juniper,MX204,0
10.70.109.70,BOIIDCO33,degraded,Nokia,7750 SR-1,0
10.30.31.36,SFOCAAG42,degraded,Arista,7280R,0
10.60.136.67,BOSMAAG62,active,ADVA,FSP3000,0
10.20.133.143,PITPASW51,degraded,Cisco,Catalyst9300,0
10.40.88.90,MIAFLAG10,active,Arista,7280R,0
10.50.233.67,ELPTXAG06,degraded,Arista,7280R,0
10.30.122.239,SFOCAAG60,degraded,Arista,7280R,0
10.70.196.41,GEGWAAG35,active,Arista,7280R,0
10.50.7.154,PHXAZAG82,active,ADVA,FSP3000,0
10.10.56.118,DALTXRT94,active,Arista,7050X3,0
10.50.135.168,ABQNMAG76,active,,,1
10.30.35.105,LAXCAAG18,retired,Arista,7280R,0
10.40.94.109,BNATNDS22,degraded,Juniper,QFX5120,0
10.70.250.30,GEGWAED09,degraded,Cisco,ISR4431,0
10.10.89.46,AUSTXED97,active,,,1
10.70.154.177,GEGWACO78,active,Nokia,7750 SR-1,0
10.20.177.113,ATLGAED60,active,RAD,ETX-2,0
10.30.6.106,SFOCAAG26,active,Arista,7280R,0
10.60.32.103,BOSMAED37,active,Cisco,ISR4431,0
10.70.204.43,GEGWADS63,active,ADVA,FSP150,0
10.30.61.238,SFOCART34,active,Arista,7050X3,0
10.40.237.78,BNATNDS01,active,ADVA,FSP150,0
10.70.122.177,BOIIDED09,active,Cisco,ISR4431,0
10.40.190.136,BNATNSW72,active,Cisco,Catalyst9300,0
10.30.116.156,SFOCADS32,active,ADVA,FSP150,0
10.20.228.102,CLTNCCO97,degraded,Nokia,7750 SR-1,0
10.60.246.68,NYCNYED76,active,,,1
10.60.40.6,NYCNYCO86,active,Juniper,MX204,0
10.60.33.14,NYCNYAG34,active,Arista,7280R,0
10.60.219.139,BOSMACO95,down,Juniper,MX204,0
10.60.215.213,BOSMART55,active,Arista,7050X3,0
10.10.222.228,OKCOKCO49,degraded,Nokia,7750 SR-1,0
10.40.46.32,JAXFLED61,active,RAD,ETX-2,0
10.20.10.52,PITPASW62,active,Cisco,Catalyst9300,0
10.30.76.19,LAXCACO20,degraded,Nokia,7750 SR-1,0
10.40.115.211,JAXFLSW21,active,Cisco,Catalyst9300,0
10.30.223.27,LAXCASW16,active,Cisco,Catalyst9300,0
10.60.125.86,PHLPADS05,active,Juniper,QFX5120,0
10.70.247.60,PORORSW94,active,Cisco,Catalyst9300,0
10.60.213.130,NYCNYRT23,active,Arista,7050X3,0
10.30.137.64,SEAWASW64,active,Cisco,Catalyst9300,0
10.70.34.219,GEGWACO15,down,Cisco,NCS540,0
10.20.120.225,CLTNCDS47,down,Juniper,QFX5120,0
10.10.69.24,OKCOKED94,degraded,Juniper,SRX345,0
10.30.131.228,SFOCAAG02,active,ADVA,FSP3000,0
10.30.183.217,SFOCASW68,active,Cisco,Catalyst9300,0
10.60.217.30,BOSMADS71,active,Juniper,QFX5120,0
10.20.222.248,CLTNCRT44,active,Arista,7050X3,0
10.10.37.13,OKCOKED33,active,Cisco,ISR4431,0
10.30.74.194,SEAWASW79,active,Cisco,Catalyst9300,0
10.10.133.50,AUSTXSW24,active,Cisco,Catalyst9300,0
10.50.34.144,ABQNMDS71,active,ADVA,FSP150,0
10.50.191.27,ABQNMED18,active,RAD,ETX-2,0
10.70.180.208,BOIIDSW09,active,Cisco,Catalyst9300,0
10.70.62.106,GEGWASW42,degraded,Cisco,Catalyst9300,0
10.70.112.19,GEGWAED82,active,Cisco,ISR4431,0
10.60.154.233,BOSMART31,active,Arista,7050X3,0
10.60.62.217,NYCNYSW25,active,Cisco,Catalyst9300,0
10.70.116.188,BOIIDAG22,active,ADVA,FSP3000,0
10.70.188.140,GEGWASW72,active,Cisco,Catalyst9300,0
10.30.190.71,SEAWACO09,down,Juniper,MX204,0
10.10.145.197,DALTXDS62,degraded,Juniper,QFX5120,0
10.10.35.195,AUSTXAG54,down,ADVA,FSP3000,0
10.70.28.201,BOIIDED51,active,RAD,ETX-2,0
10.70.208.201,GEGWART42,active,Arista,7050X3,0
10.70.135.68,GEGWASW59,degraded,Cisco,Catalyst9300,0
10.30.250.223,SEAWASW87,active,Cisco,Catalyst9300,0
10.20.61.177,CLTNCSW47,active,Cisco,Catalyst9300,0
10.60.84.28,BOSMACO63,active,Juniper,MX204,0
10.30.209.107,LAXCAAG03,active,,,1
10.20.87.143,CLTNCED81,degraded,Juniper,SRX345,0
10.40.24.44,MIAFLED08,degraded,RAD,ETX-2,0
10.70.85.22,BOIIDDS83,degraded,Juniper,QFX5120,0
10.20.231.66,PITPAED92,active,Juniper,SRX345,0
10.60.33.110,PHLPADS70,active,ADVA,FSP150,0
10.70.79.169,GEGWADS67,active,ADVA,FSP150,0
10.20.164.55,ATLGACO65,degraded,Nokia,7750 SR-1,0
10.60.206.83,BOSMACO43,degraded,Juniper,MX204,0
10.20.23.225,PITPACO47,active,Cisco,NCS540,0
10.60.79.127,BOSMAAG96,degraded,Arista,7280R,0
10.70.28.70,PORORDS08,down,ADVA,FSP150,0
10.20.148.208,PITPADS70,down,,,1
10.10.155.115,AUSTXDS55,active,ADVA,FSP150,0
10.30.149.79,LAXCASW40,active,Cisco,Catalyst9300,0
10.40.20.129,JAXFLCO38,degraded,Nokia,7750 SR-1,0
10.70.66.141,PORORAG45,active,Arista,7280R,0
10.70.174.96,GEGWAAG65,active,ADVA,FSP3000,0
10.10.123.215,DALTXDS57,degraded,Juniper,QFX5120,0
10.10.116.243,AUSTXED45,active,Cisco,ISR4431,0
10.70.171.122,PORORAG21,active,ADVA,FSP3000,0
10.40.189.201,MIAFLDS83,active,ADVA,FSP150,0
10.20.161.25,ATLGAED71,down,RAD,ETX-2,0
10.50.1.253,ELPTXAG96,active,Arista,7280R,0
10.10.213.33,AUSTXAG85,degraded,ADVA,FSP3000,0
10.20.226.10,ATLGAED43,active,,,1
10.60.193.231,NYCNYSW30,active,Cisco,Catalyst9300,0
10.20.206.84,ATLGACO33,down,Cisco,NCS540,0
10.40.109.242,BNATNSW20,active,Cisco,Catalyst9300,0
10.30.238.200,SEAWART16,active,Arista,7050X3,0
10.20.169.75,ATLGADS05,active,ADVA,FSP150,0
10.20.58.80,PITPADS17,degraded,Juniper,QFX5120,0
10.20.5.183,PITPADS63,active,ADVA,FSP150,0
10.70.85.159,BOIIDED23,active,,,1
10.10.33.200,DALTXCO29,down,Juniper,MX204,0
10.50.235.141,ABQNMSW89,active,Cisco,Catalyst9300,0
10.30.78.110,SEAWAAG99,active,Arista,7280R,0
10.60.149.219,BOSMAAG64,degraded,ADVA,FSP3000,0
10.60.87.21,PHLPAED84,active,Juniper,SRX345,0
10.30.84.239,SEAWACO91,degraded,Juniper,MX204,0
10.10.206.203,AUSTXED22,active,,,1
10.10.55.175,AUSTXED12,active,Juniper,SRX345,0
10.30.181.8,SEAWAAG55,active,ADVA,FSP3000,0
10.10.244.142,AUSTXDS59,active,,,1
10.50.99.77,PHXAZDS36,active,Juniper,QFX5120,0
10.30.196.134,LAXCAAG91,active,ADVA,FSP3000,0
10.30.56.114,SEAWAAG37,active,Arista,7280R,0
10.50.16.18,ELPTXSW47,active,Cisco,Catalyst9300,0
10.40.228.82,MIAFLED93,active,,,1
10.30.71.64,SEAWAAG18,active,ADVA,FSP3000,0
10.10.141.59,AUSTXSW49,active,Cisco,Catalyst9300,0
10.10.125.169,DALTXRT90,active,Arista,7050X3,0
10.30.15.186,SFOCART49,down,Arista,7050X3,0
10.30.164.116,LAXCASW65,active,Cisco,Catalyst9300,0
10.50.13.191,ABQNMDS41,active,Juniper,QFX5120,0
10.40.212.107,MIAFLDS80,active,Juniper,QFX5120,0
10.10.238.48,AUSTXSW86,active,Cisco,Catalyst9300,0
10.60.243.95,PHLPASW71,active,Cisco,Catalyst9300,0
10.20.199.238,ATLGADS79,degraded,Juniper,QFX5120,0
10.40.252.207,JAXFLSW03,active,Cisco,Catalyst9300,0
10.60.221.144,BOSMAAG65,active,ADVA,FSP3000,0
10.60.2.159,PHLPADS27,degraded,Juniper,QFX5120,0
10.60.59.213,BOSMAED60,active,Cisco,ISR4431,0
10.30.35.173,SFOCAED91,active,Cisco,ISR4431,0
10.60.209.95,PHLPACO12,degraded,Juniper,MX204,0
10.10.198.113,DALTXSW90,active,Cisco,Catalyst9300,0
10.10.48.233,AUSTXED29,active,Juniper,SRX345,0
10.30.214.86,SEAWACO62,active,Juniper,MX204,0
10.30.160.34,SEAWAAG62,degraded,Arista,7280R,0
10.70.164.47,PORORCO17,degraded,Cisco,NCS540,0
10.70.32.32,PORORED54,active,Juniper,SRX345,0
10.40.186.52,JAXFLDS14,active,Juniper,QFX5120,0
10.50.255.67,ABQNMRT45,degraded,Arista,7050X3,0
10.30.13.148,SEAWACO37,degraded,Nokia,7750 SR-1,0
10.10.46.99,OKCOKDS14,active,Juniper,QFX5120,0
10.30.177.55,SEAWADS96,active,Juniper,QFX5120,0
10.70.17.183,PORORRT89,active,Arista,7050X3,0
10.60.170.41,BOSMASW63,active,Cisco,Catalyst9300,0
10.70.129.100,PORORED40,active,,,1
10.30.214.200,SFOCADS52,active,,,1
10.60.9.228,BOSMAAG21,active,ADVA,FSP3000,0
10.70.74.39,BOIIDCO11,degraded,Juniper,MX204,0
10.10.197.194,AUSTXSW06,retired,Cisco,Catalyst9300,0
10.10.251.222,AUSTXDS41,active,Juniper,QFX5120,0
10.50.10.14,ABQNMDS84,active,Juniper,QFX5120,0
10.20.207.222,ATLGAED24,active,,,1
10.30.146.236,SEAWART45,active,Arista,7050X3,0
10.30.68.236,LAXCASW87,retired,Cisco,Catalyst9300,0
10.20.53.184,ATLGART78,active,Arista,7050X3,0
10.30.195.254,LAXCAAG84,active,ADVA,FSP3000,0
10.20.25.155,ATLGART05,active,Arista,7050X3,0
10.70.14.98,BOIIDDS79,active,Juniper,QFX5120,0
10.10.110.19,OKCOKDS48,active,ADVA,FSP150,0
10.70.37.148,GEGWAAG46,degraded,Arista,7280R,0
10.60.239.69,BOSMASW92,active,Cisco,Catalyst9300,0
10.60.90.127,BOSMAAG35,down,Arista,7280R,0
10.30.10.173,SEAWAAG78,degraded,ADVA,FSP3000,0
10.50.247.26,PHXAZED12,active,Cisco,ISR4431,0
10.30.127.90,SFOCAAG09,active,ADVA,FSP3000,0
10.40.220.224,MIAFLDS97,active,Juniper,QFX5120,0
10.60.11.208,PHLPART70,down,Arista,7050X3,0
10.40.242.78,BNATNED41,active,RAD,ETX-2,0
10.50.129.59,PHXAZCO47,active,Cisco,NCS540,0
10.50.95.19,ABQNMED03,active,,,1
10.60.198.60,PHLPAAG55,degraded,ADVA,FSP3000,0
10.20.151.199,PITPART68,active,Arista,7050X3,0
10.40.22.78,BNATNDS82,active,Juniper,QFX5120,0
10.30.119.225,LAXCADS58,degraded,ADVA,FSP150,0
10.20.165.238,ATLGART62,degraded,Arista,7050X3,0
10.30.161.82,SEAWAED92,active,Cisco,ISR4431,0
10.40.161.154,MIAFLRT30,active,Arista,7050X3,0
10.30.12.114,LAXCAAG37,active,Arista,7280R,0
10.20.11.17,PITPASW75,degraded,Cisco,Catalyst9300,0
10.30.74.145,SFOCADS39,degraded,ADVA,FSP150,0
10.30.242.200,SFOCART93,active,Arista,7050X3,0
10.60.88.114,BOSMAAG12,active,ADVA,FSP3000,0
10.60.65.46,BOSMASW96,active,Cisco,Catalyst9300,0
10.70.182.152,GEGWAAG85,active,ADVA,FSP3000,0
10.70.166.22,PORORRT28,active,Arista,7050X3,0
10.60.24.188,BOSMACO03,active,Juniper,MX204,0
10.60.154.125,PHLPAAG16,active,Arista,7280R,0
10.70.199.162,PORORED08,active,Cisco,ISR4431,0
10.50.29.123,PHXAZED20,active,,,1
10.10.19.146,DALTXAG12,active,,,1
10.30.106.145,LAXCAED05,retired,,,1
10.10.0.228,AUSTXED01,degraded,,,1
10.50.25.253,ABQNMSW44,active,Cisco,Catalyst9300,0
10.30.10.39,LAXCART87,retired,Arista,7050X3,0
10.60.159.124,BOSMACO66,active,Nokia,7750 SR-1,0
10.60.218.234,BOSMAAG87,active,Arista,7280R,0
10.50.111.223,PHXAZDS68,active,ADVA,FSP150,0
10.20.76.227,ATLGASW68,degraded,Cisco,Catalyst9300,0
10.60.174.75,PHLPAED53,active,RAD,ETX-2,0
10.20.65.127,CLTNCED09,active,,,1
10.70.125.231,PORORAG20,active,Arista,7280R,0
10.70.197.179,BOIIDSW47,active,Cisco,Catalyst9300,0
10.10.243.254,DALTXCO96,degraded,Juniper,MX204,0
10.40.143.144,BNATNED80,active,Cisco,ISR4431,0
10.20.251.179,ATLGART79,active,Arista,7050X3,0
10.60.45.218,NYCNYCO48,retired,Juniper,MX204,0
10.60.112.72,NYCNYRT61,retired,Arista,7050X3,0
10.60.104.124,BOSMAAG13,retired,ADVA,FSP3000,0
10.50.185.47,ELPTXSW85,active,Cisco,Catalyst9300,0
10.30.117.142,LAXCADS85,degraded,ADVA,FSP150,0
10.70.88.248,PORORDS02,active,,,1
10.30.128.243,SEAWACO46,retired,Nokia,7750 SR-1,0
10.60.232.230,BOSMACO05,active,Nokia,7750 SR-1,0
10.70.49.118,BOIIDSW38,active,Cisco,Catalyst9300,0
10.50.178.148,ABQNMED70,retired,RAD,ETX-2,0
10.70.67.18,GEGWAED13,degraded,Cisco,ISR4431,0
10.30.58.55,SFOCAED39,active,Juniper,SRX345,0
10.60.29.58,PHLPADS56,active,Juniper,QFX5120,0
10.60.110.104,BOSMAED66,active,,,1
10.60.24.116,BOSMAED53,active,RAD,ETX-2,0
10.20.235.85,PITPASW17,degraded,Cisco,Catalyst9300,0
10.50.222.199,PHXAZAG17,down,ADVA,FSP3000,0
10.50.194.18,PHXAZED43,degraded,,,1
10.40.18.4,MIAFLAG55,degraded,Arista,7280R,0
10.70.123.10,GEGWACO85,active,Juniper,MX204,0
10.70.213.186,PORORRT85,down,Arista,7050X3,0
10.30.255.90,SFOCADS47,active,Juniper,QFX5120,0
10.60.43.226,NYCNYRT72,active,Arista,7050X3,0
10.70.130.142,BOIIDSW39,degraded,Cisco,Catalyst9300,0
10.60.57.134,PHLPADS52,active,ADVA,FSP150,0
10.20.168.181,PITPACO23,degraded,Cisco,NCS540,0
10.30.93.78,LAXCADS04,degraded,ADVA,FSP150,0
10.50.126.43,ELPTXSW07,active,Cisco,Catalyst9300,0
10.60.118.201,NYCNYED41,down,Cisco,ISR4431,0
10.20.180.195,ATLGAAG57,degraded,Arista,7280R,0
10.10.105.186,AUSTXRT62,active,Arista,7050X3,0
10.50.44.74,ABQNMDS67,active,Juniper,QFX5120,0
10.10.231.164,DALTXDS39,active,Juniper,QFX5120,0
10.70.112.185,GEGWAAG42,down,ADVA,FSP3000,0
10.50.102.26,PHXAZED02,active,RAD,ETX-2,0
10.30.246.248,SFOCASW65,active,Cisco,Catalyst9300,0
10.20.8.219,PITPAED79,degraded,Cisco,ISR4431,0
10.50.106.7,PHXAZAG56,active,,,1
10.40.38.109,MIAFLRT34,active,Arista,7050X3,0
10.40.164.84,MIAFLED18,active,,,1
10.70.197.65,PORORCO88,active,Nokia,7750 SR-1,0
10.10.167.226,OKCOKED63,degraded,,,1
10.60.158.137,NYCNYCO47,active,Cisco,NCS540,0
10.30.33.169,LAXCART57,active,Arista,7050X3,0
10.30.203.151,SEAWART84,degraded,Arista,7050X3,0
10.30.150.148,SFOCACO54,active,Juniper,MX204,0
10.20.34.3,ATLGAED81,active,Juniper,SRX345,0
10.40.77.1,MIAFLAG35,active,ADVA,FSP3000,0
10.30.123.40,LAXCAED98,active,,,1
10.10.249.158,OKCOKAG88,active,Arista,7280R,0
10.20.149.132,PITPAED87,active,,,1
10.30.225.67,SFOCADS17,active,Juniper,QFX5120,0
10.50.73.68,PHXAZSW87,degraded,Cisco,Catalyst9300,0
10.10.215.75,OKCOKED83,active,,,1
10.70.83.182,PORORRT12,active,Arista,7050X3,0
10.30.188.179,SFOCAAG82,active,ADVA,FSP3000,0
10.10.236.247,DALTXED67,active,,,1
10.40.20.28,MIAFLAG85,active,Arista,7280R,0
10.50.176.21,ABQNMDS37,active,ADVA,FSP150,0
10.70.84.188,GEGWACO34,active,Nokia,7750 SR-1,0
10.10.249.137,DALTXCO78,degraded,Juniper,MX204,0
10.30.93.207,SFOCADS66,degraded,Juniper,QFX5120,0
10.30.105.84,SFOCACO32,degraded,Cisco,NCS540,0
10.70.59.245,BOIIDAG47,active,ADVA,FSP3000,0
10.20.163.181,CLTNCDS15,active,Juniper,QFX5120,0
10.70.181.150,BOIIDCO96,active,Nokia,7750 SR-1,0
10.40.159.78,BNATNCO25,active,Juniper,MX204,0
10.70.16.23,BOIIDAG66,active,Arista,7280R,0
10.60.107.91,NYCNYRT68,degraded,Arista,7050X3,0
10.70.94.172,PORORSW22,active,Cisco,Catalyst9300,0
10.20.248.200,CLTNCRT14,active,Arista,7050X3,0
