ipam_asset_id,ipam_ip_address,ipam_fqdn,ipam_region
4766,10.20.36.182,ATLGADS75.east.lightspeed.net,east
4767,10.50.90.232,PHXAZED64.southwest.lightspeed.net,southwest
4768,10.30.14.90,SFOCASW75.west.lightspeed.net,west
4769,10.60.245.215,NYCNYRT46.northeast.lightspeed.net,northeast
4770,10.40.61.83,MIAFLCO02.southeast.lightspeed.net,southeast
4771,10.60.41.160,PHLPACO95.northeast.lightspeed.net,northeast
4772,10.30.123.152,SEAWADS34.west.lightspeed.net,west
4773,10.10.67.175,OKCOKRT49.central.lightspeed.net,central
4774,10.70.173.58,BOIIDSW67.northwest.lightspeed.net,northwest
4775,10.50.1.52,ABQNMDS23.southwest.lightspeed.net,southwest
4776,10.50.209.78,PHXAZAG99.southwest.lightspeed.net,southwest
4777,10.40.243.124,JAXFLSW92.southeast.lightspeed.net,southeast
4778,10.20.125.76,CLTNCDS48.east.lightspeed.net,east
4779,10.20.166.196,ATLGART48.east.lightspeed.net,east
4780,10.70.126.78,GEGWAAG63.northwest.lightspeed.net,northwest
4781,10.70.251.177,GEGWART38.northwest.lightspeed.net,northwest
4782,10.20.83.244,CLTNCRT93.east.lightspeed.net,east
4783,10.10.38.155,DALTXRT41.central.lightspeed.net,central
4784,10.50.222.105,PHXAZED21.southwest.lightspeed.net,southwest
4785,10.60.38.125,BOSMART57.northeast.lightspeed.net,northeast
4786,10.10.209.126,DALTXSW35.central.lightspeed.net,central
4787,10.20.61.79,CLTNCAG83.east.lightspeed.net,east
4788,10.60.209.93,NYCNYCO90.northeast.lightspeed.net,northeast
4789,10.20.52.2,ATLGAED35.east.lightspeed.net,east
4790,10.60.178.140,PHLPAED45.northeast.lightspeed.net,northeast
4791,10.10.67.46,OKCOKED51.central.lightspeed.net,central
4792,10.70.223.67,GEGWAAG92.northwest.lightspeed.net,northwest
4793,10.60.232.104,NYCNYED48.northeast.lightspeed.net,northeast
4794,10.70.129.7,GEGWAED92.northwest.lightspeed.net,northwest
4795,10.10.99.1,AUSTXED50.central.lightspeed.net,central
4796,10.60.213.148,BOSMASW06.northeast.lightspeed.net,northeast
4797,10.20.64.88,CLTNCSW33.east.lightspeed.net,east
4798,10.40.6.208,BNATNDS69.southeast.lightspeed.net,southeast
4799,10.60.197.240,PHLPAAG19.northeast.lightspeed.net,northeast
4800,10.20.73.215,ATLGART69.east.lightspeed.net,east
4801,10.70.85.206,GEGWAAG26.northwest.lightspeed.net,northwest
4802,10.30.231.118,LAXCAAG71.west.lightspeed.net,west
4803,10.10.76.241,AUSTXRT12.central.lightspeed.net,central
4804,10.30.181.157,LAXCAED85.west.lightspeed.net,west
4805,10.40.128.198,MIAFLDS52.southeast.lightspeed.net,southeast
4806,10.20.45.26,CLTNCRT34.east.lightspeed.net,east
4807,10.10.248.40,AUSTXED53.central.lightspeed.net,central
4808,10.20.29.210,ATLGADS39.east.lightspeed.net,east
4809,10.60.160.167,NYCNYAG59.northeast.lightspeed.net,northeast
4810,10.60.5.152,NYCNYRT68.northeast.lightspeed.net,northeast
4811,10.70.152.81,GEGWAAG22.northwest.lightspeed.net,northwest
4812,10.60.181.59,PHLPASW11.northeast.lightspeed.net,northeast
4813,10.10.82.177,OKCOKCO74.central.lightspeed.net,central
4814,10.30.113.136,LAXCASW30.west.lightspeed.net,west
4815,10.10.30.63,DALTXAG58.central.lightspeed.net,central
4816,10.30.97.246,SFOCAAG93.west.lightspeed.net,west
4817,10.70.236.21,BOIIDAG30.northwest.lightspeed.net,northwest
4818,10.70.224.194,BOIIDCO14.northwest.lightspeed.net,northwest
4819,10.30.207.177,SEAWACO64.west.lightspeed.net,west
4820,10.30.82.223,LAXCACO61.west.lightspeed.net,west
4821,10.10.83.71,OKCOKRT17.central.lightspeed.net,central
4822,10.10.57.26,AUSTXSW50.central.lightspeed.net,central
4823,10.20.62.124,CLTNCSW90.east.lightspeed.net,east
4824,10.10.64.61,AUSTXDS83.central.lightspeed.net,central
4825,10.10.108.237,AUSTXAG83.central.lightspeed.net,central
4826,10.30.234.214,SEAWASW48.west.lightspeed.net,west
4827,10.70.207.129,GEGWACO60.northwest.lightspeed.net,northwest
4828,10.70.238.152,BOIIDSW10.northwest.lightspeed.net,northwest
4829,10.70.117.250,GEGWART05.northwest.lightspeed.net,northwest
4830,10.20.90.59,PITPAED93.east.lightspeed.net,east
4831,10.20.71.166,PITPAED16.east.lightspeed.net,east
4832,10.70.239.110,BOIIDDS32.northwest.lightspeed.net,northwest
4833,10.60.101.117,PHLPACO32.northeast.lightspeed.net,northeast
4834,10.70.183.212,BOIIDRT52.northwest.lightspeed.net,northwest
4835,10.20.23.114,ATLGAED55.east.lightspeed.net,east
4836,10.20.174.47,CLTNCAG17.east.lightspeed.net,east
4837,10.10.25.239,OKCOKDS21.central.lightspeed.net,central
4838,10.30.160.90,LAXCAED15.west.lightspeed.net,west
4839,10.20.113.28,CLTNCAG71.east.lightspeed.net,east
4840,10.50.60.106,ELPTXSW82.southwest.lightspeed.net,southwest
4841,10.70.67.196,PORORDS59.northwest.lightspeed.net,northwest
4842,10.10.72.168,DALTXRT59.central.lightspeed.net,central
4843,10.10.69.248,AUSTXSW16.central.lightspeed.net,central
4844,10.70.240.156,PORORAG39.northwest.lightspeed.net,northwest
4845,10.10.234.192,OKCOKED54.central.lightspeed.net,central
4846,10.40.237.91,BNATNCO61.southeast.lightspeed.net,southeast
4847,10.10.164.6,DALTXRT45.central.lightspeed.net,central
4848,10.20.43.53,CLTNCDS18.east.lightspeed.net,east
4849,10.40.185.60,JAXFLED68.southeast.lightspeed.net,southeast
4850,10.10.196.33,OKCOKED06.central.lightspeed.net,central
4851,10.20.70.21,CLTNCCO44.east.lightspeed.net,east
4852,10.30.7.164,SEAWASW53.west.lightspeed.net,west
4853,10.70.204.205,BOIIDRT78.northwest.lightspeed.net,northwest
4854,10.70.132.89,BOIIDDS76.northwest.lightspeed.net,northwest
4855,10.30.117.244,SEAWAED03.west.lightspeed.net,west
4856,10.70.229.90,PORORSW84.northwest.lightspeed.net,northwest
4857,10.60.36.241,PHLPAAG42.northeast.lightspeed.net,northeast
4858,10.50.13.159,PHXAZSW45.southwest.lightspeed.net,southwest
4859,10.60.104.60,NYCNYSW19.northeast.lightspeed.net,northeast
4860,10.40.132.23,BNATNDS67.southeast.lightspeed.net,southeast
4861,10.10.129.37,DALTXED91.central.lightspeed.net,central
4862,10.40.231.49,BNATNSW70.southeast.lightspeed.net,southeast
4863,10.10.177.180,AUSTXED80.central.lightspeed.net,central
4864,10.70.190.198,BOIIDDS86.northwest.lightspeed.net,northwest
4865,10.70.191.210,BOIIDDS01.northwest.lightspeed.net,northwest
4866,10.40.81.24,BNATNSW91.southeast.lightspeed.net,southeast
4867,10.20.115.228,CLTNCDS09.east.lightspeed.net,east
4868,10.70.199.143,BOIIDDS09.northwest.lightspeed.net,northwest
4869,10.10.106.115,AUSTXSW42.central.lightspeed.net,central
4870,10.30.241.91,SFOCART98.west.lightspeed.net,west
4871,10.10.123.108,DALTXAG29.central.lightspeed.net,central
4872,10.20.132.171,CLTNCAG64.east.lightspeed.net,east
4873,10.50.173.229,ELPTXDS54.southwest.lightspeed.net,southwest
4874,10.30.2.176,LAXCART09.west.lightspeed.net,west
4875,10.70.161.104,GEGWADS92.northwest.lightspeed.net,northwest
4876,10.10.224.34,DALTXDS34.central.lightspeed.net,central
4877,10.40.246.70,MIAFLED05.southeast.lightspeed.net,southeast
4878,10.50.64.244,PHXAZSW49.southwest.lightspeed.net,southwest
4879,10.30.143.179,SEAWAAG76.west.lightspeed.net,west
4880,10.30.244.75,LAXCART27.west.lightspeed.net,west
4881,10.20.60.134,ATLGART86.east.lightspeed.net,east
4882,10.30.124.246,SFOCART59.west.lightspeed.net,west
4883,10.10.164.200,AUSTXCO84.central.lightspeed.net,central
4884,10.30.49.52,SEAWART66.west.lightspeed.net,west
4885,10.40.206.250,JAXFLCO54.southeast.lightspeed.net,southeast
4886,10.70.142.34,GEGWAAG51.northwest.lightspeed.net,northwest
4887,10.10.23.22,OKCOKED72.central.lightspeed.net,central
4888,10.30.173.46,SEAWACO72.west.lightspeed.net,west
4889,10.60.175.246,BOSMACO05.northeast.lightspeed.net,northeast
4890,10.20.189.126,PITPADS51.east.lightspeed.net,east
4891,10.70.232.80,GEGWART33.northwest.lightspeed.net,northwest
4892,10.50.153.218,PHXAZDS10.southwest.lightspeed.net,southwest
4893,10.40.198.175,MIAFLDS07.southeast.lightspeed.net,southeast
4894,10.20.197.196,PITPAED37.east.lightspeed.net,east
4895,10.60.168.140,BOSMASW16.northeast.lightspeed.net,northeast
4896,10.60.159.125,PHLPADS26.northeast.lightspeed.net,northeast
4897,10.60.148.229,PHLPASW38.northeast.lightspeed.net,northeast
4898,10.60.22.223,NYCNYDS36.northeast.lightspeed.net,northeast
4899,10.30.244.13,SEAWAAG82.west.lightspeed.net,west
4900,10.60.65.210,PHLPAAG18.northeast.lightspeed.net,northeast
4901,10.10.63.32,AUSTXCO05.central.lightspeed.net,central
4902,10.60.235.107,NYCNYCO31.northeast.lightspeed.net,northeast
4903,10.40.175.26,JAXFLSW09.southeast.lightspeed.net,southeast
4904,10.40.137.53,MIAFLSW97.southeast.lightspeed.net,southeast
4905,10.30.37.135,SFOCACO25.west.lightspeed.net,west
4906,10.20.53.249,CLTNCDS12.east.lightspeed.net,east
4907,10.10.33.27,DALTXCO31.central.lightspeed.net,central
4908,10.70.94.89,GEGWACO77.northwest.lightspeed.net,northwest
4909,10.10.251.192,AUSTXED55.central.lightspeed.net,central
4910,10.30.203.103,LAXCADS34.west.lightspeed.net,west
4911,10.70.144.214,BOIIDDS26.northwest.lightspeed.net,northwest
4912,10.10.152.39,DALTXAG46.central.lightspeed.net,central
4913,10.50.45.169,PHXAZDS05.southwest.lightspeed.net,southwest
4914,10.70.64.88,GEGWASW69.northwest.lightspeed.net,northwest
4915,10.40.106.70,MIAFLAG90.southeast.lightspeed.net,southeast
4916,10.60.204.131,NYCNYED69.northeast.lightspeed.net,northeast
4917,10.10.156.253,AUSTXRT04.central.lightspeed.net,central
4918,10.40.59.221,BNATNDS84.southeast.lightspeed.net,southeast
4919,10.40.184.110,BNATNDS22.southeast.lightspeed.net,southeast
4920,10.40.94.170,BNATNED60.southeast.lightspeed.net,southeast
4921,10.60.178.45,BOSMAAG64.northeast.lightspeed.net,northeast
4922,10.70.110.248,BOIIDCO75.northwest.lightspeed.net,northwest
4923,10.70.62.58,GEGWACO24.northwest.lightspeed.net,northwest
4924,10.10.226.68,DALTXSW90.central.lightspeed.net,central
4925,10.50.128.255,ELPTXDS66.southwest.lightspeed.net,southwest
4926,10.30.211.120,LAXCART07.west.lightspeed.net,west
4927,10.70.48.160,PORORAG03.northwest.lightspeed.net,northwest
4928,10.70.235.90,PORORRT18.northwest.lightspeed.net,northwest
4929,10.50.42.205,PHXAZSW50.southwest.lightspeed.net,southwest
4930,10.30.214.208,SFOCAAG20.west.lightspeed.net,west
4931,10.30.249.44,LAXCAAG60.west.lightspeed.net,west
4932,10.40.129.220,JAXFLAG05.southeast.lightspeed.net,southeast
4933,10.60.51.167,BOSMAED58.northeast.lightspeed.net,northeast
4934,10.30.36.127,LAXCART45.west.lightspeed.net,west
4935,10.10.65.62,AUSTXDS81.central.lightspeed.net,central
4936,10.20.219.29,CLTNCRT66.east.lightspeed.net,east
4937,10.10.202.134,AUSTXCO54.central.lightspeed.net,central
4938,10.60.17.17,PHLPAAG29.northeast.lightspeed.net,northeast
4939,10.70.36.205,PORORRT16.northwest.lightspeed.net,northwest
4940,10.40.122.42,MIAFLDS99.southeast.lightspeed.net,southeast
4941,10.20.40.0,CLTNCDS95.east.lightspeed.net,east
4942,10.30.241.131,SFOCAAG06.west.lightspeed.net,west
4943,10.20.137.235,ATLGART67.east.lightspeed.net,east
4944,10.50.70.3,ABQNMDS01.southwest.lightspeed.net,southwest
4945,10.70.210.30,GEGWAED99.northwest.lightspeed.net,northwest
4946,10.20.4.92,ATLGASW04.east.lightspeed.net,east
4947,10.30.248.214,SFOCAED80.west.lightspeed.net,west
4948,10.60.247.241,NYCNYDS72.northeast.lightspeed.net,northeast
4949,10.30.32.137,LAXCADS56.west.lightspeed.net,west
4950,10.60.139.85,BOSMADS49.northeast.lightspeed.net,northeast
4951,10.20.39.216,ATLGAED30.east.lightspeed.net,east
4952,10.20.243.242,PITPADS26.east.lightspeed.net,east
4953,10.20.201.251,CLTNCDS70.east.lightspeed.net,east
4954,10.20.46.183,ATLGART08.east.lightspeed.net,east
4955,10.30.168.90,SEAWACO50.west.lightspeed.net,west
4956,10.50.211.252,PHXAZSW34.southwest.lightspeed.net,southwest
4957,10.10.239.40,OKCOKSW10.central.lightspeed.net,central
4958,10.60.254.12,NYCNYDS70.northeast.lightspeed.net,northeast
4959,10.20.101.99,ATLGAED48.east.lightspeed.net,east
4960,10.40.170.39,BNATNAG14.southeast.lightspeed.net,southeast
4961,10.20.98.142,PITPACO04.east.lightspeed.net,east
4962,10.30.237.81,SFOCART76.west.lightspeed.net,west
4963,10.20.212.190,CLTNCSW46.east.lightspeed.net,east
4964,10.60.165.196,BOSMART70.northeast.lightspeed.net,northeast
4965,10.70.72.217,PORORRT09.northwest.lightspeed.net,northwest
4966,10.60.38.221,NYCNYRT81.northeast.lightspeed.net,northeast
4967,10.30.7.9,SFOCADS77.west.lightspeed.net,west
4968,10.40.184.159,MIAFLDS72.southeast.lightspeed.net,southeast
4969,10.40.0.24,JAXFLED52.southeast.lightspeed.net,southeast
4970,10.10.56.101,DALTXSW08.central.lightspeed.net,central
4971,10.20.192.186,PITPAAG09.east.lightspeed.net,east
4972,10.30.105.178,SFOCACO53.west.lightspeed.net,west
4973,10.50.109.204,ELPTXDS85.southwest.lightspeed.net,southwest
4974,10.70.39.125,PORORAG69.northwest.lightspeed.net,northwest
4975,10.20.180.102,PITPAED15.east.lightspeed.net,east
4976,10.70.233.90,PORORAG89.northwest.lightspeed.net,northwest
4977,10.70.65.90,BOIIDRT25.northwest.lightspeed.net,northwest
4978,10.40.228.16,BNATNSW55.southeast.lightspeed.net,southeast
4979,10.40.141.192,BNATNSW57.southeast.lightspeed.net,southeast
4980,10.20.215.160,CLTNCED79.east.lightspeed.net,east
4981,10.30.253.226,LAXCASW76.west.lightspeed.net,west
4982,10.10.203.190,AUSTXDS40.central.lightspeed.net,central
4983,10.20.198.149,PITPAAG95.east.lightspeed.net,east
4984,10.20.181.8,ATLGACO60.east.lightspeed.net,east
4985,10.30.84.18,SEAWADS62.west.lightspeed.net,west
4986,10.70.90.208,PORORDS34.northwest.lightspeed.net,northwest
4987,10.50.88.105,ELPTXSW86.southwest.lightspeed.net,southwest
4988,10.60.208.166,NYCNYED02.northeast.lightspeed.net,northeast
4989,10.70.246.19,PORORAG83.northwest.lightspeed.net,northwest
4990,10.60.75.174,BOSMASW40.northeast.lightspeed.net,northeast
4991,10.20.56.29,ATLGAED82.east.lightspeed.net,east
4992,10.30.108.185,LAXCADS55.west.lightspeed.net,west
4993,10.60.172.85,BOSMART86.northeast.lightspeed.net,northeast
4994,10.10.171.27,DALTXSW66.central.lightspeed.net,central
4995,10.30.194.232,SEAWASW84.west.lightspeed.net,west
4996,10.10.39.201,DALTXRT82.central.lightspeed.net,central
4997,10.20.18.31,CLTNCED50.east.lightspeed.net,east
4998,10.40.24.81,MIAFLSW67.southeast.lightspeed.net,southeast
4999,10.10.47.74,OKCOKED90.central.lightspeed.net,central
5000,10.10.58.39,OKCOKAG69.central.lightspeed.net,central
5001,10.60.56.203,BOSMAAG55.northeast.lightspeed.net,northeast
5002,10.20.138.157,ATLGASW38.east.lightspeed.net,east
5003,10.70.75.142,BOIIDRT31.northwest.lightspeed.net,northwest
5004,10.40.167.9,MIAFLDS88.southeast.lightspeed.net,southeast
5005,10.60.113.212,NYCNYRT80.northeast.lightspeed.net,northeast
5006,10.30.151.175,LAXCART36.west.lightspeed.net,west
5007,10.20.111.238,CLTNCED67.east.lightspeed.net,east
5008,10.30.229.54,SEAWADS87.west.lightspeed.net,west
5009,10.70.215.15,PORORCO43.northwest.lightspeed.net,northwest
5010,10.50.42.85,ELPTXAG91.southwest.lightspeed.net,southwest
5011,10.50.36.160,ABQNMSW94.southwest.lightspeed.net,southwest
5012,10.40.130.64,JAXFLDS29.southeast.lightspeed.net,southeast
5013,10.70.172.72,GEGWACO85.northwest.lightspeed.net,northwest
5014,10.60.51.141,PHLPAAG85.northeast.lightspeed.net,northeast
5015,10.40.146.250,MIAFLDS83.southeast.lightspeed.net,southeast
5016,10.60.255.191,NYCNYRT33.northeast.lightspeed.net,northeast
5017,10.10.148.192,OKCOKSW80.central.lightspeed.net,central
5018,10.70.175.205,PORORAG65.northwest.lightspeed.net,northwest
5019,10.50.183.224,PHXAZDS64.southwest.lightspeed.net,southwest
5020,10.30.17.102,SFOCAAG86.west.lightspeed.net,west
5021,10.20.107.243,CLTNCDS32.east.lightspeed.net,east
5022,10.40.118.94,BNATNAG42.southeast.lightspeed.net,southeast
5023,10.40.48.237,JAXFLSW01.southeast.lightspeed.net,southeast
5024,10.30.139.229,LAXCART81.west.lightspeed.net,west
5025,10.60.63.89,BOSMASW52.northeast.lightspeed.net,northeast
5026,10.20.169.146,CLTNCSW15.east.lightspeed.net,east
5027,10.30.210.114,SFOCAED62.west.lightspeed.net,west
5028,10.60.38.39,PHLPADS39.northeast.lightspeed.net,northeast
5029,10.20.5.60,PITPASW01.east.lightspeed.net,east
5030,10.20.208.215,PITPADS79.east.lightspeed.net,east
5031,10.70.89.106,BOIIDCO59.northwest.lightspeed.net,northwest
5032,10.30.239.219,SFOCART52.west.lightspeed.net,west
5033,10.40.51.205,BNATNSW78.southeast.lightspeed.net,southeast
5034,10.10.85.203,DALTXED24.central.lightspeed.net,central
5035,10.70.20.73,BOIIDAG24.northwest.lightspeed.net,northwest
5036,10.50.253.194,ELPTXED95.southwest.lightspeed.net,southwest
5037,10.50.224.37,PHXAZSW89.southwest.lightspeed.net,southwest
5038,10.60.143.86,BOSMASW66.northeast.lightspeed.net,northeast
5039,10.40.122.252,MIAFLCO03.southeast.lightspeed.net,southeast
5040,10.70.111.131,PORORAG24.northwest.lightspeed.net,northwest
5041,10.50.216.143,PHXAZDS58.southwest.lightspeed.net,southwest
5042,10.10.2.81,DALTXCO61.central.lightspeed.net,central
5043,10.70.195.239,PORORRT96.northwest.lightspeed.net,northwest
5044,10.20.119.23,PITPAED47.east.lightspeed.net,east
5045,10.40.53.113,MIAFLAG50.southeast.lightspeed.net,southeast
5046,10.10.55.162,DALTXCO86.central.lightspeed.net,central
5047,10.30.1.117,LAXCAAG31.west.lightspeed.net,west
5048,10.20.156.223,CLTNCDS15.east.lightspeed.net,east
5049,10.10.17.220,OKCOKCO75.central.lightspeed.net,central
5050,10.10.241.118,AUSTXSW72.central.lightspeed.net,central
5051,10.50.225.187,ELPTXSW18.southwest.lightspeed.net,southwest
5052,10.70.125.228,PORORCO15.northwest.lightspeed.net,northwest
5053,10.30.237.72,LAXCACO95.west.lightspeed.net,west
5054,10.10.76.173,OKCOKRT25.central.lightspeed.net,central
5055,10.60.217.92,BOSMADS84.northeast.lightspeed.net,northeast
5056,10.60.147.122,PHLPACO22.northeast.lightspeed.net,northeast
5057,10.20.80.175,PITPACO62.east.lightspeed.net,east
5058,10.50.72.239,ABQNMSW46.southwest.lightspeed.net,southwest
5059,10.10.90.57,DALTXAG89.central.lightspeed.net,central
5060,10.10.47.213,DALTXSW95.central.lightspeed.net,central
5061,10.40.7.167,BNATNSW74.southeast.lightspeed.net,southeast
5062,10.50.135.99,ELPTXCO43.southwest.lightspeed.net,southwest
5063,10.50.121.121,ELPTXRT47.southwest.lightspeed.net,southwest
5064,10.60.109.195,BOSMACO47.northeast.lightspeed.net,northeast
5065,10.40.2.75,BNATNED59.southeast.lightspeed.net,southeast
5066,10.20.155.77,CLTNCAG55.east.lightspeed.net,east
5067,10.10.1.243,AUSTXRT23.central.lightspeed.net,central
5068,10.40.50.198,MIAFLDS11.southeast.lightspeed.net,southeast
5069,10.20.17.203,PITPADS58.east.lightspeed.net,east
5070,10.40.246.236,BNATNSW30.southeast.lightspeed.net,southeast
5071,10.40.125.145,MIAFLDS63.southeast.lightspeed.net,southeast
5072,10.40.134.154,MIAFLED66.southeast.lightspeed.net,southeast
5073,10.10.10.153,OKCOKAG83.central.lightspeed.net,central
5074,10.60.145.240,PHLPASW62.northeast.lightspeed.net,northeast
5075,10.50.147.54,PHXAZED07.southwest.lightspeed.net,southwest
5076,10.70.100.235,GEGWART89.northwest.lightspeed.net,northwest
5077,10.60.176.112,BOSMART60.northeast.lightspeed.net,northeast
5078,10.20.176.33,ATLGART28.east.lightspeed.net,east
5079,10.20.187.52,PITPAAG03.east.lightspeed.net,east
5080,10.30.73.154,SEAWART38.west.lightspeed.net,west
5081,10.20.18.73,ATLGASW05.east.lightspeed.net,east
5082,10.40.169.121,MIAFLAG58.southeast.lightspeed.net,southeast
5083,10.50.82.166,ABQNMCO70.southwest.lightspeed.net,southwest
5084,10.20.5.163,CLTNCSW92.east.lightspeed.net,east
5085,10.70.243.163,PORORAG59.northwest.lightspeed.net,northwest
5086,10.40.163.242,JAXFLSW26.southeast.lightspeed.net,southeast
5087,10.50.206.117,ABQNMAG03.southwest.lightspeed.net,southwest
5088,10.30.247.112,SEAWAED93.west.lightspeed.net,west
5089,10.70.31.246,PORORCO49.northwest.lightspeed.net,northwest
5090,10.70.6.158,GEGWASW34.northwest.lightspeed.net,northwest
5091,10.10.239.242,AUSTXED46.central.lightspeed.net,central
5092,10.50.167.11,ELPTXSW91.southwest.lightspeed.net,southwest
5093,10.70.0.91,PORORAG30.northwest.lightspeed.net,northwest
5094,10.70.163.232,GEGWADS23.northwest.lightspeed.net,northwest
5095,10.70.130.137,PORORRT13.northwest.lightspeed.net,northwest
5096,10.50.32.226,ELPTXED47.southwest.lightspeed.net,southwest
5097,10.40.132.21,MIAFLDS39.southeast.lightspeed.net,southeast
5098,10.60.180.153,BOSMASW93.northeast.lightspeed.net,northeast
5099,10.50.74.65,ELPTXED92.southwest.lightspeed.net,southwest
5100,10.30.78.139,SEAWACO74.west.lightspeed.net,west
5101,10.20.153.3,CLTNCRT28.east.lightspeed.net,east
5102,10.70.62.70,PORORRT81.northwest.lightspeed.net,northwest
5103,10.50.69.2,ABQNMRT46.southwest.lightspeed.net,southwest
5104,10.60.187.206,PHLPAAG71.northeast.lightspeed.net,northeast
5105,10.70.123.248,PORORED79.northwest.lightspeed.net,northwest
