ip_address,hostname,fqdn,vendor,model,region,missing_in_inventory,missing_in_ipam
132.141.142.254,ATLGArtr-aubuhfiltk,ATLGArtr-aubuhfiltk.ATL.lightspeed.net,Arista,7050X3,ATL,0,0
123.87.181.86,SFOCAcore-zrlgmuncvq,SFOCAcore-zrlgmuncvq.SFO.lightspeed.net,Juniper,MX204,SFO,0,0
95.151.230.21,ATLGAedge-ewwkkezsut,ATLGAedge-ewwkkezsut.ATL.lightspeed.net,RAD,ETX-2,ATL,0,0
9.160.152.68,PHXAZagg-csqefqskun,PHXAZagg-csqefqskun.PHX.lightspeed.net,ADVA,FSP3000,PHX,1,0
64.94.65.233,SEAWArtr-xbbncaufco,SEAWArtr-xbbncaufco.SEA.lightspeed.net,Arista,7050X3,SEA,0,0
98.85.148.180,ELPTXrtr-wiuqonrrte,ELPTXrtr-wiuqonrrte.ELP.lightspeed.net,Arista,7050X3,ELP,0,0
157.44.221.120,PORORrtr-rvaoeodgzz,PORORrtr-rvaoeodgzz.POR.lightspeed.net,Arista,7050X3,POR,0,0
99.22.240.114,BNATNcore-soegcjnmcq,BNATNcore-soegcjnmcq.BNA.lightspeed.net,Juniper,MX204,BNA,0,0
204.145.128.67,ABQNMcore-blwatblcvw,ABQNMcore-blwatblcvw.ABQ.lightspeed.net,Nokia,7750 SR-1,ABQ,0,0
176.116.92.8,ABQNMsw-rtywjjfoyx,ABQNMsw-rtywjjfoyx.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,0,0
65.227.16.18,CLTNCedge-crykeqgcog,CLTNCedge-crykeqgcog.CLT.lightspeed.net,RAD,ETX-2,CLT,1,0
141.142.154.156,CLTNCcore-msqoyuvpqp,CLTNCcore-msqoyuvpqp.CLT.lightspeed.net,Juniper,MX204,CLT,0,0
72.127.248.191,AUSTXedge-zlyfugokvy,AUSTXedge-zlyfugokvy.AUS.lightspeed.net,RAD,ETX-2,AUS,1,0
91.100.250.245,CLTNCsw-phgmrhcvkh,CLTNCsw-phgmrhcvkh.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
85.109.74.64,NYCNYagg-aeozpbwfwx,NYCNYagg-aeozpbwfwx.NYC.lightspeed.net,ADVA,FSP3000,NYC,0,0
50.156.93.3,CLTNCdist-emikesxfuc,CLTNCdist-emikesxfuc.CLT.lightspeed.net,Juniper,QFX5120,CLT,0,0
24.124.253.207,ELPTXsw-ggktwivawn,ELPTXsw-ggktwivawn.ELP.lightspeed.net,Cisco,Catalyst9300,ELP,0,0
98.124.160.116,OKCOKedge-idqpiwvhms,OKCOKedge-idqpiwvhms.OKC.lightspeed.net,RAD,ETX-2,OKC,0,0
28.24.253.177,NYCNYcore-psrwjpxqvl,NYCNYcore-psrwjpxqvl.NYC.lightspeed.net,Cisco,NCS540,NYC,0,0
153.250.145.208,ATLGAdist-fkcgtlvkyt,ATLGAdist-fkcgtlvkyt.ATL.lightspeed.net,ADVA,FSP150,ATL,0,0
202.54.149.228,ABQNMsw-srvccqaatd,ABQNMsw-srvccqaatd.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,0,0
11.251.34.75,BNATNagg-psbnowcfuh,BNATNagg-psbnowcfuh.BNA.lightspeed.net,ADVA,FSP3000,BNA,1,0
201.153.8.154,GEGWAedge-khnjahwvaw,GEGWAedge-khnjahwvaw.GEG.lightspeed.net,Cisco,ISR4431,GEG,0,0
25.158.200.99,CLTNCrtr-whxrapejwj,CLTNCrtr-whxrapejwj.CLT.lightspeed.net,Arista,7050X3,CLT,0,0
137.62.165.13,BNATNedge-uooqqprajc,BNATNedge-uooqqprajc.BNA.lightspeed.net,RAD,ETX-2,BNA,0,0
25.204.14.139,NYCNYedge-eiozlxtmpk,NYCNYedge-eiozlxtmpk.NYC.lightspeed.net,RAD,ETX-2,NYC,0,0
22.32.246.24,NYCNYcore-nxomqahwyv,NYCNYcore-nxomqahwyv.NYC.lightspeed.net,Nokia,7750 SR-1,NYC,0,0
18.194.53.146,PITPArtr-zmydcxgoue,PITPArtr-zmydcxgoue.PIT.lightspeed.net,Arista,7050X3,PIT,0,0
76.126.49.117,ABQNMedge-vwhvydacgz,ABQNMedge-vwhvydacgz.ABQ.lightspeed.net,Juniper,SRX345,ABQ,0,0
46.20.95.210,SEAWAedge-izqaxeixnj,SEAWAedge-izqaxeixnj.SEA.lightspeed.net,RAD,ETX-2,SEA,0,0
51.46.119.249,JAXFLrtr-esxgpxvdsf,JAXFLrtr-esxgpxvdsf.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
129.62.23.110,GEGWAsw-uvnranbmwj,GEGWAsw-uvnranbmwj.GEG.lightspeed.net,Cisco,Catalyst9300,GEG,0,0
35.210.155.54,PORORagg-lqybuhpwaq,PORORagg-lqybuhpwaq.POR.lightspeed.net,Arista,7280R,POR,0,0
194.63.78.87,PORORedge-pwujjkotxd,PORORedge-pwujjkotxd.POR.lightspeed.net,Cisco,ISR4431,POR,1,0
63.0.2.37,SEAWAedge-mjzhvkwtws,SEAWAedge-mjzhvkwtws.SEA.lightspeed.net,Juniper,SRX345,SEA,1,0
7.15.103.104,PHLPAcore-lyojzntcht,PHLPAcore-lyojzntcht.PHL.lightspeed.net,Nokia,7750 SR-1,PHL,0,0
210.28.119.162,PORORdist-phyirgiatv,PORORdist-phyirgiatv.POR.lightspeed.net,Juniper,QFX5120,POR,0,0
42.13.184.74,PORORsw-lklxppoaqc,PORORsw-lklxppoaqc.POR.lightspeed.net,Cisco,Catalyst9300,POR,0,0
11.85.27.108,BOIIDdist-bqmhbgdipy,BOIIDdist-bqmhbgdipy.BOI.lightspeed.net,ADVA,FSP150,BOI,0,0
203.96.167.131,SEAWAsw-jjpymdvlcw,SEAWAsw-jjpymdvlcw.SEA.lightspeed.net,Cisco,Catalyst9300,SEA,0,0
215.228.227.120,JAXFLdist-rzwrdhkjae,JAXFLdist-rzwrdhkjae.JAX.lightspeed.net,ADVA,FSP150,JAX,0,0
200.208.17.148,LAXCAagg-aydtqocick,LAXCAagg-aydtqocick.LAX.lightspeed.net,ADVA,FSP3000,LAX,0,0
77.129.91.127,BOSMAedge-lrnwxsfjsa,BOSMAedge-lrnwxsfjsa.BOS.lightspeed.net,Cisco,ISR4431,BOS,0,0
4.183.70.250,ELPTXagg-ykjaultznn,ELPTXagg-ykjaultznn.ELP.lightspeed.net,ADVA,FSP3000,ELP,0,0
92.228.90.35,PITPAdist-myuuwkrhdn,PITPAdist-myuuwkrhdn.PIT.lightspeed.net,Juniper,QFX5120,PIT,0,0
32.96.192.240,MIAFLagg-cozflpalvk,MIAFLagg-cozflpalvk.MIA.lightspeed.net,Arista,7280R,MIA,0,0
191.51.164.40,SFOCAdist-inyjrlrnop,SFOCAdist-inyjrlrnop.SFO.lightspeed.net,ADVA,FSP150,SFO,0,0
190.64.2.68,GEGWAdist-ghkvsagdhg,GEGWAdist-ghkvsagdhg.GEG.lightspeed.net,Juniper,QFX5120,GEG,0,0
163.194.151.253,BOSMAedge-oayjvrnnei,BOSMAedge-oayjvrnnei.BOS.lightspeed.net,RAD,ETX-2,BOS,1,0
98.155.36.133,JAXFLedge-qgyuahqeym,JAXFLedge-qgyuahqeym.JAX.lightspeed.net,Juniper,SRX345,JAX,1,0
186.206.53.164,OKCOKrtr-itatnclcqr,OKCOKrtr-itatnclcqr.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
85.165.113.58,OKCOKdist-koqgwfrocu,OKCOKdist-koqgwfrocu.OKC.lightspeed.net,Juniper,QFX5120,OKC,0,0
82.162.207.150,LAXCAdist-owaowjgcjx,LAXCAdist-owaowjgcjx.LAX.lightspeed.net,Juniper,QFX5120,LAX,0,0
5.179.17.44,PHLPAagg-hdqezkhecy,PHLPAagg-hdqezkhecy.PHL.lightspeed.net,Arista,7280R,PHL,0,0
174.55.180.93,PORORrtr-xrnqvfmymv,PORORrtr-xrnqvfmymv.POR.lightspeed.net,Arista,7050X3,POR,0,0
41.167.171.77,BOSMAcore-qllmzzlbnv,BOSMAcore-qllmzzlbnv.BOS.lightspeed.net,Juniper,MX204,BOS,0,0
123.143.228.101,BOSMAdist-kkvczqllai,BOSMAdist-kkvczqllai.BOS.lightspeed.net,Juniper,QFX5120,BOS,0,0
13.197.199.57,BOIIDagg-zbjwhmfuuc,BOIIDagg-zbjwhmfuuc.BOI.lightspeed.net,Arista,7280R,BOI,0,0
156.142.139.29,OKCOKsw-vkmuplxnuq,OKCOKsw-vkmuplxnuq.OKC.lightspeed.net,Cisco,Catalyst9300,OKC,0,0
129.7.80.170,SEAWArtr-lzezqxlgda,SEAWArtr-lzezqxlgda.SEA.lightspeed.net,Arista,7050X3,SEA,0,0
208.238.99.28,PORORcore-knbnkcjkyg,PORORcore-knbnkcjkyg.POR.lightspeed.net,Juniper,MX204,POR,0,0
26.49.137.253,BOIIDdist-yrubooufhj,BOIIDdist-yrubooufhj.BOI.lightspeed.net,ADVA,FSP150,BOI,0,0
119.10.72.189,ABQNMrtr-dithiywbqu,ABQNMrtr-dithiywbqu.ABQ.lightspeed.net,Arista,7050X3,ABQ,0,0
209.179.151.56,ABQNMedge-bpyygazaqg,ABQNMedge-bpyygazaqg.ABQ.lightspeed.net,RAD,ETX-2,ABQ,0,0
34.82.86.53,LAXCAedge-ldmjpmzggl,LAXCAedge-ldmjpmzggl.LAX.lightspeed.net,Juniper,SRX345,LAX,1,0
6.3.192.244,LAXCAagg-kszxgfodbl,LAXCAagg-kszxgfodbl.LAX.lightspeed.net,ADVA,FSP3000,LAX,0,0
183.111.59.156,BOSMAdist-cmtlwswdwm,BOSMAdist-cmtlwswdwm.BOS.lightspeed.net,ADVA,FSP150,BOS,1,0
138.90.11.77,ABQNMedge-hlsrsgdjvd,ABQNMedge-hlsrsgdjvd.ABQ.lightspeed.net,Juniper,SRX345,ABQ,1,0
65.3.108.185,GEGWAagg-gvcojejnmm,GEGWAagg-gvcojejnmm.GEG.lightspeed.net,ADVA,FSP3000,GEG,0,0
54.184.251.181,OKCOKrtr-sushhmgxqg,OKCOKrtr-sushhmgxqg.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
50.230.148.101,CLTNCdist-xgcmwkgpij,CLTNCdist-xgcmwkgpij.CLT.lightspeed.net,Juniper,QFX5120,CLT,0,0
136.65.120.226,ATLGAagg-hgbepfzono,ATLGAagg-hgbepfzono.ATL.lightspeed.net,ADVA,FSP3000,ATL,0,0
94.59.254.95,AUSTXagg-usmnwcdpif,AUSTXagg-usmnwcdpif.AUS.lightspeed.net,Arista,7280R,AUS,0,0
75.126.203.39,CLTNCrtr-fuqvaexflm,CLTNCrtr-fuqvaexflm.CLT.lightspeed.net,Arista,7050X3,CLT,0,0
129.228.167.232,LAXCAdist-lwxsyqcbhv,LAXCAdist-lwxsyqcbhv.LAX.lightspeed.net,ADVA,FSP150,LAX,0,0
105.20.128.60,NYCNYsw-vmfxpoingk,NYCNYsw-vmfxpoingk.NYC.lightspeed.net,Cisco,Catalyst9300,NYC,0,0
222.151.145.143,SFOCAcore-ffcjsjcclm,SFOCAcore-ffcjsjcclm.SFO.lightspeed.net,Cisco,NCS540,SFO,0,0
41.221.39.78,OKCOKdist-qpaekedfyt,OKCOKdist-qpaekedfyt.OKC.lightspeed.net,ADVA,FSP150,OKC,0,0
4.132.172.173,SEAWAcore-rxjwjowwbh,SEAWAcore-rxjwjowwbh.SEA.lightspeed.net,Nokia,7750 SR-1,SEA,0,0
132.56.109.182,PHXAZsw-uxknstqlkp,PHXAZsw-uxknstqlkp.PHX.lightspeed.net,Cisco,Catalyst9300,PHX,0,0
33.77.71.203,MIAFLdist-avrxinlzbu,MIAFLdist-avrxinlzbu.MIA.lightspeed.net,ADVA,FSP150,MIA,0,0
198.202.38.48,PHXAZdist-oqstbktxed,PHXAZdist-oqstbktxed.PHX.lightspeed.net,Juniper,QFX5120,PHX,0,0
42.251.132.13,ABQNMsw-itnjibizdl,ABQNMsw-itnjibizdl.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,0,0
86.96.107.18,JAXFLedge-nrssfhghou,JAXFLedge-nrssfhghou.JAX.lightspeed.net,Cisco,ISR4431,JAX,1,0
134.215.106.253,NYCNYagg-wkwkhrjkuv,NYCNYagg-wkwkhrjkuv.NYC.lightspeed.net,Arista,7280R,NYC,0,0
164.129.71.227,SFOCAsw-rjikmocpwl,SFOCAsw-rjikmocpwl.SFO.lightspeed.net,Cisco,Catalyst9300,SFO,0,0
111.1.47.138,CLTNCcore-fhpoxgqvfq,CLTNCcore-fhpoxgqvfq.CLT.lightspeed.net,Cisco,NCS540,CLT,1,0
9.3.11.182,CLTNCdist-lnvawfmdsj,CLTNCdist-lnvawfmdsj.CLT.lightspeed.net,Juniper,QFX5120,CLT,0,0
65.105.166.73,JAXFLsw-ygtgxjisyk,JAXFLsw-ygtgxjisyk.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
34.183.172.191,JAXFLrtr-trspyikkme,JAXFLrtr-trspyikkme.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
6.47.87.132,PITPArtr-klkgdatxcy,PITPArtr-klkgdatxcy.PIT.lightspeed.net,Arista,7050X3,PIT,0,0
55.105.90.70,AUSTXedge-pqhphavyet,AUSTXedge-pqhphavyet.AUS.lightspeed.net,Cisco,ISR4431,AUS,0,0
32.115.198.188,BNATNdist-aewrqqirjm,BNATNdist-aewrqqirjm.BNA.lightspeed.net,Juniper,QFX5120,BNA,0,0
24.135.175.131,NYCNYsw-jbhibocmpu,NYCNYsw-jbhibocmpu.NYC.lightspeed.net,Cisco,Catalyst9300,NYC,0,0
90.73.113.29,SFOCAsw-rviijejfjn,SFOCAsw-rviijejfjn.SFO.lightspeed.net,Cisco,Catalyst9300,SFO,0,0
63.98.168.60,PHLPArtr-dnfvhcusjz,PHLPArtr-dnfvhcusjz.PHL.lightspeed.net,Arista,7050X3,PHL,0,0
21.44.117.246,PHXAZdist-jeyxynnfik,PHXAZdist-jeyxynnfik.PHX.lightspeed.net,ADVA,FSP150,PHX,0,0
187.27.168.149,NYCNYagg-jtdkxinaps,NYCNYagg-jtdkxinaps.NYC.lightspeed.net,Arista,7280R,NYC,0,0
168.58.86.132,LAXCAdist-akefksnrkh,LAXCAdist-akefksnrkh.LAX.lightspeed.net,ADVA,FSP150,LAX,0,0
84.172.101.127,PHLPAcore-cabsrndnhz,PHLPAcore-cabsrndnhz.PHL.lightspeed.net,Cisco,NCS540,PHL,0,0
20.174.100.174,PHLPAagg-apmxthqgug,PHLPAagg-apmxthqgug.PHL.lightspeed.net,Arista,7280R,PHL,0,0
159.17.230.9,ABQNMedge-pteofsazgc,ABQNMedge-pteofsazgc.ABQ.lightspeed.net,Juniper,SRX345,ABQ,1,0
115.82.147.69,SFOCArtr-udydikjomw,SFOCArtr-udydikjomw.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
178.166.38.164,DALTXedge-jewkzsniov,DALTXedge-jewkzsniov.DAL.lightspeed.net,Juniper,SRX345,DAL,0,0
85.197.174.79,SEAWAsw-zedunrsakl,SEAWAsw-zedunrsakl.SEA.lightspeed.net,Cisco,Catalyst9300,SEA,0,0
81.151.22.107,PHXAZedge-uvchjwmuof,PHXAZedge-uvchjwmuof.PHX.lightspeed.net,Cisco,ISR4431,PHX,0,0
211.192.173.120,MIAFLcore-kugpsoztuk,MIAFLcore-kugpsoztuk.MIA.lightspeed.net,Nokia,7750 SR-1,MIA,0,0
169.112.210.160,SFOCArtr-cblfqduvst,SFOCArtr-cblfqduvst.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
70.71.136.25,CLTNCsw-fdmpctfodo,CLTNCsw-fdmpctfodo.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
191.200.39.217,BNATNsw-nrmogoxkav,BNATNsw-nrmogoxkav.BNA.lightspeed.net,Cisco,Catalyst9300,BNA,0,0
81.39.102.211,PITPAagg-bcggglmubf,PITPAagg-bcggglmubf.PIT.lightspeed.net,ADVA,FSP3000,PIT,0,0
144.203.222.118,DALTXedge-dqkvafpvym,DALTXedge-dqkvafpvym.DAL.lightspeed.net,RAD,ETX-2,DAL,0,0
99.167.224.212,BOIIDcore-qzhamwzcwn,BOIIDcore-qzhamwzcwn.BOI.lightspeed.net,Nokia,7750 SR-1,BOI,0,0
33.157.92.162,SEAWAagg-mwsohyaiyz,SEAWAagg-mwsohyaiyz.SEA.lightspeed.net,Arista,7280R,SEA,0,0
195.104.189.209,OKCOKrtr-xuwcgypboe,OKCOKrtr-xuwcgypboe.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
216.166.214.145,NYCNYrtr-gqwlolsebb,NYCNYrtr-gqwlolsebb.NYC.lightspeed.net,Arista,7050X3,NYC,0,0
74.72.235.207,ELPTXcore-gjtfpozzfb,ELPTXcore-gjtfpozzfb.ELP.lightspeed.net,Juniper,MX204,ELP,0,0
29.189.27.95,BNATNagg-vswomhmkba,BNATNagg-vswomhmkba.BNA.lightspeed.net,ADVA,FSP3000,BNA,0,0
159.33.213.136,JAXFLcore-sduxnpxppf,JAXFLcore-sduxnpxppf.JAX.lightspeed.net,Nokia,7750 SR-1,JAX,0,0
220.62.11.208,PHXAZedge-pvyoryolet,PHXAZedge-pvyoryolet.PHX.lightspeed.net,Cisco,ISR4431,PHX,1,0
144.29.143.154,SEAWArtr-ihiygdcreh,SEAWArtr-ihiygdcreh.SEA.lightspeed.net,Arista,7050X3,SEA,1,0
11.148.14.181,MIAFLrtr-glbnvrxvjr,MIAFLrtr-glbnvrxvjr.MIA.lightspeed.net,Arista,7050X3,MIA,0,0
32.61.101.62,JAXFLedge-clamvebyaz,JAXFLedge-clamvebyaz.JAX.lightspeed.net,Juniper,SRX345,JAX,0,0
1.130.203.32,DALTXsw-bulhxplevy,DALTXsw-bulhxplevy.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
124.136.107.40,AUSTXcore-gigifsttnd,AUSTXcore-gigifsttnd.AUS.lightspeed.net,Juniper,MX204,AUS,0,0
100.247.103.183,PITPArtr-exavnagwjl,PITPArtr-exavnagwjl.PIT.lightspeed.net,Arista,7050X3,PIT,0,0
163.42.233.90,DALTXcore-pmpobyahum,DALTXcore-pmpobyahum.DAL.lightspeed.net,Nokia,7750 SR-1,DAL,0,0
62.212.11.241,SFOCArtr-pbvgnitelb,SFOCArtr-pbvgnitelb.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
91.71.175.106,BOSMArtr-ulepnasnje,BOSMArtr-ulepnasnje.BOS.lightspeed.net,Arista,7050X3,BOS,0,0
50.249.51.41,BNATNagg-bwdwxvpexh,BNATNagg-bwdwxvpexh.BNA.lightspeed.net,Arista,7280R,BNA,0,0
43.41.111.222,MIAFLsw-quevsvqkax,MIAFLsw-quevsvqkax.MIA.lightspeed.net,Cisco,Catalyst9300,MIA,0,0
36.46.20.16,PHXAZrtr-qsexjfiwkl,PHXAZrtr-qsexjfiwkl.PHX.lightspeed.net,Arista,7050X3,PHX,0,0
195.99.208.31,CLTNCsw-lxnpvprcja,CLTNCsw-lxnpvprcja.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
131.231.226.71,OKCOKcore-dvpikokkbp,OKCOKcore-dvpikokkbp.OKC.lightspeed.net,Juniper,MX204,OKC,0,0
188.140.136.18,BOIIDrtr-eicpvbnrst,BOIIDrtr-eicpvbnrst.BOI.lightspeed.net,Arista,7050X3,BOI,0,0
73.114.24.179,CLTNCrtr-hmiuqknhkh,CLTNCrtr-hmiuqknhkh.CLT.lightspeed.net,Arista,7050X3,CLT,0,0
89.9.86.147,JAXFLedge-owckydflif,JAXFLedge-owckydflif.JAX.lightspeed.net,RAD,ETX-2,JAX,1,0
136.196.198.70,ATLGAdist-nihcxyhqni,ATLGAdist-nihcxyhqni.ATL.lightspeed.net,ADVA,FSP150,ATL,1,0
88.100.73.177,LAXCAdist-cvsmayyuju,LAXCAdist-cvsmayyuju.LAX.lightspeed.net,ADVA,FSP150,LAX,0,0
22.111.150.134,CLTNCsw-ihzgbhaosy,CLTNCsw-ihzgbhaosy.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
193.27.253.13,AUSTXdist-uqzoklodsm,AUSTXdist-uqzoklodsm.AUS.lightspeed.net,Juniper,QFX5120,AUS,1,0
170.164.8.153,BOSMAagg-tmwyjpyiks,BOSMAagg-tmwyjpyiks.BOS.lightspeed.net,ADVA,FSP3000,BOS,0,0
74.101.237.181,MIAFLedge-isgpazqdsy,MIAFLedge-isgpazqdsy.MIA.lightspeed.net,Cisco,ISR4431,MIA,1,0
198.217.156.180,BOSMAsw-cnnqgfmunu,BOSMAsw-cnnqgfmunu.BOS.lightspeed.net,Cisco,Catalyst9300,BOS,0,0
70.194.89.16,PHXAZagg-nnbssviltb,PHXAZagg-nnbssviltb.PHX.lightspeed.net,ADVA,FSP3000,PHX,0,0
63.228.42.229,PHLPAcore-psdgccdbkn,PHLPAcore-psdgccdbkn.PHL.lightspeed.net,Nokia,7750 SR-1,PHL,0,0
44.200.118.0,DALTXsw-kephxoejej,DALTXsw-kephxoejej.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
206.62.84.2,ATLGAedge-flyqbtpggh,ATLGAedge-flyqbtpggh.ATL.lightspeed.net,RAD,ETX-2,ATL,1,0
17.38.76.252,BOSMAedge-ximxroygpp,BOSMAedge-ximxroygpp.BOS.lightspeed.net,Cisco,ISR4431,BOS,0,0
201.209.223.83,SFOCAdist-khelmfkryp,SFOCAdist-khelmfkryp.SFO.lightspeed.net,ADVA,FSP150,SFO,0,0
88.7.235.140,SFOCAcore-gvzszqsvmp,SFOCAcore-gvzszqsvmp.SFO.lightspeed.net,Juniper,MX204,SFO,0,0
29.101.105.164,JAXFLdist-whoixatpku,JAXFLdist-whoixatpku.JAX.lightspeed.net,Juniper,QFX5120,JAX,0,0
152.204.190.213,ABQNMdist-szcsytzolh,ABQNMdist-szcsytzolh.ABQ.lightspeed.net,ADVA,FSP150,ABQ,0,0
208.212.6.188,BOIIDagg-xaizsklldd,BOIIDagg-xaizsklldd.BOI.lightspeed.net,ADVA,FSP3000,BOI,0,0
149.128.252.110,LAXCAagg-uesoezhvlt,LAXCAagg-uesoezhvlt.LAX.lightspeed.net,Arista,7280R,LAX,0,0
220.253.255.254,ATLGAagg-utvazgjzcj,ATLGAagg-utvazgjzcj.ATL.lightspeed.net,Arista,7280R,ATL,0,0
165.36.110.218,ABQNMrtr-fikryqqqmd,ABQNMrtr-fikryqqqmd.ABQ.lightspeed.net,Arista,7050X3,ABQ,0,0
161.93.210.112,PORORedge-bfxebndpen,PORORedge-bfxebndpen.POR.lightspeed.net,RAD,ETX-2,POR,0,0
94.71.125.28,JAXFLagg-sxdijxgqqg,JAXFLagg-sxdijxgqqg.JAX.lightspeed.net,Arista,7280R,JAX,0,0
177.20.177.243,ELPTXedge-crhbttpqmc,ELPTXedge-crhbttpqmc.ELP.lightspeed.net,Juniper,SRX345,ELP,0,0
190.94.55.242,JAXFLrtr-gebmhuewob,JAXFLrtr-gebmhuewob.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
39.5.201.79,NYCNYsw-kgzbqtkyez,NYCNYsw-kgzbqtkyez.NYC.lightspeed.net,Cisco,Catalyst9300,NYC,0,0
159.214.215.53,BNATNagg-fnhpkiebju,BNATNagg-fnhpkiebju.BNA.lightspeed.net,ADVA,FSP3000,BNA,0,0
151.83.212.220,PITPAagg-xoymmcwqhs,PITPAagg-xoymmcwqhs.PIT.lightspeed.net,ADVA,FSP3000,PIT,0,0
189.50.39.218,SFOCAsw-tvywujcieh,SFOCAsw-tvywujcieh.SFO.lightspeed.net,Cisco,Catalyst9300,SFO,0,0
223.188.218.37,NYCNYrtr-tgxqjrhuob,NYCNYrtr-tgxqjrhuob.NYC.lightspeed.net,Arista,7050X3,NYC,0,0
196.99.87.46,PHLPAedge-vkpkqjhhny,PHLPAedge-vkpkqjhhny.PHL.lightspeed.net,RAD,ETX-2,PHL,1,0
89.110.111.253,PORORrtr-rltbbonfuw,PORORrtr-rltbbonfuw.POR.lightspeed.net,Arista,7050X3,POR,0,0
65.13.145.180,PORORdist-yjlmbekqnv,PORORdist-yjlmbekqnv.POR.lightspeed.net,Juniper,QFX5120,POR,0,0
44.210.69.218,AUSTXedge-izemlqxfwl,AUSTXedge-izemlqxfwl.AUS.lightspeed.net,Juniper,SRX345,AUS,0,0
85.116.43.128,PHLPAedge-shkzfmwtev,PHLPAedge-shkzfmwtev.PHL.lightspeed.net,Juniper,SRX345,PHL,1,0
174.15.216.254,PHLPAsw-fzdhgwegks,PHLPAsw-fzdhgwegks.PHL.lightspeed.net,Cisco,Catalyst9300,PHL,0,0
126.138.216.23,GEGWAdist-ltudxzfyzj,GEGWAdist-ltudxzfyzj.GEG.lightspeed.net,ADVA,FSP150,GEG,0,0
19.115.176.150,OKCOKedge-xdvywwiccn,OKCOKedge-xdvywwiccn.OKC.lightspeed.net,RAD,ETX-2,OKC,1,0
176.10.24.90,AUSTXrtr-vifpqyjhdc,AUSTXrtr-vifpqyjhdc.AUS.lightspeed.net,Arista,7050X3,AUS,0,0
34.67.144.245,PORORcore-ftaajtzywn,PORORcore-ftaajtzywn.POR.lightspeed.net,Cisco,NCS540,POR,0,0
4.28.107.13,PHLPAsw-hppcmzniwo,PHLPAsw-hppcmzniwo.PHL.lightspeed.net,Cisco,Catalyst9300,PHL,0,0
53.250.185.40,ABQNMedge-ulazzjmdof,ABQNMedge-ulazzjmdof.ABQ.lightspeed.net,RAD,ETX-2,ABQ,0,0
15.251.81.126,BOIIDrtr-fmjenravcy,BOIIDrtr-fmjenravcy.BOI.lightspeed.net,Arista,7050X3,BOI,0,0
18.32.155.211,BNATNdist-vhffvpstsz,BNATNdist-vhffvpstsz.BNA.lightspeed.net,Juniper,QFX5120,BNA,0,0
38.157.9.154,ELPTXrtr-gtvmgbapaf,ELPTXrtr-gtvmgbapaf.ELP.lightspeed.net,Arista,7050X3,ELP,0,0
99.160.192.42,BNATNagg-aerdnripbf,BNATNagg-aerdnripbf.BNA.lightspeed.net,ADVA,FSP3000,BNA,0,0
116.18.66.236,PORORedge-tqixztwlhg,PORORedge-tqixztwlhg.POR.lightspeed.net,Juniper,SRX345,POR,1,0
94.119.67.190,DALTXagg-ugbhdhujou,DALTXagg-ugbhdhujou.DAL.lightspeed.net,Arista,7280R,DAL,0,0
118.211.115.149,GEGWAedge-tiohvevgeh,GEGWAedge-tiohvevgeh.GEG.lightspeed.net,Cisco,ISR4431,GEG,1,0
11.237.84.55,PORORcore-weacevbuhs,PORORcore-weacevbuhs.POR.lightspeed.net,Nokia,7750 SR-1,POR,0,0
194.140.153.237,NYCNYrtr-bgfwwhkaho,NYCNYrtr-bgfwwhkaho.NYC.lightspeed.net,Arista,7050X3,NYC,0,0
58.135.211.206,ATLGAsw-jxuzbbuwih,ATLGAsw-jxuzbbuwih.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
170.15.255.205,ATLGAsw-offxkpwclb,ATLGAsw-offxkpwclb.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
64.245.110.104,PORORcore-fhiyoiaemv,PORORcore-fhiyoiaemv.POR.lightspeed.net,Cisco,NCS540,POR,0,0
153.126.49.95,GEGWArtr-zlhkuubhrx,GEGWArtr-zlhkuubhrx.GEG.lightspeed.net,Arista,7050X3,GEG,0,0
102.224.42.127,BOSMArtr-lnqpryneaw,BOSMArtr-lnqpryneaw.BOS.lightspeed.net,Arista,7050X3,BOS,0,0
107.37.53.83,ABQNMcore-tgqtcxlifi,ABQNMcore-tgqtcxlifi.ABQ.lightspeed.net,Cisco,NCS540,ABQ,0,0
