inv_asset_id,inv_ip_address,inv_hostname,inv_vendor,inv_model
4207,10.70.107.86,GEGWART18,Arista,7050X3
4208,10.10.0.33,DALTXDS17,Juniper,QFX5120
4209,10.60.0.224,PHLPAED54,Cisco,ISR4431
4210,10.60.207.133,BOSMAAG85,Arista,7280R
4211,10.30.60.94,LAXCADS46,ADVA,FSP150
4212,10.60.199.195,BOSMART18,Arista,7050X3
4213,10.40.159.190,BNATNED94,Cisco,ISR4431
4214,10.20.180.39,PITPASW90,Cisco,Catalyst9300
4215,10.20.77.75,PITPADS80,ADVA,FSP150
4216,10.30.251.129,SEAWASW40,Cisco,Catalyst9300
4217,10.20.58.236,ATLGADS35,Juniper,QFX5120
4218,10.20.107.204,PITPART61,Arista,7050X3
4219,10.50.100.222,PHXAZAG57,ADVA,FSP3000
4220,10.20.248.129,ATLGART71,Arista,7050X3
4221,10.60.198.121,BOSMACO15,Cisco,NCS540
4222,10.20.254.234,PITPADS39,ADVA,FSP150
4223,10.50.124.211,PHXAZAG48,ADVA,FSP3000
4224,10.60.219.173,NYCNYAG51,ADVA,FSP3000
4225,10.50.12.139,PHXAZAG14,ADVA,FSP3000
4226,10.30.98.207,SFOCADS53,Juniper,QFX5120
4227,10.40.36.24,MIAFLRT26,Arista,7050X3
4228,10.40.117.187,BNATNAG97,Arista,7280R
4229,10.60.41.177,BOSMASW21,Cisco,Catalyst9300
4230,10.30.186.201,LAXCAAG08,ADVA,FSP3000
4231,10.30.90.159,SFOCART44,Arista,7050X3
4232,10.30.116.231,SFOCACO70,Nokia,7750 SR-1
4233,10.20.125.220,ATLGAAG43,Arista,7280R
4234,10.30.8.177,SEAWADS92,ADVA,FSP150
4235,10.50.94.244,ABQNMDS51,ADVA,FSP150
4236,10.30.136.117,SEAWADS69,ADVA,FSP150
4237,10.10.19.245,OKCOKAG46,Arista,7280R
4238,10.20.56.37,CLTNCDS85,Juniper,QFX5120
4239,10.20.207.91,PITPAED85,Cisco,ISR4431
4240,10.60.22.15,NYCNYSW42,Cisco,Catalyst9300
4241,10.60.20.46,PHLPADS19,Juniper,QFX5120
4242,10.20.204.108,ATLGACO13,Cisco,NCS540
4243,10.60.96.87,NYCNYDS34,Juniper,QFX5120
4244,10.60.224.143,PHLPASW58,Cisco,Catalyst9300
4245,10.30.132.198,LAXCAAG01,Arista,7280R
4246,10.20.189.96,PITPASW71,Cisco,Catalyst9300
4247,10.70.24.237,GEGWASW71,Cisco,Catalyst9300
4248,10.40.97.89,MIAFLCO85,Cisco,NCS540
4249,10.30.150.70,SEAWASW71,Cisco,Catalyst9300
4250,10.70.238.207,PORORCO39,Juniper,MX204
4251,10.60.100.203,PHLPAED41,Cisco,ISR4431
4252,10.60.156.172,NYCNYAG60,ADVA,FSP3000
4253,10.10.153.139,DALTXDS96,Juniper,QFX5120
4254,10.60.118.127,BOSMACO22,Juniper,MX204
4255,10.50.67.68,ABQNMSW18,Cisco,Catalyst9300
4256,10.30.83.37,LAXCASW11,Cisco,Catalyst9300
4257,10.60.226.218,NYCNYSW53,Cisco,Catalyst9300
4258,10.20.37.49,CLTNCRT07,Arista,7050X3
4259,10.70.199.127,BOIIDRT94,Arista,7050X3
4260,10.30.149.237,SFOCART18,Arista,7050X3
4261,10.60.48.50,BOSMACO37,Juniper,MX204
4262,10.50.68.202,ELPTXCO06,Cisco,NCS540
4263,10.10.143.152,DALTXED74,RAD,ETX-2
4264,10.10.201.99,AUSTXDS43,Juniper,QFX5120
4265,10.30.89.186,LAXCACO93,Nokia,7750 SR-1
4266,10.30.128.218,SFOCAED02,Cisco,ISR4431
4267,10.40.67.216,MIAFLSW48,Cisco,Catalyst9300
4268,10.60.170.166,NYCNYRT17,Arista,7050X3
4269,10.30.112.25,SEAWADS50,Juniper,QFX5120
4270,10.20.74.30,PITPACO33,Cisco,NCS540
4271,10.20.10.74,PITPASW45,Cisco,Catalyst9300
4272,10.70.246.254,GEGWAAG05,Arista,7280R
4273,10.30.225.223,LAXCAED19,Cisco,ISR4431
4274,10.70.206.185,BOIIDRT67,Arista,7050X3
4275,10.60.63.60,BOSMART14,Arista,7050X3
4276,10.50.134.17,PHXAZDS51,ADVA,FSP150
4277,10.60.145.209,PHLPASW23,Cisco,Catalyst9300
4278,10.70.7.5,BOIIDSW08,Cisco,Catalyst9300
4279,10.50.128.167,PHXAZAG18,Arista,7280R
4280,10.30.130.196,SFOCAAG22,ADVA,FSP3000
4281,10.20.26.31,ATLGASW08,Cisco,Catalyst9300
4282,10.50.59.239,ABQNMSW69,Cisco,Catalyst9300
4283,10.30.81.95,SFOCADS78,Juniper,QFX5120
4284,10.60.245.53,PHLPACO19,Cisco,NCS540
4285,10.20.145.44,CLTNCDS14,Juniper,QFX5120
4286,10.70.33.96,BOIIDAG91,ADVA,FSP3000
4287,10.70.54.155,BOIIDED63,RAD,ETX-2
4288,10.30.185.97,SFOCASW29,Cisco,Catalyst9300
4289,10.30.139.202,SFOCAAG02,ADVA,FSP3000
4290,10.10.153.147,DALTXAG68,ADVA,FSP3000
4291,10.20.127.0,ATLGACO09,Nokia,7750 SR-1
4292,10.60.131.108,PHLPASW87,Cisco,Catalyst9300
4293,10.10.106.19,DALTXRT73,Arista,7050X3
4294,10.20.71.214,CLTNCRT55,Arista,7050X3
4295,10.60.45.78,NYCNYED81,Juniper,SRX345
4296,10.10.118.111,OKCOKDS04,ADVA,FSP150
4297,10.10.61.141,AUSTXDS99,ADVA,FSP150
4298,10.10.251.164,OKCOKED98,RAD,ETX-2
4299,10.30.31.42,SFOCACO75,Juniper,MX204
4300,10.70.62.157,BOIIDDS93,ADVA,FSP150
4301,10.60.55.214,PHLPACO68,Cisco,NCS540
4302,10.70.178.7,BOIIDAG31,Arista,7280R
4303,10.20.10.225,CLTNCCO64,Cisco,NCS540
4304,10.70.136.109,PORORRT49,Arista,7050X3
4305,10.10.69.16,AUSTXSW83,Cisco,Catalyst9300
4306,10.30.9.199,LAXCAAG68,Arista,7280R
4307,10.30.59.206,LAXCAAG11,ADVA,FSP3000
4308,10.40.35.70,JAXFLCO58,Juniper,MX204
4309,10.40.139.186,JAXFLED09,RAD,ETX-2
4310,10.50.172.80,ELPTXDS06,Juniper,QFX5120
4311,10.60.254.14,PHLPASW76,Cisco,Catalyst9300
4312,10.30.34.109,SEAWAAG99,Arista,7280R
4313,10.10.15.53,AUSTXED51,Juniper,SRX345
4314,10.60.203.244,NYCNYCO99,Cisco,NCS540
4315,10.60.193.135,NYCNYRT48,Arista,7050X3
4316,10.30.142.15,SEAWAED88,Juniper,SRX345
4317,10.60.42.25,BOSMART20,Arista,7050X3
4318,10.40.66.210,JAXFLAG68,Arista,7280R
4319,10.70.144.89,BOIIDCO38,Nokia,7750 SR-1
4320,10.60.44.246,BOSMADS73,ADVA,FSP150
4321,10.60.240.56,PHLPART52,Arista,7050X3
4322,10.70.221.161,BOIIDAG16,ADVA,FSP3000
4323,10.70.131.113,GEGWADS93,Juniper,QFX5120
4324,10.60.221.120,BOSMAAG06,ADVA,FSP3000
4325,10.10.175.25,AUSTXRT73,Arista,7050X3
4326,10.20.144.30,CLTNCED88,Cisco,ISR4431
4327,10.70.3.30,PORORCO93,Nokia,7750 SR-1
4328,10.40.196.182,JAXFLDS32,Juniper,QFX5120
4329,10.70.193.94,BOIIDSW19,Cisco,Catalyst9300
4330,10.10.58.52,AUSTXSW46,Cisco,Catalyst9300
4331,10.60.20.54,NYCNYAG17,ADVA,FSP3000
4332,10.30.37.66,SEAWART80,Arista,7050X3
4333,10.40.235.36,JAXFLRT89,Arista,7050X3
4334,10.70.69.4,BOIIDSW22,Cisco,Catalyst9300
4335,10.10.145.9,OKCOKDS22,ADVA,FSP150
4336,10.20.102.244,PITPADS42,Juniper,QFX5120
4337,10.30.55.230,SFOCART91,Arista,7050X3
4338,10.70.0.222,GEGWAED34,Juniper,SRX345
4339,10.10.193.241,DALTXED26,Juniper,SRX345
4340,10.60.68.105,PHLPASW73,Cisco,Catalyst9300
4341,10.30.169.135,SFOCADS14,Juniper,QFX5120
4342,10.70.134.105,PORORED42,Cisco,ISR4431
4343,10.50.129.209,ABQNMAG99,ADVA,FSP3000
4344,10.50.195.82,PHXAZDS65,Juniper,QFX5120
4345,10.20.60.115,CLTNCSW95,Cisco,Catalyst9300
4346,10.60.220.81,NYCNYSW28,Cisco,Catalyst9300
4347,10.10.92.169,AUSTXCO15,Cisco,NCS540
4348,10.30.75.157,LAXCACO97,Nokia,7750 SR-1
4349,10.50.225.137,PHXAZAG59,Arista,7280R
4350,10.20.147.200,CLTNCRT54,Arista,7050X3
4351,10.20.184.9,CLTNCED83,Juniper,SRX345
4352,10.70.78.61,PORORDS74,ADVA,FSP150
4353,10.10.146.147,OKCOKDS96,ADVA,FSP150
4354,10.20.36.182,ATLGADS75,Juniper,QFX5120
4355,10.30.14.90,SFOCASW75,Cisco,Catalyst9300
4356,10.60.245.215,NYCNYRT46,Arista,7050X3
4357,10.40.61.83,MIAFLCO02,Juniper,MX204
4358,10.60.41.160,PHLPACO95,Cisco,NCS540
4359,10.30.123.152,SEAWADS34,Juniper,QFX5120
4360,10.10.67.175,OKCOKRT49,Arista,7050X3
4361,10.30.53.223,SEAWADS26,Juniper,QFX5120
4362,10.70.173.58,BOIIDSW67,Cisco,Catalyst9300
4363,10.50.1.52,ABQNMDS23,ADVA,FSP150
4364,10.50.209.78,PHXAZAG99,ADVA,FSP3000
4365,10.40.243.124,JAXFLSW92,Cisco,Catalyst9300
4366,10.20.125.76,CLTNCDS48,ADVA,FSP150
4367,10.20.166.196,ATLGART48,Arista,7050X3
4368,10.70.126.78,GEGWAAG63,Arista,7280R
4369,10.70.251.177,GEGWART38,Arista,7050X3
4370,10.20.83.244,CLTNCRT93,Arista,7050X3
4371,10.10.38.155,DALTXRT41,Arista,7050X3
4372,10.50.222.105,PHXAZED21,RAD,ETX-2
4373,10.60.38.125,BOSMART57,Arista,7050X3
4374,10.10.209.126,DALTXSW35,Cisco,Catalyst9300
4375,10.20.61.79,CLTNCAG83,ADVA,FSP3000
4376,10.60.209.93,NYCNYCO90,Nokia,7750 SR-1
4377,10.60.178.140,PHLPAED45,RAD,ETX-2
4378,10.10.67.46,OKCOKED51,RAD,ETX-2
4379,10.70.223.67,GEGWAAG92,Arista,7280R
4380,10.70.129.7,GEGWAED92,Cisco,ISR4431
4381,10.10.99.1,AUSTXED50,Cisco,ISR4431
4382,10.60.213.148,BOSMASW06,Cisco,Catalyst9300
4383,10.20.64.88,CLTNCSW33,Cisco,Catalyst9300
4384,10.40.6.208,BNATNDS69,Juniper,QFX5120
4385,10.60.197.240,PHLPAAG19,Arista,7280R
4386,10.40.9.54,BNATNSW77,Cisco,Catalyst9300
4387,10.20.73.215,ATLGART69,Arista,7050X3
4388,10.60.251.10,BOSMAED12,Juniper,SRX345
4389,10.70.85.206,GEGWAAG26,Arista,7280R
4390,10.30.231.118,LAXCAAG71,Arista,7280R
4391,10.10.76.241,AUSTXRT12,Arista,7050X3
4392,10.30.181.157,LAXCAED85,Cisco,ISR4431
4393,10.40.128.198,MIAFLDS52,Juniper,QFX5120
4394,10.20.45.26,CLTNCRT34,Arista,7050X3
4395,10.10.248.40,AUSTXED53,RAD,ETX-2
4396,10.20.29.210,ATLGADS39,ADVA,FSP150
4397,10.60.160.167,NYCNYAG59,Arista,7280R
4398,10.60.5.152,NYCNYRT68,Arista,7050X3
4399,10.70.152.81,GEGWAAG22,Arista,7280R
4400,10.60.181.59,PHLPASW11,Cisco,Catalyst9300
4401,10.10.82.177,OKCOKCO74,Cisco,NCS540
4402,10.30.113.136,LAXCASW30,Cisco,Catalyst9300
4403,10.10.30.63,DALTXAG58,ADVA,FSP3000
4404,10.30.97.246,SFOCAAG93,ADVA,FSP3000
4405,10.70.236.21,BOIIDAG30,ADVA,FSP3000
4406,10.70.224.194,BOIIDCO14,Cisco,NCS540
4407,10.30.207.177,SEAWACO64,Nokia,7750 SR-1
4408,10.30.82.223,LAXCACO61,Cisco,NCS540
4409,10.10.83.71,OKCOKRT17,Arista,7050X3
4410,10.10.57.26,AUSTXSW50,Cisco,Catalyst9300
4411,10.20.62.124,CLTNCSW90,Cisco,Catalyst9300
4412,10.10.108.237,AUSTXAG83,Arista,7280R
4413,10.30.234.214,SEAWASW48,Cisco,Catalyst9300
4414,10.70.207.129,GEGWACO60,Nokia,7750 SR-1
4415,10.70.238.152,BOIIDSW10,Cisco,Catalyst9300
4416,10.70.117.250,GEGWART05,Arista,7050X3
4417,10.60.101.117,PHLPACO32,Cisco,NCS540
4418,10.70.183.212,BOIIDRT52,Arista,7050X3
4419,10.20.23.114,ATLGAED55,Juniper,SRX345
4420,10.20.174.47,CLTNCAG17,ADVA,FSP3000
4421,10.10.25.239,OKCOKDS21,Juniper,QFX5120
4422,10.30.160.90,LAXCAED15,Cisco,ISR4431
4423,10.50.60.106,ELPTXSW82,Cisco,Catalyst9300
4424,10.60.189.15,NYCNYRT03,Arista,7050X3
4425,10.70.67.196,PORORDS59,ADVA,FSP150
4426,10.10.72.168,DALTXRT59,Arista,7050X3
4427,10.10.69.248,AUSTXSW16,Cisco,Catalyst9300
4428,10.70.240.156,PORORAG39,ADVA,FSP3000
4429,10.40.237.91,BNATNCO61,Nokia,7750 SR-1
4430,10.10.164.6,DALTXRT45,Arista,7050X3
4431,10.20.43.53,CLTNCDS18,ADVA,FSP150
4432,10.40.185.60,JAXFLED68,Juniper,SRX345
4433,10.20.70.21,CLTNCCO44,Nokia,7750 SR-1
4434,10.30.7.164,SEAWASW53,Cisco,Catalyst9300
4435,10.70.204.205,BOIIDRT78,Arista,7050X3
4436,10.70.132.89,BOIIDDS76,ADVA,FSP150
4437,10.60.94.230,BOSMAAG18,Arista,7280R
4438,10.30.117.244,SEAWAED03,Cisco,ISR4431
4439,10.70.229.90,PORORSW84,Cisco,Catalyst9300
4440,10.60.36.241,PHLPAAG42,Arista,7280R
4441,10.50.13.159,PHXAZSW45,Cisco,Catalyst9300
4442,10.60.104.60,NYCNYSW19,Cisco,Catalyst9300
4443,10.40.132.23,BNATNDS67,ADVA,FSP150
4444,10.40.231.49,BNATNSW70,Cisco,Catalyst9300
4445,10.10.177.180,AUSTXED80,Juniper,SRX345
4446,10.70.190.198,BOIIDDS86,Juniper,QFX5120
4447,10.70.191.210,BOIIDDS01,Juniper,QFX5120
4448,10.40.81.24,BNATNSW91,Cisco,Catalyst9300
4449,10.20.115.228,CLTNCDS09,Juniper,QFX5120
4450,10.70.199.143,BOIIDDS09,Juniper,QFX5120
4451,10.10.106.115,AUSTXSW42,Cisco,Catalyst9300
4452,10.30.241.91,SFOCART98,Arista,7050X3
4453,10.10.123.108,DALTXAG29,Arista,7280R
4454,10.20.132.171,CLTNCAG64,ADVA,FSP3000
4455,10.50.173.229,ELPTXDS54,Juniper,QFX5120
4456,10.30.2.176,LAXCART09,Arista,7050X3
4457,10.70.161.104,GEGWADS92,Juniper,QFX5120
4458,10.50.64.244,PHXAZSW49,Cisco,Catalyst9300
4459,10.30.143.179,SEAWAAG76,Arista,7280R
4460,10.30.244.75,LAXCART27,Arista,7050X3
4461,10.20.60.134,ATLGART86,Arista,7050X3
4462,10.30.124.246,SFOCART59,Arista,7050X3
4463,10.10.164.200,AUSTXCO84,Cisco,NCS540
4464,10.30.49.52,SEAWART66,Arista,7050X3
4465,10.40.206.250,JAXFLCO54,Juniper,MX204
4466,10.70.142.34,GEGWAAG51,ADVA,FSP3000
4467,10.10.23.22,OKCOKED72,Cisco,ISR4431
4468,10.30.173.46,SEAWACO72,Nokia,7750 SR-1
4469,10.60.175.246,BOSMACO05,Nokia,7750 SR-1
4470,10.20.189.126,PITPADS51,ADVA,FSP150
4471,10.70.232.80,GEGWART33,Arista,7050X3
4472,10.50.153.218,PHXAZDS10,Juniper,QFX5120
4473,10.40.198.175,MIAFLDS07,ADVA,FSP150
4474,10.20.197.196,PITPAED37,Juniper,SRX345
4475,10.60.168.140,BOSMASW16,Cisco,Catalyst9300
4476,10.60.159.125,PHLPADS26,Juniper,QFX5120
4477,10.60.148.229,PHLPASW38,Cisco,Catalyst9300
4478,10.60.22.223,NYCNYDS36,ADVA,FSP150
4479,10.40.34.97,JAXFLED62,RAD,ETX-2
4480,10.30.244.13,SEAWAAG82,ADVA,FSP3000
4481,10.60.65.210,PHLPAAG18,Arista,7280R
4482,10.10.63.32,AUSTXCO05,Cisco,NCS540
4483,10.60.235.107,NYCNYCO31,Cisco,NCS540
4484,10.30.81.84,LAXCADS60,Juniper,QFX5120
4485,10.40.175.26,JAXFLSW09,Cisco,Catalyst9300
4486,10.40.137.53,MIAFLSW97,Cisco,Catalyst9300
4487,10.30.37.135,SFOCACO25,Cisco,NCS540
4488,10.20.53.249,CLTNCDS12,Juniper,QFX5120
4489,10.10.33.27,DALTXCO31,Nokia,7750 SR-1
4490,10.70.94.89,GEGWACO77,Cisco,NCS540
4491,10.60.150.111,PHLPACO07,Cisco,NCS540
4492,10.30.203.103,LAXCADS34,ADVA,FSP150
4493,10.70.144.214,BOIIDDS26,ADVA,FSP150
4494,10.10.152.39,DALTXAG46,ADVA,FSP3000
4495,10.50.45.169,PHXAZDS05,ADVA,FSP150
4496,10.40.106.70,MIAFLAG90,Arista,7280R
4497,10.10.156.253,AUSTXRT04,Arista,7050X3
4498,10.40.59.221,BNATNDS84,Juniper,QFX5120
4499,10.40.184.110,BNATNDS22,ADVA,FSP150
4500,10.40.94.170,BNATNED60,RAD,ETX-2
4501,10.60.133.85,PHLPADS52,ADVA,FSP150
4502,10.60.178.45,BOSMAAG64,Arista,7280R
4503,10.70.110.248,BOIIDCO75,Cisco,NCS540
4504,10.70.62.58,GEGWACO24,Juniper,MX204
4505,10.10.226.68,DALTXSW90,Cisco,Catalyst9300
4506,10.50.128.255,ELPTXDS66,Juniper,QFX5120
4507,10.30.211.120,LAXCART07,Arista,7050X3
4508,10.70.48.160,PORORAG03,ADVA,FSP3000
4509,10.70.235.90,PORORRT18,Arista,7050X3
4510,10.50.42.205,PHXAZSW50,Cisco,Catalyst9300
4511,10.30.214.208,SFOCAAG20,Arista,7280R
4512,10.30.249.44,LAXCAAG60,Arista,7280R
4513,10.40.129.220,JAXFLAG05,ADVA,FSP3000
4514,10.60.51.167,BOSMAED58,Cisco,ISR4431
4515,10.30.36.127,LAXCART45,Arista,7050X3
4516,10.40.37.60,JAXFLDS06,Juniper,QFX5120
4517,10.20.219.29,CLTNCRT66,Arista,7050X3
4518,10.10.202.134,AUSTXCO54,Nokia,7750 SR-1
4519,10.60.151.4,PHLPAAG73,ADVA,FSP3000
4520,10.60.17.17,PHLPAAG29,Arista,7280R
4521,10.70.36.205,PORORRT16,Arista,7050X3
4522,10.40.122.42,MIAFLDS99,ADVA,FSP150
4523,10.20.40.0,CLTNCDS95,Juniper,QFX5120
4524,10.20.137.235,ATLGART67,Arista,7050X3
4525,10.50.70.3,ABQNMDS01,ADVA,FSP150
4526,10.70.210.30,GEGWAED99,RAD,ETX-2
4527,10.20.4.92,ATLGASW04,Cisco,Catalyst9300
4528,10.30.248.214,SFOCAED80,RAD,ETX-2
4529,10.60.247.241,NYCNYDS72,Juniper,QFX5120
4530,10.30.32.137,LAXCADS56,ADVA,FSP150
4531,10.60.139.85,BOSMADS49,Juniper,QFX5120
4532,10.20.243.242,PITPADS26,ADVA,FSP150
4533,10.20.201.251,CLTNCDS70,Juniper,QFX5120
4534,10.20.46.183,ATLGART08,Arista,7050X3
4535,10.30.168.90,SEAWACO50,Juniper,MX204
4536,10.50.211.252,PHXAZSW34,Cisco,Catalyst9300
4537,10.10.239.40,OKCOKSW10,Cisco,Catalyst9300
4538,10.60.254.12,NYCNYDS70,Juniper,QFX5120
4539,10.20.98.142,PITPACO04,Juniper,MX204
4540,10.30.237.81,SFOCART76,Arista,7050X3
4541,10.20.212.190,CLTNCSW46,Cisco,Catalyst9300
4542,10.60.165.196,BOSMART70,Arista,7050X3
4543,10.70.72.217,PORORRT09,Arista,7050X3
4544,10.60.38.221,NYCNYRT81,Arista,7050X3
4545,10.30.7.9,SFOCADS77,ADVA,FSP150
4546,10.40.184.159,MIAFLDS72,ADVA,FSP150
4547,10.10.56.101,DALTXSW08,Cisco,Catalyst9300
4548,10.20.192.186,PITPAAG09,ADVA,FSP3000
4549,10.30.105.178,SFOCACO53,Juniper,MX204
4550,10.50.109.204,ELPTXDS85,ADVA,FSP150
4551,10.70.39.125,PORORAG69,ADVA,FSP3000
4552,10.70.233.90,PORORAG89,ADVA,FSP3000
4553,10.70.65.90,BOIIDRT25,Arista,7050X3
4554,10.40.228.16,BNATNSW55,Cisco,Catalyst9300
4555,10.40.141.192,BNATNSW57,Cisco,Catalyst9300
4556,10.20.215.160,CLTNCED79,Juniper,SRX345
4557,10.60.47.113,PHLPAAG07,Arista,7280R
4558,10.30.253.226,LAXCASW76,Cisco,Catalyst9300
4559,10.10.203.190,AUSTXDS40,Juniper,QFX5120
4560,10.20.198.149,PITPAAG95,Arista,7280R
4561,10.20.181.8,ATLGACO60,Nokia,7750 SR-1
4562,10.30.84.18,SEAWADS62,ADVA,FSP150
4563,10.70.90.208,PORORDS34,ADVA,FSP150
4564,10.50.88.105,ELPTXSW86,Cisco,Catalyst9300
4565,10.60.208.166,NYCNYED02,RAD,ETX-2
4566,10.70.246.19,PORORAG83,ADVA,FSP3000
4567,10.60.75.174,BOSMASW40,Cisco,Catalyst9300
4568,10.20.56.29,ATLGAED82,RAD,ETX-2
4569,10.30.108.185,LAXCADS55,Juniper,QFX5120
4570,10.60.172.85,BOSMART86,Arista,7050X3
4571,10.10.171.27,DALTXSW66,Cisco,Catalyst9300
4572,10.30.73.81,SFOCAAG23,Arista,7280R
4573,10.30.194.232,SEAWASW84,Cisco,Catalyst9300
4574,10.10.39.201,DALTXRT82,Arista,7050X3
4575,10.40.24.81,MIAFLSW67,Cisco,Catalyst9300
4576,10.10.47.74,OKCOKED90,Cisco,ISR4431
4577,10.10.58.39,OKCOKAG69,ADVA,FSP3000
4578,10.60.56.203,BOSMAAG55,ADVA,FSP3000
4579,10.20.138.157,ATLGASW38,Cisco,Catalyst9300
4580,10.70.75.142,BOIIDRT31,Arista,7050X3
4581,10.40.167.9,MIAFLDS88,Juniper,QFX5120
4582,10.60.113.212,NYCNYRT80,Arista,7050X3
4583,10.30.151.175,LAXCART36,Arista,7050X3
4584,10.20.111.238,CLTNCED67,RAD,ETX-2
4585,10.30.229.54,SEAWADS87,Juniper,QFX5120
4586,10.70.215.15,PORORCO43,Juniper,MX204
4587,10.50.42.85,ELPTXAG91,ADVA,FSP3000
4588,10.50.36.160,ABQNMSW94,Cisco,Catalyst9300
4589,10.40.130.64,JAXFLDS29,Juniper,QFX5120
4590,10.70.172.72,GEGWACO85,Cisco,NCS540
4591,10.60.51.141,PHLPAAG85,Arista,7280R
4592,10.40.146.250,MIAFLDS83,ADVA,FSP150
4593,10.60.255.191,NYCNYRT33,Arista,7050X3
4594,10.10.148.192,OKCOKSW80,Cisco,Catalyst9300
4595,10.50.183.224,PHXAZDS64,Juniper,QFX5120
4596,10.30.17.102,SFOCAAG86,ADVA,FSP3000
4597,10.20.107.243,CLTNCDS32,Juniper,QFX5120
4598,10.40.48.237,JAXFLSW01,Cisco,Catalyst9300
4599,10.30.139.229,LAXCART81,Arista,7050X3
4600,10.60.63.89,BOSMASW52,Cisco,Catalyst9300
4601,10.20.169.146,CLTNCSW15,Cisco,Catalyst9300
4602,10.30.210.114,SFOCAED62,RAD,ETX-2
4603,10.60.38.39,PHLPADS39,ADVA,FSP150
4604,10.20.5.60,PITPASW01,Cisco,Catalyst9300
4605,10.20.208.215,PITPADS79,ADVA,FSP150
4606,10.70.89.106,BOIIDCO59,Nokia,7750 SR-1
4607,10.30.239.219,SFOCART52,Arista,7050X3
4608,10.40.51.205,BNATNSW78,Cisco,Catalyst9300
4609,10.70.20.73,BOIIDAG24,Arista,7280R
4610,10.60.140.158,PHLPADS60,Juniper,QFX5120
4611,10.50.224.37,PHXAZSW89,Cisco,Catalyst9300
4612,10.60.143.86,BOSMASW66,Cisco,Catalyst9300
4613,10.40.122.252,MIAFLCO03,Nokia,7750 SR-1
4614,10.70.111.131,PORORAG24,ADVA,FSP3000
4615,10.50.216.143,PHXAZDS58,ADVA,FSP150
4616,10.10.2.81,DALTXCO61,Nokia,7750 SR-1
4617,10.30.121.173,LAXCAAG35,Arista,7280R
4618,10.70.195.239,PORORRT96,Arista,7050X3
4619,10.40.53.113,MIAFLAG50,Arista,7280R
4620,10.10.55.162,DALTXCO86,Nokia,7750 SR-1
4621,10.30.1.117,LAXCAAG31,Arista,7280R
4622,10.20.156.223,CLTNCDS15,Juniper,QFX5120
4623,10.60.167.49,NYCNYSW67,Cisco,Catalyst9300
4624,10.10.241.118,AUSTXSW72,Cisco,Catalyst9300
4625,10.50.225.187,ELPTXSW18,Cisco,Catalyst9300
4626,10.70.125.228,PORORCO15,Juniper,MX204
4627,10.30.237.72,LAXCACO95,Juniper,MX204
4628,10.10.76.173,OKCOKRT25,Arista,7050X3
4629,10.60.127.122,NYCNYSW98,Cisco,Catalyst9300
4630,10.60.217.92,BOSMADS84,Juniper,QFX5120
4631,10.60.147.122,PHLPACO22,Juniper,MX204
4632,10.20.80.175,PITPACO62,Juniper,MX204
4633,10.50.72.239,ABQNMSW46,Cisco,Catalyst9300
4634,10.10.90.57,DALTXAG89,Arista,7280R
4635,10.10.47.213,DALTXSW95,Cisco,Catalyst9300
4636,10.40.7.167,BNATNSW74,Cisco,Catalyst9300
4637,10.50.135.99,ELPTXCO43,Nokia,7750 SR-1
4638,10.50.121.121,ELPTXRT47,Arista,7050X3
4639,10.60.109.195,BOSMACO47,Nokia,7750 SR-1
4640,10.40.2.75,BNATNED59,RAD,ETX-2
4641,10.20.155.77,CLTNCAG55,Arista,7280R
4642,10.10.1.243,AUSTXRT23,Arista,7050X3
4643,10.40.50.198,MIAFLDS11,Juniper,QFX5120
4644,10.20.17.203,PITPADS58,Juniper,QFX5120
4645,10.40.246.236,BNATNSW30,Cisco,Catalyst9300
4646,10.10.10.153,OKCOKAG83,ADVA,FSP3000
4647,10.60.145.240,PHLPASW62,Cisco,Catalyst9300
4648,10.50.147.54,PHXAZED07,RAD,ETX-2
4649,10.70.100.235,GEGWART89,Arista,7050X3
4650,10.60.176.112,BOSMART60,Arista,7050X3
4651,10.20.176.33,ATLGART28,Arista,7050X3
4652,10.20.187.52,PITPAAG03,Arista,7280R
4653,10.60.169.57,NYCNYAG76,Arista,7280R
4654,10.30.73.154,SEAWART38,Arista,7050X3
4655,10.20.18.73,ATLGASW05,Cisco,Catalyst9300
4656,10.40.169.121,MIAFLAG58,Arista,7280R
4657,10.50.82.166,ABQNMCO70,Juniper,MX204
4658,10.20.5.163,CLTNCSW92,Cisco,Catalyst9300
4659,10.40.163.242,JAXFLSW26,Cisco,Catalyst9300
4660,10.50.206.117,ABQNMAG03,Arista,7280R
4661,10.70.31.246,PORORCO49,Juniper,MX204
4662,10.70.6.158,GEGWASW34,Cisco,Catalyst9300
4663,10.50.167.11,ELPTXSW91,Cisco,Catalyst9300
4664,10.70.0.91,PORORAG30,Arista,7280R
4665,10.70.163.232,GEGWADS23,Juniper,QFX5120
4666,10.70.130.137,PORORRT13,Arista,7050X3
4667,10.50.32.226,ELPTXED47,RAD,ETX-2
4668,10.40.132.21,MIAFLDS39,Juniper,QFX5120
4669,10.60.180.153,BOSMASW93,Cisco,Catalyst9300
4670,10.60.245.32,NYCNYAG27,Arista,7280R
4671,10.30.78.139,SEAWACO74,Juniper,MX204
4672,10.20.153.3,CLTNCRT28,Arista,7050X3
4673,10.60.28.248,BOSMASW83,Cisco,Catalyst9300
